id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
260,32,1,4,2,4,inf,1,29,RS,inf,False,True,False,inf,False,inf,False
261,16,10,1024,4,16,0.9589664000000001,22,1,RS,0.9588781192535597,True,False,True,0.00014243538886106965,False,0.9590546807464405,False
262,64,1,512,32,16,inf,1,13,RS,inf,False,True,False,inf,True,inf,False
263,512,1,16,4,8,inf,1,14,RS,inf,False,True,True,inf,True,inf,False
264,256,10,64,4,1,0.8672458000000001,1,19,RS,0.8618206758077979,True,False,True,0.008753094022115838,False,0.8726709241922023,False
265,1024,1,1024,32,2,inf,26,1,RS,inf,False,True,False,inf,True,inf,False
266,1024,10,4,2,32,0.43023740000000005,1,28,RS,0.4302059009944595,True,False,False,5.082164893035204e-05,False,0.4302688990055406,False
267,2048,1,2,4,8,inf,1,24,RS,inf,False,True,False,inf,False,inf,False
268,128,10,128,16,32,0.8502571,29,1,RS,0.8500697376019533,True,False,False,0.0003022973536106432,True,0.8504444623980467,False
269,2,10,64,1,2,0.21075729999999998,11,1,RS,0.21073395083133617,True,False,False,3.7672403692888946e-05,False,0.2107806491686638,False
270,256,10,8,2,4,0.38944149999999994,17,1,RS,0.38937989895244757,True,False,True,9.938938575119346e-05,True,0.3895031010475523,False
271,2048,10,1,4,32,0.7999403999999999,19,1,RS,0.7998663744669429,True,False,True,0.00011943550560866062,True,0.8000144255330569,False
272,4,1,8,4,4,inf,1,8,RS,inf,False,True,False,inf,True,inf,False
273,4,10,2,16,2,0.7208306,1,19,RS,0.7207995517948619,True,False,False,5.0094311054258894e-05,False,0.7208616482051381,False
274,2,1,1,1,1,inf,29,1,RS,inf,False,True,True,inf,False,inf,False
275,128,10,512,1,2,0.20094470000000003,1,27,RS,0.2009016618953064,True,False,True,6.943925402824833e-05,False,0.20098773810469367,False
276,2,10,64,32,8,0.6200559999999999,1,12,RS,0.6199848114746984,True,False,False,0.00011485817341399641,True,0.6201271885253015,False
277,512,10,512,1,16,0.8066188000000001,5,1,RS,0.8065634853854317,True,False,False,8.924662458603593e-05,False,0.8066741146145685,False
278,16,1,1,2,2,inf,3,1,RS,inf,False,True,False,inf,False,inf,False
279,256,1,16,16,8,inf,12,1,RS,inf,False,True,True,inf,False,inf,False
280,512,1,32,4,8,inf,1,16,RS,inf,False,True,False,inf,False,inf,False
281,128,1,32,8,2,inf,1,18,RS,inf,False,True,True,inf,False,inf,False
282,1,1,4,1,1,inf,24,1,RS,inf,False,True,False,inf,True,inf,False
283,256,1,2048,1,2,inf,1,19,RS,inf,False,True,True,inf,True,inf,False
284,512,1,4,32,4,inf,1,17,RS,inf,False,True,False,inf,True,inf,False
285,64,10,512,16,16,1.012794,1,19,RS,1.0120957674037718,True,False,False,0.0011265540377629552,True,1.0134922325962281,False
286,2048,10,1,16,32,1.002681,1,7,RS,1.002435066299613,True,False,True,0.00039679843749692895,True,1.0029269337003868,False
287,4,1,8,32,2,inf,6,1,RS,inf,False,True,False,inf,False,inf,False
288,1024,10,16,16,1,0.2177033,26,1,RS,0.21768423477838908,True,False,True,3.0760526653487426e-05,True,0.2177223652216109,False
289,256,10,2,32,4,0.22469799999999998,30,1,RS,0.2246715223446133,True,False,True,4.272001872658796e-05,True,0.22472447765538667,False
290,1024,1,2,4,2,inf,1,20,RS,inf,False,True,False,inf,True,inf,False
291,8,10,512,4,32,0.9844236000000001,10,1,RS,0.9843184270834213,True,False,False,0.00016968983469848074,True,0.9845287729165788,False
292,1,10,2048,4,4,0.22011039999999998,26,1,RS,0.2198064100030117,True,False,False,0.0004904685922666219,False,0.22041438999698826,False
293,64,1,512,2,2,inf,1,13,RS,inf,False,True,True,inf,True,inf,False
294,512,1,4,8,16,inf,4,1,RS,inf,False,True,True,inf,False,inf,False
295,4,1,2048,1,16,inf,1,29,RS,inf,False,True,True,inf,True,inf,False
296,32,1,512,16,32,inf,1,5,RS,inf,False,True,False,inf,False,inf,False
297,2,1,2048,16,2,inf,1,7,RS,inf,False,True,False,inf,True,inf,False
298,64,1,1024,16,2,inf,1,25,RS,inf,False,True,False,inf,False,inf,False
299,4,10,64,4,1,0.3805863,1,4,RS,0.38045310287507556,True,False,True,0.00021490511859888168,False,0.3807194971249244,False
300,32,1,1024,8,2,inf,22,1,RS,inf,False,True,False,inf,False,inf,False
301,1,10,1,1,1,0.2038062,1,1,RS,0.20377508307945008,True,False,False,5.0205179015711297e-05,False,0.2038373169205499,True
