id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
11,1,2048,DLMT,8,1,True,1,128,False,512,1,1,True,0.12730077743642323,512,256,1,1024,True,True,True,32,False,256,True,1,True,16,12,2048,False,1,16,12,1,4,1,8,8.639616393600452e-05,35,0.12735802256357678,4,0.1273294,1,1,32,True,1,2048,1,256,True,1,1,32,1
12,128,1024,DLMT,1,8,False,8,32,False,16,64,8,False,0.14557689760384976,32,256,1,2048,False,True,False,16,True,512,False,1,True,16,4,1,True,1,1,1,4,12,1,1,0.0002045296964616469,35,0.14571241668186455,16,0.14564465714285715,1,1,1,True,1,2048,12,512,False,1,1,32,1
13,512,1,DLMT,32,1,False,1,128,True,256,32,1,False,0.11488868534211613,1,1,1024,1,True,True,False,1,True,256,True,2048,False,16,8,1,True,1,4,1,16,8,1,8,8.615669635339299e-05,35,0.11494577180074098,8,0.11491722857142855,8,1,1,True,128,512,12,64,False,16,1,1,1
14,512,128,DLMT,1,32,False,1,16,False,128,128,32,False,0.17128199745724887,64,16,2048,1,True,False,False,16,False,1,False,256,True,1,16,256,True,8,1,16,1,4,12,1,0.00010470523835403549,35,0.17135137397132255,16,0.1713166857142857,4,1,1,True,1024,1024,8,512,True,12,1,8,1
15,16,128,DLMT,1,1,True,1,64,False,1,16,32,False,0.13137299603547392,512,1,256,2048,False,False,False,512,True,64,False,1024,False,8,1,2048,False,16,1,1,12,4,8,1,0.001358665516946234,35,0.13227323253595463,1,0.13182311428571428,16,1,1,True,1,256,12,128,True,16,8,8,1
16,512,512,DLMT,1,1,True,8,1,True,1,16,1,True,0.11481426881631134,1,64,2048,256,True,False,False,1,True,16,False,1,False,16,1,128,False,1,8,16,1,1,16,1,6.611223604675631e-05,35,0.11485807404083152,16,0.11483617142857143,12,8,8,True,256,128,16,1,False,1,1,1,4
17,1,1,DLMT,32,1,False,1,256,False,1,32,1,True,0.09189401039511999,1,256,256,1024,False,True,True,1,True,64,False,1,True,1,1,1024,True,16,1,1,16,8,16,1,4.79449442760401e-05,35,0.09192577817630856,4,0.09190989428571428,4,8,8,True,2048,2048,12,1,True,1,8,1,8
18,256,512,DLMT,8,1,True,1,512,True,64,16,8,False,0.1174193238370374,64,16,256,1,True,False,False,64,False,256,True,2048,True,1,4,1024,False,4,1,16,1,8,1,16,2.636116500476062e-05,35,0.11743679044867691,16,0.11742805714285716,8,32,1,True,256,512,16,64,False,1,8,8,12
19,1,2048,DLMT,32,32,True,1,16,True,128,128,1,False,0.24915681421467764,32,512,1,2048,False,True,True,1,False,64,True,1,False,1,1,1,True,16,1,8,1,1,1,8,0.00026454698128333237,35,0.24933210007103654,8,0.2492444571428571,1,8,8,True,256,64,16,128,False,1,8,1,12
20,1,512,DLMT,32,8,True,1,128,True,256,1,1,True,0.08588861549803364,128,16,2048,256,False,True,True,16,False,128,True,512,True,1,16,256,True,1,4,1,4,4,1,4,2.714526395344228e-05,35,0.08590660164482347,16,0.08589760857142856,12,1,32,True,64,128,16,1024,True,1,8,1,1
21,64,512,DLMT,1,1,False,8,512,False,1,32,1,False,0.16494640926757204,16,64,512,1,False,True,True,16,True,1,False,128,True,16,8,512,False,1,16,1,1,1,16,1,0.0002078147998108129,35,0.16508410501814225,1,0.16501525714285714,1,32,1,True,128,1024,4,256,True,16,8,8,1
