id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
63,32,128,1024,1024,inf,False,1024,RS,1,True,False,True,17,23,inf,1,1,25,inf,False,True,inf
64,16,16,32,16,inf,False,2048,RS,4,False,True,True,20,9,inf,1,1,30,inf,False,True,inf
65,1,16,16,1024,inf,False,64,RS,1,True,False,True,20,12,inf,1,21,1,inf,False,True,inf
66,4,4,1,16,0.22009692154913924,False,16,RS,2,False,True,True,13,26,0.029152506085240764,10,27,1,0.23816549999999997,True,True,0.2562340784508607
67,2,2,16,4,11.401596873546993,False,1,RS,8,True,True,False,8,18,0.06765644167409324,10,1,21,11.443529999999999,True,False,11.485463126453006
68,4,256,32,2048,2.2272364188193183,False,512,RS,4,True,False,False,19,9,0.00021713820483734695,10,23,1,2.227371,True,False,2.227505581180682
69,1,64,4,128,0.14222620633023655,False,4,RS,4,False,True,True,29,25,0.015752616850542637,10,1,8,0.1519896,True,True,0.16175299366976345
70,2,2,8,64,inf,False,1024,RS,8,False,True,True,16,16,inf,1,21,1,inf,False,True,inf
71,8,2048,8,1,inf,False,512,RS,16,False,True,True,3,5,inf,1,5,1,inf,False,False,inf
72,2,8,1,512,6.033244148669519,False,4,RS,32,True,True,False,23,19,0.00032890120097056846,10,4,1,6.033448,True,False,6.033651851330481
73,1,2,32,8,21.14038781044634,False,1024,RS,2,True,False,False,4,30,0.001568566224295169,10,1,28,21.14136,True,False,21.142332189553656
74,4,32,512,32,inf,False,512,RS,4,False,False,True,15,14,inf,1,1,16,inf,False,False,inf
75,1,2,64,64,inf,False,128,RS,16,False,False,True,17,29,inf,1,27,1,inf,False,True,inf
76,32,2,16,2,inf,False,64,RS,4,False,True,True,6,2,inf,1,1,22,inf,False,True,inf
77,4,2,8,64,7.351293418572157,False,2048,RS,8,True,False,False,13,9,0.00036234789912469674,10,26,1,7.351518,True,False,7.351742581427844
78,1,4,2048,1,6.701264916970038,False,1,RS,1,False,True,False,15,30,0.015003481062740109,10,1,23,6.710564,True,True,6.719863083029962
79,32,8,128,16,inf,False,512,RS,2,True,True,True,9,12,inf,1,30,1,inf,False,False,inf
80,32,64,8,64,0.18240625080232903,False,8,RS,4,True,True,False,8,16,0.023720017798475608,10,21,1,0.1971078,True,True,0.21180934919767097
81,2,1,512,2,7.291218707274134,False,512,RS,4,True,True,False,7,20,0.0386777748713651,10,23,1,7.315191,True,True,7.339163292725867
82,1,256,16,2048,inf,False,1024,RS,32,True,True,True,21,29,inf,1,13,1,inf,False,True,inf
83,4,256,4,1,inf,False,64,RS,2,True,False,True,6,25,inf,1,1,20,inf,False,False,inf
84,32,256,64,512,3.0632130587815993,False,256,RS,4,True,True,False,10,25,0.04552947304768639,10,9,1,3.0914319999999997,True,True,3.1196509412184
85,32,8,4,8,3.0543181183368495,False,4,RS,2,True,False,False,14,1,0.0006645449570946877,10,13,1,3.0547299999999997,True,False,3.05514188166315
86,2,8,1,1024,0.25901807543107286,False,8,RS,2,True,False,False,18,4,0.027301323319758698,10,1,2,0.2759393,True,True,0.29286052456892714
87,2,1,2,2048,3.2879223629804746,False,1,RS,16,True,False,False,17,25,0.00014462364951830514,10,27,1,3.2880119999999997,True,False,3.288101637019525
88,32,1,32,4,4.80395918116711,False,1024,RS,1,True,True,False,1,6,0.11321939540555759,10,1,17,4.874132,True,True,4.944304818832891
89,2,2,1024,1,inf,False,1024,RS,32,True,False,True,17,6,inf,1,23,1,inf,False,True,inf
90,2,128,8,256,2.9091279471046936,False,64,RS,1,True,False,False,26,29,0.0007519468066292532,10,22,1,2.909594,True,False,2.910060052895306
91,16,1024,2048,1024,3.4515174963774466,False,2048,RS,8,True,False,False,5,13,0.00017345028106062826,10,1,13,3.451625,True,False,3.4517325036225532
92,1,4,1,128,inf,False,1,RS,4,True,True,False,12,27,inf,1,30,1,inf,False,True,inf
93,4,64,32,1,inf,False,128,RS,8,True,True,True,19,6,inf,1,1,2,inf,False,True,inf
94,4,2,256,64,inf,False,2048,RS,8,True,True,True,13,7,inf,1,18,1,inf,False,True,inf
95,16,2,2,128,7.67614451633615,False,1024,RS,1,False,True,False,17,17,0.006953078742542774,10,16,1,7.680454,True,False,7.6847634836638505
96,16,512,1,2048,2.5381897359172587,False,256,RS,2,True,True,False,30,17,0.0006070782486632569,10,5,1,2.5385660000000003,True,False,2.538942264082742
97,4,1,64,16,4.25983764394461,False,256,RS,1,True,True,False,5,15,0.0001748256274120597,10,29,1,4.259945999999999,True,False,4.260054356055389
98,8,16,256,1,inf,False,256,RS,16,False,False,False,26,6,inf,1,1,9,inf,False,True,inf
99,16,16,1,2048,inf,False,2,RS,2,True,False,True,23,7,inf,1,1,25,inf,False,False,inf
100,1,2,1024,16,25.750340844148916,False,1024,RS,4,True,False,False,27,15,0.0032093768865618117,10,1,9,25.75233,True,False,25.754319155851086
101,32,4,64,2048,inf,False,1,RS,4,True,True,True,8,16,inf,1,1,22,inf,False,False,inf
102,2,256,16,1024,5.5734263649504925,False,512,RS,32,True,False,False,22,27,0.042339214872267085,10,1,10,5.599667999999999,True,True,5.625909635049506
103,8,2048,64,2048,inf,False,1,RS,4,True,False,True,10,9,inf,1,1,24,inf,False,False,inf
104,16,1,4,2048,0.3917736044914026,False,128,RS,8,True,True,False,6,16,0.06629965289622564,10,1,25,0.43286579999999997,True,True,0.47395799550859735
105,4,8,256,16,14.576254154152428,False,256,RS,2,False,False,False,28,16,0.0002675817632052598,10,1,30,14.576419999999999,True,False,14.57658584584757
106,1,2,4,16,inf,False,32,RS,32,False,True,True,17,28,inf,1,1,29,inf,False,True,inf
107,4,4,2,1024,0.8272557129111394,False,4,RS,1,False,False,False,26,11,0.023399973108745226,10,25,1,0.8417589000000001,True,True,0.8562620870888608
108,8,1,1,64,inf,False,8,RS,16,True,True,True,9,17,inf,1,1,29,inf,False,True,inf
109,4,512,8,1,inf,False,8,RS,1,True,False,True,2,10,inf,1,1,9,inf,False,False,inf
110,1,256,1,1024,2.5553834442472616,False,4,RS,1,False,False,False,5,2,0.00016062689687600448,10,11,1,2.5554829999999997,True,False,2.555582555752738
111,4,2,1,256,inf,False,256,RS,32,False,True,True,4,17,inf,1,1,17,inf,False,False,inf
112,4,2,1024,1024,inf,False,2048,RS,32,True,False,True,22,26,inf,1,19,1,inf,False,True,inf
113,16,2,4,32,inf,False,128,RS,2,True,False,False,9,29,inf,1,1,17,inf,False,True,inf
114,8,8,8,64,inf,False,256,RS,1,False,False,True,28,12,inf,1,1,29,inf,False,True,inf
115,4,1,2,2048,0.19095972249483245,False,32,RS,2,True,True,False,8,14,0.068303189439513,10,8,1,0.2332937,True,True,0.27562767750516753
116,2,4,2,4,11.491992930329,False,1024,RS,32,True,False,False,24,9,0.0011246777316190478,10,1,12,11.49269,True,False,11.493387069671
117,4,16,128,32,3.2106831431881555,False,2048,RS,2,False,True,True,21,11,0.012289315684772652,10,2,1,3.2183,True,True,3.225916856811845
118,1,4,1,64,1.0674655198480072,False,256,RS,1,False,False,False,13,23,0.020018682798825675,10,10,1,1.079873,True,True,1.092280480151993
119,32,64,32,2048,inf,False,32,RS,1,True,False,True,12,6,inf,1,1,11,inf,False,False,inf
120,2,8,2,2048,4.249441178381249,False,64,RS,1,False,True,False,13,19,0.0005176253471382932,10,10,1,4.2497620000000005,True,False,4.250082821618752
121,1,2,32,8,4.375864577351048,False,2048,RS,16,False,True,False,30,22,0.00023785709995704496,10,8,1,4.376011999999999,True,False,4.376159422648951
122,32,64,2,256,0.2259414325381633,False,16,RS,2,False,True,False,12,21,0.030175245826504875,10,8,1,0.24464389999999997,True,True,0.26334636746183665
123,8,32,4,128,0.2233512896253317,False,1,RS,8,True,True,False,30,1,0.05974460659515636,10,1,14,0.26038069999999996,True,True,0.29741011037466825
124,1,2,2,1,2.119126397129433,False,128,RS,8,False,True,True,27,18,0.02487855188711752,10,1,9,2.134546,True,True,2.1499656028705667
125,4,8,4,8,4.470174386677264,False,1024,RS,8,False,True,False,3,20,0.03181473276644023,10,11,1,4.489893,True,True,4.509611613322737
126,2,512,8,2048,inf,False,8,RS,32,False,True,True,15,11,inf,1,27,1,inf,False,True,inf
127,4,4,4,128,inf,False,32,RS,8,False,False,True,24,10,inf,1,1,3,inf,False,True,inf
128,4,2,128,2,25.0246336729163,False,2048,RS,4,False,False,True,15,22,0.001381629472760141,10,15,1,25.02549,True,False,25.026346327083704
129,1,1,1,2,inf,False,512,RS,4,True,False,True,27,26,inf,1,6,1,inf,False,True,inf
130,1,16,2,128,0.295782643876748,False,8,RS,4,False,True,False,7,10,0.07207407900181591,10,1,14,0.34045380000000003,True,True,0.38512495612325204
131,4,8,128,8,2.072560244950444,False,128,RS,1,False,True,True,16,22,0.0010709267015066594,10,8,1,2.073224,True,False,2.0738877550495562
132,4,16,16,32,inf,False,128,RS,8,True,False,True,29,19,inf,1,14,1,inf,False,True,inf
133,2,512,16,1024,2.843035605859127,False,256,RS,2,True,False,False,10,21,0.0007250689622375015,10,27,1,2.843485,True,False,2.843934394140873
134,2,512,4,1,2.491220009989398,False,256,RS,4,True,True,False,22,10,0.0008228365572821411,10,1,5,2.49173,True,False,2.492239990010602
135,8,64,16,1,1.3828479983540123,False,512,RS,4,False,True,False,13,30,0.043177179956546456,10,30,1,1.409609,True,True,1.4363700016459875
136,4,1024,64,1024,3.0981759901564967,False,1024,RS,32,True,False,False,21,24,0.08710623194697384,10,26,1,3.152164,True,True,3.2061520098435032
137,4,2,2,4,inf,False,16,RS,4,False,False,True,30,6,inf,1,1,17,inf,False,False,inf
138,16,64,1,2048,4.407232209671252,False,256,RS,1,False,False,True,9,16,0.0009661102421567249,10,5,1,4.407831,True,False,4.408429790328747
139,2,128,256,1024,3.738407452186085,False,1,RS,1,True,False,False,20,29,0.00011382442620107367,10,1,1,3.7384779999999993,True,False,3.7385485478139135
140,16,64,32,1024,inf,False,2048,RS,2,False,True,True,17,1,inf,1,1,6,inf,False,False,inf
141,32,2,256,4,1.6357654239752502,False,256,RS,1,True,False,False,25,16,0.027216378230763904,10,1,4,1.6526339999999997,True,True,1.6695025760247493
142,32,2,4,16,inf,False,2048,RS,4,True,True,True,22,18,inf,1,1,13,inf,False,False,inf
143,1,16,32,16,1.0913932704314124,False,256,RS,4,True,True,True,10,26,0.06689909955298351,10,1,5,1.132857,True,True,1.1743207295685876
144,4,256,64,2048,inf,False,512,RS,32,True,True,True,20,26,inf,1,22,1,inf,False,True,inf
145,16,1024,2,1024,3.7474867864576953,False,128,RS,1,False,True,False,21,30,0.0003133512406230856,10,1,5,3.747681,True,False,3.747875213542305
146,1,32,4,2048,2.0822264459513327,False,512,RS,2,True,False,False,5,23,0.02776329778682639,10,30,1,2.099434,True,True,2.1166415540486674
147,4,128,1,2048,2.5212016655714575,False,128,RS,4,True,True,True,27,28,0.0009815090422405635,10,25,1,2.5218100000000003,True,False,2.522418334428543
148,2,8,16,128,inf,False,2048,RS,8,True,False,True,3,18,inf,1,10,1,inf,False,False,inf
149,16,64,1,128,inf,False,1,RS,2,True,False,True,4,29,inf,1,1,5,inf,False,True,inf
150,16,128,8,1024,inf,False,16,RS,8,False,True,False,13,22,inf,1,1,23,inf,False,False,inf
151,32,4,512,512,inf,False,512,RS,1,True,True,True,14,8,inf,1,1,8,inf,False,True,inf
152,1,64,1,256,0.1351665254343952,False,8,RS,8,True,False,True,17,15,0.018367160064637098,10,1,1,0.1465504,True,True,0.1579342745656048
153,1,8,4,8,8.341174556049081,False,256,RS,32,False,True,False,28,7,0.0004895875815420288,10,28,1,8.341477999999999,True,False,8.341781443950916
154,4,8,1,32,0.705864199363194,False,128,RS,32,True,True,False,9,10,0.029217240689188975,10,5,1,0.7239729,True,True,0.7420816006368061
155,1,2,128,1,20.434850275076595,False,256,RS,16,False,False,False,13,19,0.13694805621110456,10,1,29,20.519730000000003,True,True,20.60460972492341
156,32,8,1024,1,inf,False,1,RS,2,False,True,True,13,9,inf,1,14,1,inf,False,True,inf
157,8,8,1,32,inf,False,512,RS,16,False,True,True,4,16,inf,1,10,1,inf,False,False,inf
158,8,1,32,16,2.8552830809949423,False,256,RS,1,False,True,False,17,1,0.0002499519953910707,10,20,1,2.8554380000000004,True,False,2.8555929190050584
159,4,64,128,64,1.3264156729173113,False,512,RS,4,False,True,False,3,3,0.06772937002512275,10,1,8,1.3683939999999999,True,True,1.4103723270826884
160,8,16,1024,2048,3.7415630120757544,False,2048,RS,1,False,True,False,21,8,0.00031298722018641893,10,1,19,3.7417570000000007,True,False,3.741950987924247
161,32,32,2,2048,4.991870490853977,False,128,RS,1,False,False,False,29,26,0.00024445040396776934,10,11,1,4.992022,True,False,4.992173509146024
162,2,128,2,1024,inf,False,32,RS,4,False,False,True,16,17,inf,1,11,1,inf,False,False,inf
163,4,64,8,2048,inf,False,1024,RS,1,False,True,True,16,5,inf,1,1,20,inf,False,False,inf
164,4,2,32,512,4.647603668906881,False,64,RS,4,True,False,True,8,25,0.0007943450132026357,10,14,1,4.648096,True,False,4.648588331093118
165,16,4,1024,512,3.4076760538238413,False,1,RS,1,True,True,False,24,18,0.022646109511348766,10,1,5,3.4217120000000003,True,True,3.4357479461761593
166,2,64,256,64,2.184973758652256,False,512,RS,2,False,False,True,15,28,0.03157373055247028,10,20,1,2.2045429999999997,True,True,2.2241122413477434
167,4,2048,2,2048,inf,False,4,RS,2,False,False,True,18,21,inf,1,1,28,inf,False,False,inf
168,16,64,4,256,4.175220074037975,False,16,RS,1,True,True,False,15,22,0.00023221541723155337,10,9,1,4.175364,True,False,4.175507925962025
169,2,4,2,2048,5.920687277371032,False,1024,RS,8,False,True,True,6,26,0.020929052271901966,10,1,1,5.933659,True,True,5.946630722628967
170,2,16,512,1024,inf,False,512,RS,32,True,True,True,11,1,inf,1,6,1,inf,False,True,inf
171,8,1,8,1024,2.916946305360542,False,1,RS,4,False,True,False,23,6,0.00019473315074741162,10,29,1,2.9170670000000003,True,False,2.9171876946394586
172,4,2,64,4,inf,False,64,RS,16,False,False,True,17,26,inf,1,1,12,inf,False,False,inf
173,2,4,1,1,5.7611611338575175,False,1024,RS,1,True,True,False,10,1,0.00029665636686244647,10,15,1,5.761345,True,False,5.761528866142483
174,1,128,4,128,0.5908392316587469,False,128,RS,4,False,False,False,3,14,0.04538882513570934,10,1,23,0.6189709999999999,True,True,0.647102768341253
175,1,32,1,32,3.0978859074064014,False,2,RS,4,True,False,False,19,17,0.00024055144979820035,10,13,1,3.098035,True,False,3.0981840925935984
176,1,2,128,256,16.272463563869938,False,128,RS,1,True,True,False,1,27,0.02340521523079804,10,1,17,16.286970000000004,True,False,16.30147643613007
177,4,128,1,512,inf,False,512,RS,32,False,True,True,2,16,inf,1,23,1,inf,False,True,inf
178,4,64,8,512,inf,False,8,RS,32,False,False,False,19,17,inf,1,1,13,inf,False,True,inf
179,2,2,512,32,inf,False,512,RS,16,False,True,True,28,8,inf,1,1,2,inf,False,False,inf
180,16,1024,1,2048,inf,False,32,RS,1,False,False,True,2,28,inf,1,1,7,inf,False,True,inf
181,4,2,1024,1024,5.419123637666092,False,1,RS,1,False,False,True,6,10,0.025412211316609142,10,11,1,5.434874000000001,True,True,5.450624362333909
182,2,2,1,64,0.784937041420632,False,32,RS,1,True,False,False,12,26,0.026440932445736472,10,30,1,0.801325,True,True,0.8177129585793679
183,1,16,2,256,0.3637344125375811,False,1,RS,16,True,True,False,30,8,0.053157230608826864,10,12,1,0.39668099999999995,True,True,0.4296275874624188
184,2,256,64,256,inf,False,1024,RS,32,True,False,True,22,21,inf,1,1,17,inf,False,True,inf
185,4,256,128,2048,inf,False,2048,RS,8,True,True,True,11,12,inf,1,15,1,inf,False,True,inf
186,8,256,8,2048,3.175544276028411,False,8,RS,8,True,True,False,14,20,0.0006788114613057646,10,1,19,3.1759649999999997,True,False,3.1763857239715882
187,8,256,4,512,0.30869872094265444,False,64,RS,16,False,True,False,5,21,0.024551308520117613,10,1,18,0.32391549999999997,True,True,0.3391322790573455
188,16,4,8,256,11.405714986763481,False,2048,RS,8,False,True,False,28,26,0.0486370681682192,10,30,1,11.435860000000002,True,True,11.466005013236522
189,1,2048,1024,1,2.332581845128892,False,1,RS,1,False,True,True,30,10,0.0001583666631586023,10,1,11,2.3326800000000003,True,False,2.3327781548711086
190,2,128,16,1,2.784790116448583,False,128,RS,1,False,False,True,25,12,0.0011146968197675406,10,17,1,2.7854810000000003,True,False,2.7861718835514178
191,4,2,16,8,inf,False,512,RS,4,False,False,True,21,15,inf,1,19,1,inf,False,True,inf
192,8,1024,8,2048,inf,False,16,RS,4,True,True,True,24,27,inf,1,1,29,inf,False,False,inf
193,4,64,1,1024,0.24299540843731543,False,4,RS,16,True,False,False,30,12,0.015409435482521732,10,15,1,0.25254610000000005,True,True,0.2620967915626847
194,1,2,16,8,0.47299288058921307,False,32,RS,2,True,False,False,21,4,0.014266037883378841,10,16,1,0.48183489999999995,True,True,0.49067691941078684
195,1,256,32,1024,4.182009983820078,False,2048,RS,1,False,True,False,19,26,0.0003340074849461109,10,26,1,4.182217,True,False,4.1824240161799215
196,1,32,64,128,0.2928844976499291,False,1,RS,4,True,False,False,16,11,0.042155391683152466,10,1,4,0.3190122,True,True,0.34513990235007097
197,32,1,2,128,inf,False,512,RS,1,False,False,True,23,16,inf,1,29,1,inf,False,True,inf
198,1,256,4,2048,3.978489975434754,False,2048,RS,4,False,False,False,4,26,0.01001948102448427,10,1,15,3.9846999999999992,True,True,3.9909100245652445
199,16,2,64,2,0.5238456675307128,False,1,RS,4,True,False,False,16,7,0.021077827004698572,10,1,5,0.5369096,True,True,0.5499735324692872
200,8,128,32,2048,inf,False,512,RS,1,False,False,True,25,17,inf,1,1,20,inf,False,False,inf
201,16,4,8,4,inf,False,2048,RS,8,True,True,True,28,4,inf,1,7,1,inf,False,True,inf
202,32,8,128,512,inf,False,128,RS,1,True,True,False,24,17,inf,1,1,10,inf,False,True,inf
203,32,256,16,2048,2.6677753970108893,False,2048,RS,4,False,True,False,5,20,0.0001865180956369482,10,26,1,2.667891,True,False,2.6680066029891107
204,32,1024,16,1,inf,False,256,RS,4,True,True,False,7,30,inf,1,1,20,inf,False,True,inf
205,4,8,2,64,2.538061247939101,False,256,RS,1,True,False,False,15,18,0.0320230899352327,10,1,6,2.5579090000000004,True,True,2.5777567520608997
206,1,64,32,1024,3.6133469647851504,False,128,RS,2,True,True,False,16,5,0.0004840878019533871,10,28,1,3.6136470000000003,True,False,3.61394703521485
207,32,2,1024,16,inf,False,2048,RS,2,False,True,True,7,28,inf,1,1,11,inf,False,False,inf
208,4,8,8,256,3.677575287984121,False,8,RS,16,False,True,False,23,17,0.00012538341198097593,10,6,1,3.6776530000000003,True,False,3.6777307120158795
209,16,1,32,32,3.863810971494243,False,1,RS,1,False,False,True,17,20,0.008015599104246705,10,1,1,3.868779,True,False,3.873747028505757
210,4,128,2,1024,inf,False,1024,RS,2,True,False,True,6,22,inf,1,1,24,inf,False,False,inf
211,32,4,8,512,inf,False,32,RS,4,True,False,False,12,7,inf,1,1,26,inf,False,True,inf
212,2,2,2,128,7.040421413659761,False,4,RS,2,True,True,False,13,11,0.0003187930363104454,10,16,1,7.0406189999999995,True,False,7.040816586340238
213,2,4,1,1024,inf,False,32,RS,32,False,False,True,2,28,inf,1,1,1,inf,False,False,inf
214,8,32,4,1,0.6958996179317265,False,128,RS,1,False,False,False,21,20,0.1296334721650238,10,9,1,0.7762457999999999,True,True,0.8565919820682732
215,4,8,128,64,inf,False,1024,RS,32,True,True,True,5,26,inf,1,1,6,inf,False,True,inf
