id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
87,512,2048,64,0.10925757150809255,8,False,16,512,DLMT,False,True,True,True,True,16,1,32,35,8,9,1,28,3.751494940115776e-05,True,0.10927,0.10928242849190746
88,1,1,2048,0.23682530308756278,1,False,16,16,DLMT,True,True,True,False,False,14,1,1,35,32,1,28,21,0.00023452529562014083,True,0.236903,0.23698069691243723
89,2048,1,128,0.09130533640877433,8,False,32,64,DLMT,True,False,True,False,False,29,1,16,35,8,1,17,30,0.0001974959716664854,True,0.0913707657142857,0.09143619501979708
90,1,2048,1024,0.11532117666760708,8,False,512,128,DLMT,True,False,False,False,False,8,1,128,35,8,6,1,16,5.3885320404560634e-05,True,0.1153390285714286,0.11535688047525011
91,512,1,1,0.2235070504547132,1,False,512,32,DLMT,True,False,False,True,True,3,8,1,35,1,4,12,1,6.176932730666891e-05,True,0.2235275142857143,0.2235479781167154
92,2048,512,2048,0.22741920676476896,1,False,64,16,DLMT,False,False,True,True,True,6,1,512,35,32,2,2,1,0.00024266404760491553,True,0.2274996,0.22757999323523104
93,1,512,2048,inf,1,False,512,1,DLMT,False,False,True,True,False,24,32,16,1,1,30,1,29,inf,False,inf,inf
94,256,1,1024,0.12305974974687939,1,False,256,1,DLMT,False,True,False,False,False,29,8,1,35,8,1,12,30,4.810213623326931e-05,True,0.1230756857142857,0.12309162168169202
95,256,2048,512,0.11033604443376097,1,False,512,64,DLMT,False,False,True,True,False,14,8,512,35,8,19,30,1,0.000148719250637583,True,0.1103853142857143,0.11043458413766763
96,1,1024,256,0.11736440368574481,1,False,32,1,DLMT,True,False,False,True,False,12,1,1,35,8,5,1,11,3.8711449553466375e-05,True,0.11737722857142856,0.1173900534571123
97,512,512,256,0.28089419689694317,1,False,256,512,DLMT,False,False,False,False,False,11,1,128,35,32,1,29,29,0.0002551988964213871,True,0.28097874285714286,0.28106328881734255
98,256,2048,2048,0.16685155058066944,1,False,1,256,DLMT,True,True,False,False,False,28,8,512,35,1,4,2,1,3.128246558475136e-05,True,0.16686191428571429,0.16687227799075913
99,256,2048,2048,0.24182421453535669,1,False,128,128,DLMT,False,True,True,False,False,1,1,32,35,32,14,1,16,0.0002841229052824196,True,0.2419183428571429,0.2420124711789291
100,2048,2048,512,inf,1,False,64,64,DLMT,True,False,False,True,True,14,32,256,1,1,29,18,1,inf,False,inf,inf
101,64,2048,1,inf,32,False,64,16,DLMT,True,False,True,True,True,30,1,512,1,1,1,17,11,inf,False,inf,inf
102,256,128,1,0.1567322309625886,1,False,32,64,DLMT,True,True,False,False,False,18,32,512,35,1,16,1,28,0.0002198231682651344,True,0.15680505714285714,0.1568778833231257
103,1,1,1024,0.0921221700739099,1,False,1,64,DLMT,False,False,True,True,True,19,8,32,35,8,2,1,12,4.712661659653458e-05,True,0.09213778285714286,0.09215339564037582
104,1,64,512,0.17197881606962445,1,False,64,256,DLMT,False,False,True,True,True,1,1,512,35,1,11,1,28,0.0001277618639405012,True,0.17202114285714284,0.17206346964466124
105,1,512,128,0.19106024201621616,1,False,128,32,DLMT,False,True,True,True,False,30,8,128,35,1,24,10,1,3.98893776459293e-05,True,0.19107345714285712,0.19108667226949808
106,512,512,1,0.2449465428691381,1,False,512,128,DLMT,True,False,True,False,True,29,1,512,35,32,1,13,22,0.00017860676221857633,True,0.2450057142857143,0.24506488570229049
107,2048,256,2048,inf,32,False,64,32,DLMT,True,False,False,True,True,30,1,128,1,1,1,24,29,inf,False,inf,inf
108,2048,256,256,0.10092897198011352,1,False,1,256,DLMT,True,False,False,True,True,3,1,1,35,8,1,21,23,0.0001410037023685278,True,0.10097568571428571,0.1010223994484579
109,1,2048,1,inf,1,False,1,256,DLMT,False,True,True,True,True,24,32,512,1,1,1,23,29,inf,False,inf,inf
110,512,1,1,0.1117157271598728,1,False,256,64,DLMT,False,True,True,False,True,18,1,512,35,8,29,28,1,3.6700152921886475e-05,True,0.11172788571428571,0.11174004426869863
111,2048,2048,512,0.14736186770985105,1,False,1,1,DLMT,True,True,True,False,True,20,8,512,35,1,8,1,23,0.00042858992341045335,True,0.14750385714285716,0.14764584657586327
112,256,512,64,0.20428311844298758,1,False,512,1,DLMT,True,True,True,False,True,25,32,32,35,1,14,12,1,0.00013521461700963114,True,0.20432791428571426,0.20437271012844094
113,128,2048,128,0.27206762761381037,8,False,64,32,DLMT,True,True,True,False,True,10,8,1,35,1,30,1,30,0.00019163220299440892,True,0.2721311142857143,0.2721946009576182
114,1,2048,1024,0.30727349480198246,1,False,1,128,DLMT,True,True,False,False,True,30,1,512,35,32,29,21,1,0.001097572145924903,True,0.30763711428571433,0.3080007337694462
