id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
24,4,1,512,2048,1.2924413316196524,False,1,RS,8,False,True,False,25,5,0.025995155721787865,10,25,1,1.308553,True,True,1.3246646683803478
25,32,32,64,256,6.638010595208425,False,2048,RS,4,False,True,False,29,25,0.001434998257838697,10,1,2,6.6389,True,False,6.639789404791574
26,32,2,2,256,inf,False,32,RS,2,False,False,True,11,15,inf,1,1,1,inf,False,False,inf
27,1,2,2048,128,inf,False,1,RS,32,True,False,True,12,6,inf,1,9,1,inf,False,False,inf
28,1,32,2048,1,10.597001291224505,False,2048,RS,1,False,False,False,14,23,0.05235393490464666,10,1,4,10.62945,True,True,10.661898708775496
29,8,64,16,2048,inf,False,1,RS,16,True,True,True,11,28,inf,1,2,1,inf,False,True,inf
30,4,8,64,1,inf,False,64,RS,16,True,False,True,21,25,inf,1,1,28,inf,False,True,inf
31,2,2,32,16,inf,False,256,RS,32,True,False,True,10,18,inf,1,1,26,inf,False,False,inf
32,2,1,1024,4,6.823103255901768,False,1,RS,2,True,False,False,26,17,0.0006094661598482226,10,1,22,6.823480999999999,True,False,6.823858744098231
33,4,4,32,1024,3.3420928564527226,False,1024,RS,2,False,True,False,3,8,0.0004423132374234494,10,30,1,3.3423670000000003,True,False,3.342641143547278
34,1,32,64,32,1.814132604327452,False,512,RS,8,True,False,False,23,1,0.043482755213992585,10,1,5,1.8410829999999998,True,True,1.8680333956725477
35,2,2,1,2048,inf,False,2,RS,4,False,True,True,9,20,inf,1,24,1,inf,False,False,inf
36,1,8,32,512,inf,False,2048,RS,1,False,True,True,9,2,inf,1,26,1,inf,False,False,inf
37,16,4,16,2048,5.88941219387731,False,512,RS,1,True,False,False,26,19,0.00021104738804342415,10,1,4,5.889543,True,False,5.88967380612269
38,2,1,128,2048,2.286040595376722,False,1024,RS,2,True,True,False,29,20,0.10065328273335147,10,1,11,2.3484249999999998,True,True,2.4108094046232775
39,1,2,2,2,21.790482455885314,False,1024,RS,4,True,True,False,23,22,0.0009156964562556259,10,8,1,21.791050000000002,True,False,21.79161754411469
40,32,512,256,512,9.940118474311873,False,512,RS,1,True,False,False,9,26,0.0035245937354537386,10,3,1,9.942302999999999,True,False,9.944487525688125
41,1,512,1024,1,inf,False,1024,RS,8,False,False,True,17,6,inf,1,1,19,inf,False,False,inf
42,4,2,4,256,22.801968586058823,False,4,RS,8,False,False,False,15,19,0.002922601580784429,10,9,1,22.80378,True,False,22.805591413941176
43,1,4,32,2048,inf,False,256,RS,16,True,True,True,23,24,inf,1,28,1,inf,False,True,inf
44,32,2,256,2048,9.517838074898128,False,2048,RS,1,False,True,False,13,21,0.03406113957283272,10,7,1,9.538949000000002,True,True,9.560059925101877
45,8,64,8,64,inf,False,1,RS,1,False,False,False,19,29,inf,1,1,24,inf,False,False,inf
46,4,256,256,1,3.909408100903492,False,2048,RS,8,True,False,False,12,26,0.14691292177340975,10,16,1,4.000464,True,True,4.091519899096508
47,8,4,8,512,inf,False,256,RS,1,True,False,True,12,19,inf,1,1,15,inf,False,False,inf
48,32,32,1,2048,8.168206621926211,False,1024,RS,1,False,False,False,30,17,0.001167124672004058,10,4,1,8.16893,True,False,8.169653378073788
49,2,1,4,2048,3.2386013021552413,False,64,RS,16,False,True,False,18,12,0.00014310835056002106,10,21,1,3.2386899999999996,True,False,3.238778697844758
50,1,16,64,1,0.45724810355181034,False,1,RS,1,True,False,False,8,5,0.013919273305744077,10,1,25,0.4658752,True,True,0.47450229644818964
51,4,32,1,1,0.23767581676512267,False,8,RS,8,True,False,False,17,14,0.015511391240311109,10,1,9,0.2472897,True,True,0.25690358323487733
52,16,4,64,16,inf,False,128,RS,4,False,True,True,22,27,inf,1,13,1,inf,False,False,inf
53,1,16,4,32,4.351624494298008,False,1024,RS,4,True,False,True,27,23,0.0010672975217812415,10,1,15,4.352285999999999,True,False,4.352947505701991
54,2,16,1,32,6.649968554773405,False,1024,RS,8,False,False,False,12,30,0.01935873087265794,10,24,1,6.661967,True,True,6.673965445226594
55,4,1,1,1024,2.865220582426092,False,32,RS,8,False,True,False,27,1,0.00013136209498943005,10,11,1,2.865302,True,False,2.8653834175739075
56,4,512,256,2048,3.276608247377863,False,512,RS,16,True,True,False,12,25,0.0006885383068500483,10,1,8,3.277035,True,False,3.2774617526221372
57,8,4,2,256,inf,False,256,RS,2,False,True,True,27,13,inf,1,1,17,inf,False,False,inf
58,4,256,1,512,inf,False,64,RS,32,False,True,True,23,5,inf,1,25,1,inf,False,True,inf
59,2,64,256,2048,2.5683110588513576,False,1024,RS,4,True,False,False,28,25,0.0001935174410744553,10,1,1,2.568431,True,False,2.5685509411486422
60,8,8,8,64,inf,False,16,RS,4,True,True,True,3,3,inf,1,1,22,inf,False,True,inf
61,1,16,1024,16,inf,False,1024,RS,4,True,False,True,6,11,inf,1,7,1,inf,False,True,inf
62,16,1,1024,128,2.786517322081555,False,1024,RS,4,False,True,False,17,27,0.04834449512612581,10,30,1,2.816481,True,True,2.846444677918445
63,4,8,2,8,2.7346064508382586,False,128,RS,2,True,False,True,2,18,0.0006914369096310113,10,14,1,2.735035,True,False,2.735463549161741
64,16,2,16,2048,inf,False,64,RS,4,False,False,True,10,22,inf,1,13,1,inf,False,True,inf
65,2,64,256,1,0.8417076987241763,False,256,RS,4,True,False,False,12,6,0.019519358247903545,10,1,15,0.8538057,True,True,0.8659037012758237
66,8,1024,8,2048,inf,False,1,RS,2,True,True,True,17,13,inf,1,1,13,inf,False,False,inf
67,32,8,512,1,inf,False,512,RS,2,True,False,True,1,30,inf,1,24,1,inf,False,False,inf
68,1,32,16,1,inf,False,1024,RS,8,True,True,True,25,4,inf,1,1,29,inf,False,True,inf
69,16,128,2,1,inf,False,256,RS,1,False,False,True,23,3,inf,1,16,1,inf,False,False,inf
70,32,8,2,2048,inf,False,8,RS,1,False,False,True,15,18,inf,1,1,22,inf,False,False,inf
71,2,4,4,16,12.323518590454183,False,32,RS,32,True,True,False,16,28,0.0003249615361851949,10,1,15,12.323720000000002,True,False,12.32392140954582
72,4,32,32,128,inf,False,256,RS,8,False,True,True,20,7,inf,1,12,1,inf,False,False,inf
73,1,8,2048,16,inf,False,1,RS,32,False,True,True,11,29,inf,1,1,26,inf,False,True,inf
74,4,4,2,64,5.65671780291849,False,32,RS,1,False,True,False,29,11,0.001528242454586163,10,1,27,5.657665,True,False,5.658612197081509
75,2,16,2,32,inf,False,256,RS,32,False,True,True,28,11,inf,1,1,26,inf,False,False,inf
76,4,1,32,1024,0.43527520050489915,False,128,RS,2,False,False,False,14,7,0.03688896861610528,10,1,26,0.45813880000000007,True,True,0.481002399495101
77,16,2048,8,2048,inf,False,2048,RS,2,True,False,True,24,15,inf,1,30,1,inf,False,True,inf
78,8,16,8,32,0.6981722663280191,False,128,RS,1,True,True,True,13,12,0.11396143884753294,10,12,1,0.7688050000000001,True,True,0.839437733671981
79,16,2,128,4,inf,False,256,RS,2,True,True,True,6,7,inf,1,1,3,inf,False,True,inf
80,8,1,32,8,2.9628041739795936,False,32,RS,2,True,True,False,20,20,0.00018849137911320382,10,23,1,2.962921,True,False,2.9630378260204067
81,2,2,8,1024,0.9775602534365544,False,16,RS,8,True,False,False,6,7,0.030654402783450187,10,13,1,0.9965596999999999,True,True,1.0155591465634455
82,4,8,16,1,1.4151721968257005,False,512,RS,16,False,True,False,6,25,0.0750422329158721,10,30,1,1.4616829999999998,True,True,1.5081938031742992
83,4,256,16,1,1.7145589291645877,False,512,RS,16,False,False,False,27,15,0.11956867508256501,10,7,1,1.7886669999999998,True,True,1.8627750708354118
84,1,16,16,512,4.382962022764326,False,512,RS,4,False,False,False,25,23,0.040416550520795236,10,28,1,4.408012000000001,True,True,4.433061977235677
85,8,512,2,512,3.41964547365252,False,1,RS,1,False,False,False,12,29,0.0005526445512262465,10,1,13,3.419988,True,False,3.42033052634748
86,8,16,1,128,2.877784934967044,False,1024,RS,8,False,False,False,16,1,0.0002921369541842473,10,30,1,2.877966,True,False,2.8781470650329557
87,1,8,128,512,inf,False,1024,RS,4,False,True,True,20,8,inf,1,10,1,inf,False,False,inf
88,4,16,32,64,2.5711351002365888,False,1,RS,2,False,True,False,9,9,0.00013214007719084735,10,5,1,2.571217,True,False,2.571298899763411
89,8,4,16,2048,inf,False,32,RS,1,False,False,True,11,12,inf,1,1,3,inf,False,False,inf
90,8,1,16,2048,0.20291475669913128,False,32,RS,2,True,True,True,8,17,0.01934049593185242,10,28,1,0.2149019,True,True,0.22688904330086873
91,1,2,4,1,inf,False,4,RS,32,False,True,True,30,5,inf,1,1,27,inf,False,True,inf
92,4,32,4,128,2.631997691554062,False,128,RS,4,True,False,False,12,19,0.0002731684462012535,10,1,15,2.632167,True,False,2.6323363084459377
93,4,16,1,1,0.1988087010634205,False,16,RS,32,True,False,False,19,20,0.023231872128823373,10,6,1,0.21320770000000003,True,True,0.22760669893657956
94,2,16,2,64,inf,False,32,RS,16,True,False,True,11,2,inf,1,6,1,inf,False,True,inf
95,2,512,64,1024,inf,False,2048,RS,32,False,True,True,5,9,inf,1,1,26,inf,False,True,inf
96,8,2,4,64,8.580707977052061,False,1024,RS,4,False,True,False,11,17,0.00272029116088681,10,1,6,8.582394,True,False,8.58408002294794
97,1,1024,64,2048,inf,False,64,RS,16,False,False,True,7,1,inf,1,1,11,inf,False,False,inf
98,2,8,512,128,2.093777610963283,False,1,RS,4,True,False,False,24,27,0.031117366276727183,10,11,1,2.113064,True,True,2.1323503890367173
99,4,128,4,512,inf,False,256,RS,2,False,True,True,16,22,inf,1,1,28,inf,False,True,inf
100,4,16,2,2048,inf,False,256,RS,32,True,True,True,29,5,inf,1,1,18,inf,False,True,inf
101,2,256,256,1,inf,False,256,RS,32,True,False,True,10,5,inf,1,7,1,inf,False,False,inf
102,2,2,32,512,inf,False,256,RS,4,False,False,True,16,7,inf,1,1,4,inf,False,True,inf
103,4,2,2,1,17.075121073166187,False,128,RS,16,True,True,False,24,21,0.0012083459769455778,10,3,1,17.075870000000002,True,False,17.076618926833817
104,2,16,8,16,4.984768046475678,False,1024,RS,32,True,False,False,29,11,0.03326414774197592,10,1,7,5.0053849999999995,True,True,5.026001953524321
105,4,4,64,32,1.3948319029133491,False,128,RS,1,False,False,False,4,4,0.027225286114199023,10,1,25,1.4117060000000001,True,True,1.4285800970866511
106,8,2048,8,2048,0.211503995829547,False,8,RS,1,False,True,False,17,17,0.030349394864477946,10,25,1,0.2303144,True,True,0.24912480417045302
107,16,512,256,1024,inf,False,2048,RS,4,True,False,False,19,29,inf,1,1,28,inf,False,True,inf
108,2,16,16,32,3.907901910730173,False,2048,RS,2,True,False,False,29,16,0.22408712885839746,10,15,1,4.04679,True,True,4.185678089269826
109,8,1,256,2048,inf,False,1024,RS,1,False,True,True,15,23,inf,1,1,21,inf,False,False,inf
110,4,4,1,128,inf,False,2,RS,8,True,False,True,10,20,inf,1,1,18,inf,False,True,inf
111,16,4,8,64,inf,False,128,RS,4,True,True,True,29,18,inf,1,1,5,inf,False,True,inf
112,2,1,1,32,inf,False,4,RS,32,True,True,True,6,30,inf,1,6,1,inf,False,True,inf
113,1,2,1,1,13.836939575866584,False,128,RS,8,False,True,False,5,24,0.0006621933252457582,10,1,9,13.837349999999997,True,False,13.83776042413341
114,16,256,128,256,inf,False,1,RS,2,True,False,True,29,8,inf,1,19,1,inf,False,True,inf
115,8,4,16,2048,3.846324554278181,False,256,RS,8,True,False,False,23,7,0.00016044936896103654,10,28,1,3.846424,True,False,3.8465234457218185
116,1,8,2,8,1.1593888419675786,False,128,RS,1,True,False,False,28,29,0.045773451792496506,10,30,1,1.1877590000000002,True,True,1.2161291580324218
117,2,256,128,256,inf,False,256,RS,32,False,False,True,2,22,inf,1,19,1,inf,False,False,inf
118,2,2048,256,1,inf,False,1024,RS,16,True,False,True,4,6,inf,1,1,4,inf,False,False,inf
119,16,32,1,256,inf,False,1024,RS,4,False,True,True,23,19,inf,1,11,1,inf,False,False,inf
120,8,4,1024,8,inf,False,2048,RS,8,False,True,True,19,14,inf,1,7,1,inf,False,False,inf
121,16,16,32,1,inf,False,256,RS,2,False,False,True,3,28,inf,1,1,29,inf,False,True,inf
122,4,8,2048,16,inf,False,1,RS,8,False,True,True,25,24,inf,1,1,22,inf,False,True,inf
123,32,16,8,256,inf,False,1024,RS,2,False,False,True,28,28,inf,1,1,29,inf,False,True,inf
124,1,1024,2,2048,inf,False,1,RS,32,False,False,True,13,6,inf,1,20,1,inf,False,True,inf
125,4,128,128,256,inf,False,512,RS,8,False,True,True,10,18,inf,1,1,7,inf,False,False,inf
126,4,2,8,1024,inf,False,512,RS,8,False,False,True,28,25,inf,1,1,22,inf,False,False,inf
127,2,2,1,128,inf,False,8,RS,16,False,True,True,1,10,inf,1,1,8,inf,False,False,inf
128,2,64,8,64,2.610306905445859,False,8,RS,8,False,False,False,9,2,9.695875411732924e-05,10,13,1,2.6103669999999997,True,False,2.61042709455414
129,4,4,4,128,3.640047301760302,False,64,RS,4,True,True,True,16,25,0.0007110386768664652,10,21,1,3.6404880000000004,True,False,3.6409286982396987
130,1,1,64,16,inf,False,2048,RS,16,False,False,True,1,3,inf,1,1,19,inf,False,False,inf
131,32,1,2,2,11.735259817284247,False,512,RS,2,True,True,False,5,1,0.00019390719429671427,10,1,26,11.73538,True,False,11.735500182715752
132,1,2,1,2,1.229482160589462,False,4,RS,8,True,False,False,4,11,0.0386528419265647,10,1,28,1.2534390000000002,True,True,1.2773958394105385
133,1,64,1024,1,3.106198192714705,False,1024,RS,4,False,True,False,10,22,0.0002304105032327667,10,1,17,3.1063409999999996,True,False,3.106483807285294
134,2,512,1,512,inf,False,64,RS,16,False,True,True,10,8,inf,1,16,1,inf,False,True,inf
135,1,1,512,4,inf,False,2048,RS,16,False,True,True,19,2,inf,1,1,18,inf,False,True,inf
136,2,2,16,512,3.616653489052225,False,256,RS,4,True,True,False,14,29,0.04607896071961696,10,24,1,3.6452130000000005,True,True,3.673772510947776
137,16,4,16,8,3.1828608859926515,False,512,RS,2,False,False,False,10,15,0.00023251881644285064,10,17,1,3.183005,True,False,3.1831491140073487
138,2,4,4,16,11.779266457390952,False,8,RS,8,True,False,False,15,3,0.0002800000000000834,10,1,30,11.779439999999997,True,False,11.779613542609043
139,8,64,2,1,inf,False,1,RS,8,False,False,True,19,20,inf,1,1,16,inf,False,True,inf
140,32,16,16,2048,1.1759580041397408,False,128,RS,1,True,False,False,20,12,0.018506111314914305,10,1,12,1.187428,True,True,1.198897995860259
141,1,4,16,4,inf,False,128,RS,2,True,True,True,8,24,inf,1,13,1,inf,False,False,inf
142,4,1,2,16,inf,False,2048,RS,16,True,False,True,20,28,inf,1,15,1,inf,False,True,inf
143,1,1024,8,2048,inf,False,1,RS,8,True,False,True,24,10,inf,1,10,1,inf,False,True,inf
144,16,4,1,1,3.4440634145909126,False,16,RS,1,True,False,False,4,7,0.0002687749988372756,10,13,1,3.4442299999999997,True,False,3.4443965854090868
145,4,16,4,512,0.34739050823005985,False,64,RS,2,False,False,False,12,13,0.032378594089923045,10,12,1,0.36745859999999997,True,True,0.3875266917699401
146,8,2048,1,2048,0.1911961347864937,False,4,RS,16,False,False,False,25,13,0.03853461865401032,10,3,1,0.21507969999999998,True,True,0.23896326521350628
147,1,512,4,512,0.22146719831410275,False,8,RS,16,False,True,False,13,3,0.02737760195141277,10,25,1,0.23843570000000006,True,True,0.25540420168589734
148,2,256,64,2048,3.649368358439253,False,1,RS,32,True,True,False,14,12,0.0002107818777789105,10,1,9,3.649499,True,False,3.649629641560747
149,8,16,1,16,inf,False,512,RS,16,False,True,True,3,28,inf,1,1,10,inf,False,True,inf
150,4,1,1,512,0.7212872637456575,False,256,RS,8,True,False,False,13,29,0.02564644023563505,10,1,2,0.7371828,True,True,0.7530783362543425
151,4,1,1,4,4.886088250870109,False,128,RS,1,True,False,False,11,5,0.0005368696303571261,10,1,26,4.8864209999999995,True,False,4.88675374912989
152,4,512,1024,2048,2.1514052252429243,False,2048,RS,1,True,False,True,8,4,0.000962858245018517,10,11,1,2.1520020000000004,True,False,2.1525987747570765
153,4,1,8,64,2.194768861708131,False,512,RS,32,False,True,False,29,8,0.024308259193122003,10,1,13,2.2098349999999995,True,True,2.224901138291868
154,2,8,256,2048,1.0318611634610144,False,256,RS,2,True,True,False,22,2,0.049256342738778304,10,22,1,1.0623900000000002,True,True,1.092918836538986
155,32,1,256,128,1.5326306926025877,False,256,RS,2,True,False,False,9,4,0.017664400046421037,10,1,28,1.5435789999999998,True,True,1.554527307397412
156,16,16,1,512,inf,False,32,RS,2,True,True,True,18,4,inf,1,23,1,inf,False,True,inf
157,1,256,2,1,inf,False,2,RS,32,True,False,True,6,7,inf,1,16,1,inf,False,False,inf
158,4,4,4,128,inf,False,8,RS,4,False,True,True,5,26,inf,1,30,1,inf,False,True,inf
159,1,256,8,256,inf,False,32,RS,8,True,False,True,3,3,inf,1,12,1,inf,False,True,inf
160,4,128,16,128,1.95862124446795,False,512,RS,1,False,False,True,19,26,0.0565328111807648,10,8,1,1.9936599999999998,True,True,2.0286987555320497
161,32,1,1,16,inf,False,1024,RS,4,True,True,True,22,24,inf,1,22,1,inf,False,False,inf
162,2,1,2,64,3.3859447705083343,False,4,RS,2,True,False,False,18,13,0.0017896714782327937,10,1,17,3.387054,True,False,3.3881632294916657
163,1,4,32,16,30.655102407091785,False,1024,RS,4,False,False,True,18,23,0.0011739250401969544,10,1,2,30.655829999999998,True,False,30.65655759290821
164,32,2,512,128,inf,False,2048,RS,4,True,True,False,22,27,inf,1,1,20,inf,False,False,inf
165,1,128,8,1024,inf,False,8,RS,4,False,True,True,22,14,inf,1,6,1,inf,False,True,inf
166,1,8,64,32,0.7756305143561791,False,1,RS,16,True,False,False,26,20,0.038022546834871544,10,1,5,0.7991967000000001,True,True,0.822762885643821
167,2,8,32,2048,inf,False,1024,RS,32,True,True,True,13,13,inf,1,14,1,inf,False,False,inf
168,4,32,32,128,3.818942221316413,False,1,RS,1,True,False,False,12,18,0.0006143622709769718,10,25,1,3.819323,True,False,3.8197037786835866
169,1,64,128,1,4.918841483277885,False,512,RS,16,False,False,False,4,27,0.00423771825396642,10,28,1,4.921468,True,False,4.924094516722115
170,4,16,1,32,1.4042627498485674,False,256,RS,16,True,True,False,30,7,0.04118175980941078,10,16,1,1.429787,True,True,1.4553112501514325
171,1,8,8,512,4.100814503336228,False,512,RS,16,True,True,True,2,18,0.03786977216725789,10,1,9,4.124286000000001,True,True,4.147757496663773
172,32,8,32,8,7.370468126077644,False,1024,RS,4,True,False,False,14,2,0.001895584606394497,10,18,1,7.371643000000001,True,False,7.372817873922357
173,4,1024,8,2048,3.594978623130584,False,512,RS,32,False,False,False,8,15,0.0005459496313763778,10,15,1,3.595316999999999,True,False,3.5956553768694146
174,1,64,2048,128,inf,False,1,RS,32,False,True,True,26,8,inf,1,3,1,inf,False,True,inf
175,4,4,2,256,inf,False,1024,RS,16,False,True,True,6,17,inf,1,23,1,inf,False,False,inf
176,2,1024,4,1024,1.6601753304403915,False,512,RS,32,False,False,False,12,27,0.06139073012271477,10,1,21,1.698225,True,True,1.7362746695596087
177,32,1,128,4,inf,False,2048,RS,2,True,False,True,26,28,inf,1,1,29,inf,False,False,inf
178,8,32,2,512,inf,False,256,RS,16,True,True,True,14,1,inf,1,26,1,inf,False,True,inf
179,4,1,16,128,inf,False,64,RS,1,False,False,True,9,14,inf,1,1,22,inf,False,True,inf
180,32,2,1,8,inf,False,1024,RS,1,True,False,True,13,15,inf,1,26,1,inf,False,True,inf
181,1,4,4,16,17.57254472516533,False,1024,RS,16,True,False,True,10,23,0.0021382469455140324,10,1,18,17.57387,True,False,17.57519527483467
182,32,128,32,512,0.35781487946647955,False,1,RS,2,False,False,False,20,16,0.02153311956034239,10,1,3,0.37116099999999996,True,True,0.3845071205335204
183,16,128,4,2048,inf,False,512,RS,2,True,False,True,26,11,inf,1,21,1,inf,False,False,inf
184,4,4,2,512,inf,False,1024,RS,32,False,False,True,9,25,inf,1,1,8,inf,False,True,inf
185,1,8,32,128,inf,False,32,RS,32,False,False,True,29,19,inf,1,16,1,inf,False,False,inf
186,4,2,32,16,4.759388954912197,False,32,RS,2,True,False,False,5,20,0.00020175232340660356,10,10,1,4.759514,True,False,4.759639045087804
187,1,128,64,512,3.125951193878695,False,64,RS,4,False,True,False,9,23,0.0005498690753261232,10,12,1,3.126292,True,False,3.1266328061213047
188,16,512,128,2048,3.198446754129349,False,1024,RS,8,False,False,False,17,6,0.00017948816116943958,10,15,1,3.1985579999999993,True,False,3.19866924587065
189,16,512,2,1024,inf,False,2,RS,1,True,False,True,30,15,inf,1,1,1,inf,False,True,inf
190,4,8,64,128,0.496856795892352,False,1,RS,8,True,True,False,4,13,0.030662885497780557,10,1,12,0.5158615,True,True,0.534866204107648
191,4,2,512,1,inf,False,1024,RS,8,True,True,True,26,23,inf,1,1,10,inf,False,True,inf
192,32,64,2,512,inf,False,256,RS,4,False,True,True,20,15,inf,1,28,1,inf,False,True,inf
193,8,128,256,2048,inf,False,1,RS,1,True,False,True,3,19,inf,1,1,16,inf,False,True,inf
194,1,2,32,128,15.391786016520806,False,2048,RS,32,False,True,False,12,29,0.03145230675165192,10,1,26,15.41128,True,True,15.430773983479193
195,2,2,8,4,0.8315972280077583,False,1,RS,32,True,True,False,27,30,0.01810723127372044,10,17,1,0.84282,True,True,0.8540427719922418
196,4,8,128,1024,inf,False,1024,RS,2,False,True,True,28,2,inf,1,10,1,inf,False,False,inf
197,8,8,16,64,3.7255174287451305,False,256,RS,16,True,True,False,17,15,0.0006656575696256531,10,1,15,3.7259300000000004,True,False,3.7263425712548703
198,1,16,16,64,6.783393701983281,False,2048,RS,8,True,True,False,7,6,0.01689638908169431,10,1,12,6.7938659999999995,True,True,6.804338298016718
199,4,1,32,8,inf,False,1024,RS,1,False,False,True,4,14,inf,1,1,13,inf,False,True,inf
200,2,1024,4,1024,2.9318471245022675,False,256,RS,32,True,False,False,19,17,0.0002531086723128793,10,22,1,2.932004,True,False,2.9321608754977326
201,8,4,2,2048,4.773492964941553,False,512,RS,1,False,False,True,22,22,0.06267238850562507,10,7,1,4.812337000000001,True,True,4.851181035058449
202,8,1,128,256,1.3935564792966588,False,512,RS,2,False,True,True,14,27,0.012840568717934573,10,4,1,1.401515,True,True,1.4094735207033413
203,2,64,512,1024,3.438985098328959,False,512,RS,1,False,True,False,17,11,0.00018699999999992488,10,11,1,3.439101,True,False,3.439216901671041
204,4,4,16,1024,inf,False,512,RS,1,False,True,True,30,10,inf,1,1,30,inf,False,True,inf
205,4,512,256,1024,1.5034496936100312,False,512,RS,1,False,True,False,12,16,0.13150525922562945,10,1,27,1.584956,True,True,1.6664623063899688
206,8,128,2048,128,3.926165710015133,False,2048,RS,16,False,False,False,11,30,0.0002473236745643343,10,12,1,3.9263189999999994,True,False,3.926472289984866
207,8,256,2,2048,0.39565589727519107,False,128,RS,8,False,True,False,6,13,0.022516641788685985,10,1,13,0.40961159999999996,True,True,0.42356730272480886
208,2,2,1024,512,inf,False,2048,RS,8,True,True,True,2,22,inf,1,21,1,inf,False,True,inf
209,16,16,64,16,inf,False,512,RS,4,True,False,False,16,14,inf,1,1,21,inf,False,True,inf
210,1,4,128,1024,17.887134878260802,False,1,RS,8,True,False,False,14,9,0.0005084289527558338,10,1,8,17.88745,True,False,17.8877651217392
211,1,4,2,16,4.6794785286418525,False,1024,RS,8,False,True,False,16,4,0.00039927935083102796,10,16,1,4.679726,True,False,4.679973471358147
212,32,32,1,1,inf,False,4,RS,4,False,True,True,29,9,inf,1,1,27,inf,False,True,inf
213,1,1,8,1,0.2378154893146758,False,64,RS,8,False,True,False,24,6,0.015643091957794016,10,1,16,0.24751099999999998,True,True,0.25720651068532413
214,32,1,256,2048,inf,False,512,RS,4,False,False,True,25,23,inf,1,1,10,inf,False,False,inf
215,16,1024,16,2048,inf,False,1,RS,1,False,True,True,26,15,inf,1,6,1,inf,False,True,inf
216,16,1,8,1024,3.173813092627502,False,128,RS,1,False,True,False,13,17,0.002516811673526649,10,15,1,3.175373,True,False,3.176932907372498
217,16,128,16,512,0.3220069588609032,False,64,RS,4,True,True,False,15,30,0.06634441871242824,10,27,1,0.36312690000000003,True,True,0.40424684113909687
