id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
165,512,128,1,1,1.0961594950869489,False,DLMT,1,30,2048,35,1,23,1,1,8,5.154431420179183e-05,1.0961765714285716,True,16,128,1,1.0961936477701943,128
166,512,256,1,1,1.1145552486537122,False,DLMT,1,29,2048,35,512,23,1,1,32,7.557345392911498e-05,1.114580285714286,True,16,32,1,1.1146053227748596,128
167,512,1024,1,1,1.1205884648370723,False,DLMT,1,2,2048,35,2048,23,1,1,32,9.60501569653283e-05,1.1206202857142855,True,16,128,1,1.1206521065914987,128
168,512,2048,1,1,1.1427942422092345,False,DLMT,1,15,2048,35,1,23,1,32,1,9.49973146774253e-05,1.1428257142857146,True,16,128,1,1.1428571863621946,128
169,512,256,1,1,1.1443154145558234,False,DLMT,1,16,2048,35,2048,23,1,32,1,9.059621112047822e-05,1.1443454285714287,True,16,128,1,1.144375442587034,128
170,512,256,1,1,1.103538027394656,False,DLMT,1,13,2048,35,512,23,1,1,1,7.06355983559369e-05,1.1035614285714284,True,16,1,1,1.1035848297482007,128
171,512,1024,1,1,1.104628479154286,False,DLMT,1,2,2048,35,512,23,1,32,1,4.598668840223943e-05,1.1046437142857144,True,16,1,1,1.1046589494171428,128
172,512,1,1,1,1.119290833447469,False,DLMT,1,16,2048,35,1,23,1,1,32,0.00011304830103697906,1.1193282857142857,True,16,1,1,1.1193657379811024,128
173,512,64,1,1,1.1286871006883865,False,DLMT,1,28,2048,35,1,23,1,8,8,5.0147537429117294e-05,1.1287037142857141,True,16,1,1,1.1287203278830418,128
174,512,1,1,1,1.5066049995029123,False,DLMT,1,30,2048,35,2048,23,1,32,1,9.184903319011395e-05,1.5066354285714285,True,16,32,1,1.5066658576399448,128
175,512,1,1,1,1.1482202846032201,False,DLMT,1,27,2048,35,512,23,1,8,1,9.573176812620031e-05,1.1482520000000003,True,16,128,1,1.1482837153967804,128
176,512,1,1,1,1.0982557116719631,False,DLMT,1,5,2048,35,2048,23,1,1,8,0.00024493464351094775,1.0983368571428573,True,16,32,1,1.0984180026137516,128
177,512,1,1,1,1.097140169437073,False,DLMT,1,2,2048,35,512,23,1,1,8,4.692155851057781e-05,1.0971557142857145,True,16,128,1,1.0971712591343559,128
178,512,128,1,1,1.102309913948861,False,DLMT,1,15,2048,35,1,23,1,1,1,8.908881145537345e-05,1.1023394285714285,True,16,32,1,1.102368943193996,128
179,512,512,1,1,1.0981170065226507,False,DLMT,1,2,2048,35,1,23,1,1,8,5.733111845111142e-05,1.098136,True,16,32,1,1.0981549934773494,128
180,512,256,1,1,1.096983511798852,False,DLMT,1,2,2048,35,1,23,1,1,1,4.8044197339120837e-05,1.0969994285714284,True,16,128,1,1.0970153453440048,128
181,512,1,1,1,1.0970838115445147,False,DLMT,1,2,2048,35,1,23,1,1,1,6.869987968977141e-05,1.0971065714285715,True,16,1,1,1.0971293313126282,128
182,512,2048,1,1,1.0969923282735408,False,DLMT,1,2,2048,35,1,23,1,1,1,7.748916975016893e-05,1.0970179999999998,True,16,128,1,1.097043671726459,128
183,512,2048,1,1,1.095754182303467,False,DLMT,1,2,2048,35,1,23,1,1,1,6.930559361349653e-05,1.0957771428571428,True,16,32,1,1.0958001034108185,128
184,512,1,1,1,1.1215968372405438,False,DLMT,1,2,2048,35,1,23,1,1,32,8.28522166023385e-05,1.1216242857142855,True,16,32,1,1.1216517341880272,128
185,512,2048,1,1,1.097366820882717,False,DLMT,1,2,2048,35,1,23,1,1,8,4.926728433883841e-05,1.0973831428571428,True,16,1,1,1.0973994648315686,128
186,512,1,1,1,1.097161075993061,False,DLMT,1,2,2048,35,1,23,1,1,8,5.712142455208172e-05,1.09718,True,16,128,1,1.097198924006939,128
187,512,256,1,1,1.1152928783502132,False,DLMT,1,2,2048,35,1,23,1,1,32,9.825165522831622e-05,1.1153254285714287,True,16,1,1,1.1153579787926442,128
188,512,256,1,1,1.0964892630927774,False,DLMT,1,2,2048,35,1,23,1,1,8,4.2757980517792574e-05,1.0965034285714286,True,16,32,1,1.0965175940500798,128
189,512,2048,1,1,1.1202457366719165,False,DLMT,1,2,2048,35,1,23,1,1,32,0.000305228452414358,1.120346857142857,True,16,128,1,1.1204479776137974,128
190,512,256,1,1,1.0974014721586303,False,DLMT,1,2,2048,35,1,23,1,1,1,7.144913989571344e-05,1.0974251428571429,True,16,32,1,1.0974488135556555,128
191,512,256,1,1,1.0979720620355768,False,DLMT,1,2,2048,35,1,23,1,1,1,8.605456266291858e-05,1.0980005714285717,True,16,1,1,1.0980290808215665,128
192,512,1,1,1,1.0971944102381332,False,DLMT,1,2,2048,35,1,23,1,1,1,5.568130892197946e-05,1.0972128571428574,True,16,32,1,1.0972313040475816,128
193,512,2048,1,1,1.0971470362425348,False,DLMT,1,2,2048,35,1,23,1,1,1,5.379173747340956e-05,1.0971648571428572,True,16,1,1,1.0971826780431795,128
194,512,1,1,1,1.097253164168243,False,DLMT,1,2,2048,35,1,23,1,1,1,6.289219801713542e-05,1.097274,True,16,128,1,1.0972948358317571,128
