id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
196,32,8,2,256,inf,False,1,RS,1,False,False,True,5,28,inf,1,21,1,inf,False,False,inf
197,8,4,8,1024,inf,False,16,RS,8,False,False,True,30,27,inf,1,6,1,inf,False,True,inf
198,8,1,8,1024,inf,False,1,RS,1,False,False,True,9,12,inf,1,1,16,inf,False,True,inf
199,1,16,1,1,0.249766623225887,False,4,RS,4,False,False,False,15,2,0.016766473160447312,10,27,1,0.2601584,True,True,0.270550176774113
200,16,2,2,2,inf,False,32,RS,2,False,True,True,18,10,inf,1,1,12,inf,False,True,inf
201,4,256,32,1,2.6071657301488544,False,2048,RS,4,False,False,True,26,26,0.00014403124660993227,10,17,1,2.607255,True,False,2.6073442698511453
202,1,2,32,2048,inf,False,1024,RS,8,False,True,True,8,3,inf,1,4,1,inf,False,False,inf
203,4,64,256,512,3.6041801183437308,False,256,RS,1,True,True,True,25,16,0.0009952994524263193,10,30,1,3.604797,True,False,3.6054138816562693
204,16,2,4,32,10.237225598420027,False,4,RS,1,True,True,False,25,15,0.0013462540622039354,10,26,1,10.23806,True,False,10.238894401579975
205,1,2,2,64,inf,False,8,RS,2,True,False,True,22,14,inf,1,15,1,inf,False,True,inf
206,2,32,64,128,inf,False,512,RS,4,True,True,True,28,10,inf,1,16,1,inf,False,True,inf
207,8,1,8,16,0.18997182287202585,False,1,RS,1,True,True,False,30,1,0.04958022495552032,10,1,23,0.2207014,True,True,0.25143097712797413
208,8,8,1024,512,4.6078721879090585,False,1,RS,8,True,True,False,1,1,0.00022235107375511527,10,29,1,4.608009999999999,True,False,4.60814781209094
209,8,32,1,128,inf,False,8,RS,2,False,False,True,4,12,inf,1,1,21,inf,False,True,inf
210,2,1,1,1,1.7939262155914344,False,1024,RS,2,False,False,True,29,23,0.001011276915587401,10,18,1,1.7945529999999998,True,False,1.7951797844085653
211,1,64,64,1,4.099199908735406,False,1024,RS,16,True,True,False,17,24,0.0007439415299607567,10,1,6,4.099661,True,False,4.100122091264595
212,32,8,2,32,inf,False,2048,RS,1,False,False,False,30,24,inf,1,1,19,inf,False,False,inf
213,8,256,2,256,2.6931845705144797,False,4,RS,4,True,False,False,20,14,0.0001684903558071473,10,25,1,2.693289,True,False,2.6933934294855204
214,8,16,8,64,inf,False,16,RS,16,False,False,True,18,2,inf,1,1,12,inf,False,False,inf
215,2,64,1,1024,inf,False,64,RS,1,False,False,True,24,16,inf,1,1,7,inf,False,True,inf
216,32,1024,8,2048,inf,False,64,RS,4,True,False,True,4,30,inf,1,27,1,inf,False,True,inf
217,8,2,32,8,0.548157153668915,False,128,RS,1,True,True,True,3,15,0.030778959715364013,10,1,8,0.5672337999999999,True,True,0.5863104463310848
218,4,1,128,1024,1.4270832377658234,False,512,RS,1,True,True,False,26,11,0.05493229287040549,10,1,1,1.46113,True,True,1.4951767622341767
