id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
133,8,2,16,1024,2,64,inf,256,False,512,RS,1024,False,False,False,False,1,16,8,True,2,15,1,8,1,1,16,inf,8,inf,1,False,18,1,1,inf,15,1
134,2,8,1,1024,256,8,1.922132958916922,512,False,2048,RS,2048,False,True,False,False,2,4,1,True,2,8,512,2,10,25,4,1.9221999999999997,4,0.00010816653826392624,16,True,10,1,1024,1.9222670410830773,18,1
135,64,1,256,2048,4,512,2.4112503475017752,32,False,256,RS,256,False,True,False,True,8,128,9,False,8,24,512,4,10,1,8,2.4115010000000003,2,0.000404411918716578,4,True,5,1,128,2.4117516524982254,1,22
136,1,4,1,512,32,2048,inf,256,False,2048,RS,2048,False,True,True,False,1,32,20,True,1,6,128,32,1,1,4,inf,1,inf,4,False,1,28,1,inf,1,19
137,16,128,8,256,2,512,inf,64,False,1024,RS,128,False,True,True,True,1,16,13,False,2,14,8,1,1,1,16,inf,8,inf,1,False,12,1,512,inf,1,20
138,256,32,1,512,4,256,4.010187395128028,8,False,1024,RS,256,False,True,True,True,4,2,1,True,4,16,2048,4,10,9,32,4.010277,2,0.00014457178147898227,32,True,1,30,16,4.010366604871972,1,4
139,4,512,4,128,2,2048,3.8506295603889877,1024,False,2048,RS,8,True,False,False,True,16,2,18,False,2,7,512,4,10,1,1,3.8509550000000004,2,0.0005250761849484457,16,True,17,1,1,3.851280439611013,15,1
140,1,64,1,1024,32,128,4.233657983102827,16,False,256,RS,1024,True,True,False,True,16,128,1,True,1,22,512,16,10,26,8,4.233805,2,0.00023720244518125216,32,True,24,1,1024,4.233952016897174,29,1
141,8,2,512,256,1,1024,4.629623325042818,4,False,256,RS,2048,True,False,False,True,4,1024,1,True,32,16,8,4,10,23,32,4.629734999999999,32,0.00018018046508992997,2,True,25,1,16,4.6298466749571805,1,2
142,64,32,1,64,1,16,3.7902585290880424,512,False,2048,RS,2,True,False,False,False,4,4,1,True,4,16,32,4,10,25,2,3.790457,1,0.0003202202367121926,4,True,8,1,512,3.7906554709119575,27,1
143,2,32,32,256,128,128,5.537274791979945,512,False,64,RS,32,False,True,True,False,2,128,21,True,16,22,1,32,10,1,4,5.537543,1,0.00043273664046393706,32,True,1,5,1,5.537811208020056,11,1
144,16,128,1,16,16,32,2.1125282079851755,512,False,1024,RS,2048,False,False,False,False,16,4,1,False,4,7,256,8,10,25,4,2.112607,2,0.0001271259218256261,2,True,6,1,2048,2.1126857920148248,9,1
145,32,2,2,1,1,1,inf,32,False,128,RS,32,False,True,False,False,2,4,8,True,4,12,512,4,1,1,8,inf,2,inf,1,False,1,2,256,inf,1,5
146,64,32,128,512,4,2048,4.2292117472943875,1,False,32,RS,128,True,False,False,False,2,1024,4,False,32,22,32,4,10,1,4,4.229329,32,0.0001891798086475806,4,True,1,1,32,4.229446252705612,1,23
147,4,2,2,128,1,1024,2.610833017321997,128,False,16,RS,512,True,False,False,True,8,512,1,False,4,9,2,4,10,27,16,2.610925,2,0.00014840822079648173,32,True,9,1,128,2.6110169826780028,1,14
148,2,64,1,128,1,1024,8.085936983683812,4,False,2048,RS,512,True,True,True,False,1,512,6,True,32,5,128,32,10,1,2,8.086101,32,0.0002646299302799134,2,True,30,1,1,8.086265016316187,1,25
149,4,64,4,32,16,2048,2.458461170141552,8,False,512,RS,512,False,True,True,False,4,128,22,False,8,13,64,2,10,1,8,2.4585860000000004,8,0.00020140506448438996,1,True,1,15,64,2.4587108298584486,6,1
150,128,8,32,1024,4,1024,4.766300384686764,16,False,128,RS,512,True,False,True,False,8,1024,1,True,16,1,512,1,10,6,4,4.766468,8,0.00027043668390205964,16,True,11,1,512,4.766635615313235,1,19
151,256,8,4,512,512,16,2.620871049686516,512,False,128,RS,512,True,True,False,True,32,1,6,False,2,5,1024,1,10,1,1,2.6210219999999995,1,0.00024354876308452805,4,True,1,29,1,2.621172950313483,1,20
152,1,8,64,2048,64,64,3.436690916388705,16,False,256,RS,1024,False,True,True,False,16,1,1,True,8,1,256,2,10,25,8,3.4371159999999996,2,0.000685845463643197,32,True,16,1,512,3.4375410836112943,24,1
153,128,32,1024,2048,8,256,inf,256,False,32,RS,1,True,False,False,True,1,16,16,False,4,25,8,16,1,1,2,inf,8,inf,8,False,3,1,1,inf,21,1
154,4,1024,1024,8,2,1024,4.674509418994612,4,False,1024,RS,1024,False,False,False,True,8,1,1,True,1,24,1024,4,10,11,8,4.675254000000001,1,0.0012013342582310935,2,True,20,1,32,4.6759985810053895,11,1
155,32,8,512,1,1,8,1.8651468035522296,512,False,256,RS,2048,False,False,False,True,8,8,1,False,2,1,16,32,10,17,1,1.8657619999999997,8,0.0009925804753268372,1,True,1,3,1024,1.8663771964477698,22,1
156,2048,1,32,1,128,256,1.8941216659272766,1,False,32,RS,64,True,True,True,False,1,128,28,False,4,19,1024,4,10,1,1,1.8941960000000002,1,0.00011993331480451994,4,True,1,27,2048,1.8942703340727238,1,11
157,1024,1,16,1024,16,128,5.18502677021083,2,False,1,RS,16,True,True,False,False,32,32,14,True,4,10,256,16,10,1,1,5.185491000000001,16,0.0007490053404348987,4,True,1,25,2048,5.185955229789172,19,1
158,2,256,1024,256,4,64,2.7919390618106994,16,False,2048,RS,1024,True,False,False,True,2,8,16,True,2,18,64,1,10,1,4,2.792023,1,0.0001354289481610321,16,True,1,7,1024,2.7921069381893004,1,2
159,1024,4,8,2048,2,512,2.7355570577256243,4,False,64,RS,256,False,True,True,True,2,4,1,False,8,28,512,2,10,18,2,2.735656,4,0.0001596370884224572,8,True,1,5,2048,2.735754942274376,2,1
160,8,32,32,1,1,2048,2.5239744153084143,16,False,2048,RS,128,True,False,True,True,32,64,16,True,4,1,64,1,10,1,32,2.5241029999999998,8,0.00020746324975759445,4,True,24,1,128,2.5242315846915853,1,18
161,1024,16,8,1,4,512,1.859045253665018,2,False,512,RS,256,False,True,True,True,16,512,17,True,1,16,64,4,10,1,2,1.8591529999999998,8,0.00017384188218034716,16,True,1,22,512,1.8592607463349817,17,1
162,64,32,64,128,16,128,2.398182797167602,1,False,256,RS,1,True,False,True,True,2,32,1,False,4,2,256,16,10,9,1,2.39845,2,0.0004311148338899848,4,True,1,17,256,2.398717202832398,9,1
163,1024,4,16,1024,8,256,2.542121989704431,2,False,8,RS,32,True,True,True,False,2,1,1,False,8,21,1024,16,10,18,1,2.5443279999999997,4,0.0035592577877978106,16,True,1,12,8,2.5465340102955683,29,1
164,1,2,64,128,64,512,4.559800524776098,8,False,32,RS,512,True,True,True,False,2,128,13,True,16,16,64,4,10,1,1,4.560468,4,0.0010769289670168314,2,True,1,28,8,4.561135475223902,5,1
165,4,4,8,2048,1,512,3.038412810027142,4,False,16,RS,64,False,True,True,False,2,128,1,True,8,10,16,4,10,7,4,3.043101,8,0.007564097368490213,8,True,1,10,32,3.047789189972858,16,1
166,8,1,4,16,8,1024,3.8391876169898986,8,False,64,RS,1024,False,False,True,False,4,2,4,True,4,8,64,32,10,1,1,3.8394799999999996,8,0.00047174145461252153,1,True,1,10,256,3.8397723830101005,1,7
167,32,4,1,128,8,512,inf,1,False,256,RS,512,False,False,False,False,16,1,1,True,1,28,8,1,1,22,4,inf,4,inf,32,False,1,22,1024,inf,4,1
168,256,4,256,256,128,256,3.342705394038256,1,False,64,RS,1,False,False,True,True,2,32,1,False,16,30,1024,4,10,5,4,3.3428780000000002,2,0.00027848877894807214,4,True,1,15,8,3.3430506059617446,6,1
169,4,4,2,128,32,32,3.3608153569380668,2,False,1,RS,1024,True,False,True,False,4,8,10,False,8,5,32,32,10,1,4,3.3621539999999994,4,0.002159815732880974,2,True,1,25,256,3.363492643061932,1,1
170,32,32,1,1,4,1024,3.0018885808453173,512,False,32,RS,4,True,False,True,True,8,128,1,True,4,28,32,4,10,11,32,3.00195,4,9.90959131347128e-05,4,True,25,1,2048,3.0020114191546825,11,1
171,16,256,256,1,2,1024,4.227927656689747,64,False,1,RS,512,True,False,True,True,2,256,20,False,32,11,2048,2,10,1,1,4.228098,32,0.000274838134180766,2,True,2,1,512,4.228268343310253,22,1
172,128,4,1,2048,32,16,2.8953515772212732,2,False,4,RS,4,False,False,True,True,8,2,10,True,16,1,1024,1,10,1,32,2.89616,1,0.0013043389130129872,1,True,1,7,2048,2.896968422778727,1,1
173,8,16,2,64,64,1,2.1672730445557704,4,False,512,RS,256,False,True,False,False,1,256,23,False,1,5,1,32,10,1,4,2.1673920000000004,8,0.00019192706948214123,16,True,25,1,4,2.1675109554442304,24,1
174,16,32,8,2048,4,256,4.082323518986153,16,False,32,RS,2048,True,False,True,False,8,8,1,True,8,28,64,32,10,18,1,4.082577000000001,1,0.00040897554939142933,32,True,1,3,512,4.082830481013848,1,12
175,32,16,512,2048,16,32,3.083214619828224,1,False,512,RS,512,False,True,True,False,2,2,1,True,1,13,1,4,10,27,16,3.083593,2,0.0006104924241953756,8,True,16,1,64,3.083971380171776,19,1
176,1,2,32,32,32,32,2.047365906793216,32,False,64,RS,2048,True,True,False,True,8,16,1,False,1,8,256,2,10,1,32,2.047548,8,0.0002937958474860348,1,True,30,1,1,2.0477300932067837,24,1
177,2,1,1,512,4,2048,3.7553166460143976,1,False,1,RS,128,False,True,False,False,4,1024,1,False,16,10,8,1,10,15,32,3.7555830000000006,1,0.0004297452733888269,32,True,1,3,128,3.7558493539856035,1,18
178,16,8,64,64,64,32,4.524118337891428,32,False,512,RS,1024,True,True,True,False,4,1,18,False,16,6,1024,1,10,1,1,4.524534000000001,16,0.0006706444661667639,2,True,1,25,1024,4.524949662108574,8,1
179,1,1,512,1024,8,64,inf,64,False,8,RS,2048,True,False,True,False,1,1,1,False,1,18,32,1,1,4,2,inf,8,inf,1,False,1,21,256,inf,5,1
180,256,256,16,2048,8,256,2.333006615106491,256,False,512,RS,64,False,False,True,True,32,8,1,False,1,15,32,8,10,23,8,2.33309,8,0.00013453624047075693,1,True,24,1,2048,2.3331733848935086,1,14
181,2,1024,2,32,128,2,3.836395317256934,32,False,1024,RS,2,True,True,True,True,4,1,22,False,2,20,1,1,10,1,1,3.836576,32,0.00029152015367729797,2,True,23,1,256,3.836756682743066,25,1
182,32,4,1,512,64,128,3.2681796681438757,16,False,512,RS,64,True,False,False,True,4,16,26,False,2,30,1024,4,10,1,1,3.2683280000000003,4,0.0002393240481021554,4,True,6,1,32,3.268476331856125,1,23
183,4,2,64,64,1,512,5.958925319682063,8,False,128,RS,1,True,False,True,False,1,512,12,True,32,27,64,4,10,1,16,5.9590760000000005,8,0.00024311314238439514,8,True,28,1,1024,5.959226680317938,30,1
184,1,64,4,4,2,1024,3.0823585099262574,1,False,128,RS,4,True,True,False,False,2,16,1,True,1,17,32,1,10,21,1,3.0825539999999996,8,0.0003154108431871387,16,True,21,1,64,3.0827494900737418,1,20
185,32,4,256,64,4,128,5.108281700100651,1,False,8,RS,1024,False,True,False,False,8,64,1,True,16,4,1,2,10,21,8,5.1085259999999995,8,0.0003941624030777273,2,True,1,17,512,5.108770299899348,25,1
186,256,2,256,1024,16,2048,4.273212499312977,32,False,1,RS,512,True,False,True,False,2,1,1,False,32,10,512,32,10,14,4,4.273302999999999,2,0.00014601712228375048,2,True,4,1,256,4.273393500687022,1,25
187,2048,8,64,2048,1,512,6.3746103101221285,2,False,8,RS,256,False,True,True,False,2,1,29,True,32,27,2048,2,10,1,8,6.3748249999999995,1,0.0003463885102021338,16,True,1,13,1024,6.3750396898778705,13,1
188,256,1,4,1,2,8,2.7292946696710167,2,False,2,RS,256,True,False,True,True,8,2,19,False,4,11,256,2,10,1,32,2.729925,8,0.0010169980334297471,2,True,4,1,2,2.7305553303289836,30,1
189,256,8,16,256,512,128,4.079755290309301,16,False,256,RS,16,False,False,True,False,2,4,7,True,8,2,1024,8,10,1,2,4.079905,32,0.00024154709685678233,2,True,1,16,256,4.0800547096907,4,1
190,32,256,1,1,64,256,3.205196065774042,8,False,256,RS,4,False,True,True,True,1,128,1,True,1,4,512,4,10,18,1,3.2054790000000004,16,0.00045649644029279737,4,True,1,28,256,3.2057619342259587,28,1
191,2,32,2,256,1,512,2.72081819735504,4,False,32,RS,32,True,False,True,True,1,16,3,False,8,15,16,4,10,1,1,2.7209589999999997,8,0.00022717614311364406,4,True,18,1,256,2.7210998026449595,1,23
192,8,32,32,128,8,2048,inf,512,False,64,RS,32,False,False,False,True,1,512,1,False,32,3,128,1,1,8,32,inf,4,inf,2,False,26,1,2048,inf,1,10
193,2,8,4,1,2,1024,2.2725687770496217,4,False,1024,RS,8,False,False,False,True,8,64,1,True,2,20,2,2,10,14,32,2.2732420000000007,16,0.0010862025593782654,8,True,1,14,128,2.2739152229503796,24,1
194,8,64,4,512,16,1024,2.9745386220080277,64,False,64,RS,8,True,True,False,False,8,16,15,False,4,28,1,32,10,1,4,2.974729,8,0.00030716282327123665,16,True,5,1,512,2.9749193779919723,1,3
195,1,512,32,4,64,1024,inf,64,False,1024,RS,256,False,True,False,True,1,16,27,False,16,10,64,1,1,1,16,inf,1,inf,2,False,23,1,512,inf,1,5
196,512,256,2,1024,256,128,4.149741410303555,512,False,256,RS,4,False,False,False,False,2,2,1,True,2,5,2048,4,10,15,4,4.149857,32,0.00018649664876341012,4,True,1,29,1024,4.149972589696445,1,2
197,8,32,2,1024,64,32,1.9938411272844354,1,False,512,RS,32,False,False,True,True,1,1,1,False,2,2,64,4,10,16,16,1.9939139999999997,8,0.00011757550765354999,1,True,1,18,256,1.993986872715564,1,7
198,2,1,2,2,32,256,2.585902313619918,1,False,2048,RS,32,False,True,True,True,1,32,2,False,16,19,32,16,10,1,1,2.587158,1,0.002025970384778602,32,True,1,9,128,2.588413686380082,9,1
199,8,128,8,1024,64,32,inf,16,False,1024,RS,512,False,False,False,True,1,16,28,False,2,7,1,2,1,1,4,inf,4,inf,2,False,11,1,32,inf,19,1
200,1,512,128,128,128,1024,inf,2,False,512,RS,256,False,True,True,True,1,128,2,True,8,4,2048,16,1,1,1,inf,1,inf,4,False,2,1,256,inf,24,1
201,64,2,8,512,1,4,4.674099611883275,64,False,2,RS,16,True,False,True,True,2,2,26,True,2,26,128,8,10,1,16,4.674208999999999,1,0.00017649079296108686,32,True,1,26,1,4.674318388116724,1,13
202,4,16,1,2048,1024,256,4.944398682131156,256,False,256,RS,128,False,False,True,True,8,8,11,False,16,28,1024,1,10,1,1,4.944629,1,0.00037160328308558977,32,True,1,25,2048,4.944859317868844,1,24
203,4,2,1,512,8,128,2.800060629403565,16,False,2,RS,4,True,False,True,False,4,8,5,True,32,13,8,8,10,1,4,2.800316,16,0.00041202427112980625,4,True,1,30,512,2.800571370596435,1,3
204,32,1,64,512,2,4,3.112532544093716,512,False,16,RS,128,False,True,True,False,2,1,1,False,4,20,256,16,10,17,2,3.112796,4,0.00042506940609735294,4,True,27,1,1024,3.1130594559062836,1,27
205,1024,8,8,1,1,1024,inf,128,False,64,RS,1024,True,False,True,True,1,1024,1,True,8,3,4,4,1,14,1,inf,2,inf,1,False,4,1,1,inf,27,1
206,1,64,256,8,8,256,5.025949683668673,1024,False,128,RS,1,False,False,True,False,2,256,1,False,32,26,64,1,10,17,1,5.026303,4,0.000570053506260571,32,True,1,7,1,5.026656316331328,19,1
207,2,8,32,8,16,1,3.1777660295955963,32,False,1,RS,2048,True,False,True,True,4,1,1,True,4,7,64,2,10,13,8,3.178012,16,0.00039685765710139085,4,True,26,1,1024,3.1782579704044034,8,1
208,2,128,2,2,64,2,7.316202293836825,32,False,1,RS,32,False,False,False,True,8,1,1,False,1,10,256,16,10,29,8,7.316635,4,0.0006981439679607158,4,True,1,11,2048,7.317067706163175,1,14
209,16,8,2,32,1024,1024,1.9913864556323058,2,False,64,RS,2,False,False,False,False,16,64,1,True,2,21,1,4,10,14,2,1.99146,8,0.00011865917579351268,8,True,1,30,2,1.9915335443676943,1,1
210,4,8,64,16,1,2048,4.928438439500341,2,False,128,RS,256,False,True,True,True,1,8,28,False,32,5,64,1,10,1,2,4.928655,8,0.00034940663989111917,1,True,4,1,64,4.928871560499659,21,1
211,8,1,8,256,4,2048,2.411198214763784,2,False,4,RS,8,False,True,False,False,8,256,3,False,2,14,2048,16,10,1,4,2.411279,8,0.0001303418582037232,2,True,19,1,32,2.411359785236216,21,1
212,8,2,2,16,1,1024,1.9315561152097294,2,False,32,RS,1024,True,True,False,False,8,64,1,True,4,8,8,4,10,4,32,1.9318369999999998,32,0.00045318980571058397,2,True,1,22,2,1.9321178847902702,23,1
213,16,512,2,1,1,1024,2.3022332641428607,1024,False,512,RS,4,True,True,False,False,16,32,5,False,2,21,4,4,10,1,8,2.302704,8,0.0007595024687254027,16,True,1,27,1024,2.303174735857139,1,12
214,64,256,8,1,1024,1,1.9618923848088332,2048,False,1,RS,256,True,True,False,True,32,1,14,False,1,21,2048,1,10,1,16,1.962018,8,0.0002026721490486436,2,True,18,1,2048,1.9621436151911669,1,8
215,2048,64,1024,1,1,64,4.709211650575859,32,False,1024,RS,1024,False,False,False,False,1,32,1,True,32,27,128,2,10,16,2,4.709387,8,0.00028291518163581057,4,True,1,8,64,4.709562349424142,1,16
216,256,1,1,1024,4,1,2.7291062296144006,32,False,32,RS,1,True,True,False,True,4,64,1,True,4,12,1,4,10,14,4,2.7293399999999997,4,0.00037717370003754753,1,True,1,21,64,2.7295737703855987,1,26
217,1024,16,4,1,16,1,4.363547877072126,16,False,64,RS,32,False,True,True,False,16,8,8,True,2,13,1024,4,10,1,2,4.363719,16,0.0002760959977979611,2,True,3,1,64,4.363890122927874,20,1
218,8,1,1,1024,8,64,2.9204461045942485,32,False,64,RS,2,False,True,False,False,2,16,23,True,16,5,512,32,10,1,1,2.9208290000000003,8,0.0006177774680254976,1,True,1,20,256,2.921211895405752,1,7
219,32,32,1,512,16,128,2.116584910336699,4,False,1024,RS,32,True,True,False,False,2,1,9,False,4,21,1,4,10,1,1,2.116793,1,0.0003357394823371565,4,True,1,23,64,2.117001089663301,1,12
220,8,64,64,1024,1,128,2.991289278154828,32,False,512,RS,1024,True,True,False,False,16,4,6,True,1,27,64,1,10,1,4,2.9913600000000002,1,0.00011410521460472087,1,True,20,1,512,2.9914307218451723,1,13
221,16,64,8,128,1,2048,inf,64,False,512,RS,1024,False,False,True,True,32,256,1,False,4,23,8,1,1,11,1,inf,32,inf,4,False,2,1,1024,inf,9,1
222,128,2,1,512,2,1,2.5892493043288693,32,False,8,RS,4,True,False,False,False,16,512,16,False,4,25,16,16,10,1,2,2.5893880000000005,32,0.00022377667438769496,4,True,1,7,128,2.5895266956711316,1,30
223,8,128,8,256,64,512,5.073601378095743,8,False,128,RS,2048,True,False,False,True,1,8,20,True,16,3,128,2,10,1,8,5.073781,32,0.0002898085574994677,1,True,1,19,16,5.0739606219042575,1,19
224,4,1,32,8,32,8,4.28691249693508,4,False,256,RS,1,True,False,False,True,2,1,1,False,16,29,128,32,10,4,1,4.287094999999999,1,0.0002944571276093484,4,True,8,1,128,4.287277503064918,6,1
225,2048,256,1,2048,32,1,8.783301225143477,4,False,1024,RS,16,False,False,False,True,32,8,24,False,2,14,512,8,10,1,2,8.783655,2,0.0005707933075994151,4,True,1,30,128,8.784008774856522,19,1
226,2,32,8,8,2,2048,3.826457348777615,2,False,256,RS,8,False,True,True,True,2,4,29,False,8,21,64,32,10,1,2,3.8278110000000005,16,0.0021840304485057057,2,True,1,8,8,3.8291646512223863,14,1
227,16,4,32,2048,64,1024,3.500404033077204,8,False,16,RS,64,False,True,True,False,8,1024,17,True,2,19,1,2,10,1,1,3.5035040000000004,1,0.005001600143953849,8,True,10,1,2048,3.5066039669227966,1,17
228,4,16,1,1,128,256,3.7146851760319906,256,False,1,RS,2048,False,False,False,True,2,4,26,False,8,25,128,16,10,1,4,3.71831,4,0.00584842371925972,1,True,1,4,256,3.721934823968009,1,5
229,64,1,256,64,2,2048,2.8091379554381586,128,False,128,RS,1,False,True,True,False,16,512,28,True,8,28,512,1,10,1,16,2.8093559999999997,1,0.0003518010801575319,16,True,7,1,1024,2.809574044561841,6,1
230,16,16,4,64,2,1024,4.064436428020528,4,False,512,RS,256,True,False,True,False,1,1,11,False,32,17,32,2,10,1,32,4.064613,4,0.00028488769717204237,8,True,9,1,1024,4.064789571979471,6,1
231,4,2048,256,4,1,1024,6.972238226919123,2,False,2048,RS,256,False,False,True,True,1,1024,13,True,32,7,8,2,10,1,8,6.972637999999999,16,0.0006450085270755121,2,True,1,16,1024,6.973037773080875,1,19
232,32,256,256,64,512,512,2.228124999117372,8,False,1024,RS,512,True,True,False,True,2,2,10,False,1,17,1,2,10,1,8,2.2282610000000007,4,0.00021942880394335267,16,True,11,1,16,2.2283970008826293,5,1
233,4,8,2,8,256,128,inf,8,False,512,RS,16,True,True,True,True,4,64,11,False,8,30,256,4,1,1,4,inf,32,inf,1,False,1,2,32,inf,11,1
234,32,1,4,2048,32,16,4.466326612352664,128,False,1,RS,32,True,True,False,False,4,4,1,True,16,13,1024,16,10,29,8,4.466485,4,0.0002555484298523192,4,True,1,12,256,4.466643387647335,6,1
235,32,8,2,32,1,16,5.475164399602528,4,False,1,RS,8,False,False,True,True,2,2,7,True,4,13,2,4,10,1,2,5.475352,1,0.00030268135059832046,2,True,30,1,1,5.475539600397472,1,10
236,512,16,1,2048,1,512,2.9725917249758167,2,False,32,RS,128,False,False,False,False,4,2,1,True,2,8,32,4,10,24,16,2.972789,2,0.00031829074758778355,4,True,1,18,8,2.9729862750241836,1,2
237,1024,4,512,1,8,2048,2.4569860043795813,4,False,128,RS,1,False,True,True,True,16,2048,18,False,8,25,256,4,10,1,8,2.457057,32,0.00011454693361239627,4,True,25,1,128,2.4571279956204184,1,5
238,4,1,4,1,1024,256,4.174492042394158,64,False,64,RS,32,False,False,True,False,4,64,9,True,2,28,1024,1,10,1,32,4.174570999999999,1,0.000127393092434257,8,True,3,1,128,4.1746499576058405,1,2
239,4,1,2,8,2,1,2.299008272466403,8,False,32,RS,16,True,False,True,False,1,2048,4,False,1,10,512,4,10,1,32,2.299124,1,0.00018671904027172927,32,True,21,1,128,2.299239727533597,17,1
240,2,32,16,4,2,2048,2.488701276067983,2,False,1,RS,32,True,True,True,False,2,2048,20,False,2,14,128,8,10,1,2,2.48875,2,7.861297602807864e-05,4,True,1,29,2048,2.488798723932017,3,1
241,2,4,4,2048,4,1024,2.03447588235829,1,False,32,RS,64,False,True,False,True,2,32,1,True,32,30,128,2,10,8,2,2.0348539999999997,2,0.0006100688485736525,8,True,8,1,64,2.0352321176417094,9,1
242,1024,32,64,1024,4,1,2.950394637489438,8,False,2048,RS,256,False,True,False,True,4,1,1,True,4,11,8,16,10,2,2,2.9517219999999997,8,0.002141615278242089,1,True,1,24,8,2.9530493625105616,1,17
243,4,4,4,512,32,8,4.260348051946069,64,False,64,RS,64,False,False,True,True,4,2,21,False,8,19,1024,1,10,1,1,4.260665,4,0.0005113755958198415,8,True,21,1,1024,4.2609819480539315,16,1
244,8,32,8,1024,8,32,2.07853524895989,8,False,32,RS,2048,False,True,False,False,8,32,1,False,16,26,32,2,10,2,8,2.078605,4,0.00011253888216967437,2,True,1,13,2048,2.07867475104011,5,1
245,16,4,2,128,1,1024,3.861165953482052,64,False,4,RS,2048,False,True,False,True,4,8,1,True,32,27,2048,2,10,22,1,3.8613240000000006,4,0.0002549980392081014,2,True,17,1,1,3.861482046517949,1,30
246,4,64,1024,128,2,8,4.403784162186215,4,False,256,RS,1024,False,True,False,False,2,8,1,True,16,26,64,2,10,13,16,4.403914,1,0.00020948508300123572,1,True,1,28,2048,4.404043837813786,1,28
247,1,4,128,2048,4,32,2.075481014076477,1,False,4,RS,1,False,False,False,True,1,4,6,True,8,13,4,2,10,1,4,2.075647,1,0.00026780776687755663,1,True,1,29,32,2.0758129859235233,22,1
248,2,16,1,8,1024,32,4.609152203807684,32,False,64,RS,1024,True,True,True,False,4,32,18,False,32,23,2048,1,10,1,4,4.609482,32,0.0005321052527459593,2,True,1,10,1024,4.609811796192315,14,1
249,128,128,1,2048,1,256,3.7274099892376107,2,False,1024,RS,16,True,False,False,True,4,32,1,True,2,10,4,1,10,28,8,3.7275970000000003,2,0.0003017300117654764,4,True,1,2,8,3.72778401076239,1,1
250,64,64,8,1024,2,256,2.1186482721977278,256,False,64,RS,512,False,True,False,False,16,2,6,False,4,12,8,8,10,1,4,2.118809,2,0.0002593241215158708,32,True,1,16,2048,2.1189697278022726,21,1
251,8,64,64,512,4,256,6.0652402380697925,2,False,1,RS,1024,True,True,False,False,4,64,1,True,32,21,2048,1,10,20,2,6.065503999999999,2,0.0004255631563000404,16,True,17,1,8,6.065767761930205,26,1
252,256,32,4,512,16,512,3.603174253092882,32,False,1024,RS,128,False,True,True,False,8,4,11,False,2,8,1,16,10,1,1,3.603306000000001,8,0.00021256528408942653,4,True,27,1,64,3.6034377469071197,24,1
253,2,1,64,256,128,2048,inf,8,False,2048,RS,128,True,False,False,False,16,1,12,False,1,20,2048,1,1,1,2,inf,4,inf,32,False,1,16,64,inf,20,1
254,128,128,32,1,512,256,2.326681182902541,2048,False,1024,RS,1,True,True,True,True,8,2,1,True,1,6,1024,8,10,22,1,2.326751,1,0.00011264546151530075,2,True,18,1,2048,2.3268208170974587,8,1
255,256,1,256,512,4,128,inf,1,False,256,RS,2048,False,False,False,True,1,4,1,True,8,5,64,8,1,20,2,inf,4,inf,1,False,27,1,32,inf,7,1
256,2,128,8,64,4,64,2.6455956771353395,1,False,1,RS,256,False,False,False,True,1,1,1,True,32,3,64,2,10,16,8,2.6460500000000002,2,0.0007330211456704034,32,True,6,1,4,2.646504322864661,1,5
257,16,16,4,2048,4,1024,8.437950190908486,2,False,128,RS,32,True,False,False,True,4,2,2,False,2,20,1,1,10,1,2,8.439456,8,0.0024295275260837724,4,True,1,16,64,8.440961809091514,1,25
258,1,4,1,2048,1,2,5.747273141558757,16,False,4,RS,512,True,False,True,False,2,2,7,False,32,5,1024,2,10,1,4,5.7474229999999995,32,0.00024178709642999136,1,True,1,1,1024,5.747572858441242,1,30
259,4,32,2,1024,2,512,1.9996510208483709,8,False,2048,RS,1,False,False,False,False,1,128,1,False,4,1,128,4,10,25,8,2.0000020000000003,2,0.0005662826149547868,1,True,1,14,2048,2.00035297915163,25,1
260,1024,256,64,1024,1,1024,2.8053352303774677,8,False,1024,RS,64,False,True,True,False,4,32,1,True,8,22,512,4,10,17,2,2.8054959999999998,8,0.0002593915958546259,16,True,1,19,256,2.805656769622532,21,1
261,2,32,2,512,256,8,2.769962610721083,1,False,1,RS,64,False,True,True,True,4,2,17,False,1,24,1,16,10,1,8,2.7702039999999997,1,0.0003894663014947477,16,True,2,1,16,2.7704453892789163,13,1
262,2,128,16,512,4,16,2.759734727104806,2,False,1024,RS,1024,True,True,False,True,2,8,1,False,32,27,64,2,10,30,4,2.759842,8,0.0001730780170905762,1,True,1,25,64,2.7599492728951938,14,1
263,64,256,16,512,2,4,4.4390788198411055,128,False,2048,RS,16,True,False,False,True,8,2,1,False,16,10,32,2,10,17,16,4.440195999999999,16,0.0018024993758667084,2,True,25,1,512,4.441313180158893,28,1
264,128,64,16,256,1,2,1.9835126442953235,16,False,64,RS,64,False,True,True,True,8,2,20,False,4,9,128,8,10,1,4,1.9836090000000002,8,0.0001554638221580938,1,True,1,12,2048,1.9837053557046769,4,1
