id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
264,1,10,1024,8,16,1.036872,27,1,RS,1.0367172794946136,True,False,True,0.0002496317287525983,False,1.0370267205053865,False
265,32,1,1,16,2,inf,12,1,RS,inf,False,True,False,inf,True,inf,False
266,16,10,1,32,32,0.7768636000000001,1,26,RS,0.7767883903819308,True,False,False,0.00012134595172481994,False,0.7769388096180694,False
267,8,1,1024,16,16,inf,24,1,RS,inf,False,True,True,inf,False,inf,False
268,4,10,16,1,1,0.49645510000000004,1,23,RS,0.4964347683610539,True,False,False,3.2803810754234884e-05,False,0.4964754316389462,False
269,4,10,1,2,8,0.8100871999999999,1,2,RS,0.810017945399935,True,False,True,0.00011173790762316244,False,0.8101564546000648,False
270,64,10,256,1,8,0.6633977,24,1,RS,0.6633592736576948,True,False,True,6.199846772299121e-05,True,0.6634361263423052,False
271,2,10,512,16,1,0.8153745000000001,1,9,RS,0.8153183654202054,True,False,True,9.056958650671968e-05,True,0.8154306345797948,False
272,128,1,32,1,4,inf,29,1,RS,inf,False,True,False,inf,True,inf,False
273,2048,1,8,8,8,inf,23,1,RS,inf,False,True,False,inf,False,inf,False
274,8,10,16,8,4,0.24893609999999997,1,26,RS,0.24878191037950453,True,False,True,0.00024877517963012465,True,0.2490902896204954,False
275,2048,10,128,8,1,0.9456064000000002,1,9,RS,0.9454863221062737,True,False,False,0.0001937380706005017,False,0.9457264778937267,False
276,4,1,256,8,1,inf,5,1,RS,inf,False,True,True,inf,False,inf,False
277,1,10,512,2,1,0.7925864,1,21,RS,0.7925402927481061,True,False,True,7.439112850334439e-05,True,0.7926325072518939,False
278,1,1,4,8,8,inf,1,20,RS,inf,False,True,False,inf,False,inf,False
279,1024,1,4,8,16,inf,19,1,RS,inf,False,True,False,inf,True,inf,False
280,256,1,2,1,32,inf,10,1,RS,inf,False,True,False,inf,True,inf,False
281,2048,10,512,8,16,0.9956878,1,27,RS,0.995217814057303,True,False,False,0.0007582925293051566,True,0.996157785942697,False
282,512,1,4,2,8,inf,23,1,RS,inf,False,True,False,inf,False,inf,False
283,512,1,512,4,32,inf,14,1,RS,inf,False,True,False,inf,False,inf,False
284,2048,1,64,2,1,inf,1,25,RS,inf,False,True,True,inf,False,inf,False
285,1,10,256,1,8,0.6340768999999999,1,22,RS,0.6340316775101204,True,False,True,7.296362107241691e-05,False,0.6341221224898795,False
286,256,10,1,4,4,0.2169551,1,27,RS,0.2167654681516455,True,False,True,0.00030595896783719293,True,0.21714473184835453,False
287,256,1,4,1,2,inf,1,27,RS,inf,False,True,False,inf,False,inf,False
288,2048,1,32,32,2,inf,5,1,RS,inf,False,True,False,inf,True,inf,False
289,2,1,256,8,16,inf,1,3,RS,inf,False,True,False,inf,True,inf,False
290,128,1,32,1,8,inf,1,18,RS,inf,False,True,False,inf,True,inf,False
291,16,1,256,4,2,inf,1,4,RS,inf,False,True,False,inf,False,inf,False
292,16,1,2048,4,1,inf,29,1,RS,inf,False,True,False,inf,False,inf,False
293,16,1,16,2,2,inf,5,1,RS,inf,False,True,False,inf,False,inf,False
294,512,10,128,4,32,0.8111157,1,21,RS,0.8110084740084559,True,False,True,0.0001730023410246326,False,0.8112229259915441,False
295,8,10,16,4,4,0.29544679999999995,30,1,RS,0.29531858665226896,True,False,True,0.00020686410998527134,False,0.29557501334773095,False
296,128,1,2048,4,8,inf,25,1,RS,inf,False,True,True,inf,False,inf,False
297,1,1,256,32,1,inf,30,1,RS,inf,False,True,False,inf,False,inf,False
298,128,10,32,2,4,0.460792,27,1,RS,0.4607300056234733,True,False,False,0.00010002399712068753,True,0.46085399437652663,False
299,64,1,256,1,4,inf,1,1,RS,inf,False,True,True,inf,True,inf,False
300,64,10,16,4,4,0.2331664,1,9,RS,0.2329574174304956,True,False,True,0.00033718012990091855,False,0.23337538256950438,False
301,1,10,1,1,1,0.20401889999999998,1,1,RS,0.2039843929985482,True,False,False,5.5674859676516506e-05,False,0.20405340700145175,True
