id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
261,16,1,16,1,4,inf,1,6,RS,inf,False,True,False,inf,True,inf,False
262,64,1,128,4,1,inf,1,12,RS,inf,False,True,True,inf,False,inf,False
263,512,10,256,1,2,0.19598730000000003,1,26,RS,0.1959522171374086,True,False,True,5.66039751254253e-05,True,0.19602238286259147,False
264,4,10,16,16,1,0.2862471,1,19,RS,0.2862033831801657,True,False,True,7.053431788852465e-05,False,0.28629081681983426,False
265,128,1,1,4,32,inf,1,1,RS,inf,False,True,True,inf,False,inf,False
266,16,10,128,2,1,0.48254460000000005,24,1,RS,0.4824585961192975,True,False,False,0.00013876181030816873,True,0.4826306038807026,False
267,32,1,1024,16,2,inf,29,1,RS,inf,False,True,True,inf,True,inf,False
268,2048,10,2,16,8,0.2233511,1,30,RS,0.2233267105338942,True,False,False,3.9350857678076775e-05,True,0.2233754894661058,False
269,4,10,512,2,32,0.8104055000000001,1,22,RS,0.8102463100769999,True,False,True,0.00025684285078623976,True,0.8105646899230003,False
270,512,10,1,32,2,0.4630046,12,1,RS,0.4629497180685656,True,False,True,8.85485177741666e-05,True,0.46305948193143437,False
271,64,1,64,2,8,inf,1,23,RS,inf,False,True,False,inf,True,inf,False
272,32,1,32,1,32,inf,1,9,RS,inf,False,True,True,inf,True,inf,False
273,512,10,1,8,4,0.42011780000000004,17,1,RS,0.41996867525441045,True,False,False,0.0002406033249978023,True,0.42026692474558963,False
274,512,1,4,2,32,inf,22,1,RS,inf,False,True,True,inf,True,inf,False
275,1,10,64,8,2,0.19549909999999998,1,25,RS,0.19545761218718308,True,False,False,6.693795634764943e-05,False,0.19554058781281689,False
276,64,1,4,8,8,inf,1,17,RS,inf,False,True,True,inf,False,inf,False
277,128,1,16,2,32,inf,29,1,RS,inf,False,True,True,inf,False,inf,False
278,1,1,4,32,32,inf,26,1,RS,inf,False,True,True,inf,True,inf,False
279,32,10,1,32,32,1.0652560000000002,1,18,RS,1.0650549684517865,True,False,False,0.0003243516610100901,False,1.065457031548214,False
280,128,10,32,32,1,0.5374857000000001,9,1,RS,0.5374325599941613,True,False,False,8.573803123467782e-05,True,0.5375388400058388,False
281,512,10,2048,2,2,0.3901371,25,1,RS,0.3900908727214093,True,False,True,7.458478397099624e-05,True,0.39018332727859073,False
282,1024,1,2048,2,8,inf,1,23,RS,inf,False,True,False,inf,False,inf,False
283,16,10,2,16,2,0.2378326,20,1,RS,0.23781081845895738,True,False,True,3.514313588739913e-05,False,0.23785438154104263,False
284,32,10,128,1,32,0.7275555,1,10,RS,0.7274662860003257,True,False,True,0.00014394113380127992,True,0.7276447139996743,False
285,4,10,2,8,4,0.26391200000000004,1,6,RS,0.26389160507021087,True,False,True,3.290592651787434e-05,False,0.2639323949297892,False
286,16,1,16,2,1,inf,1,10,RS,inf,False,True,True,inf,False,inf,False
287,512,10,1,32,8,1.031684,2,1,RS,1.031520223927054,True,False,False,0.0002642423130386336,False,1.031847776072946,False
288,2,10,16,1,32,0.5000158000000001,21,1,RS,0.4999782077068389,True,False,False,6.065278229398577e-05,False,0.5000533922931614,False
289,1024,10,4,1,32,0.480882,1,18,RS,0.48066482732297516,True,False,False,0.00035039434926950245,False,0.4810991726770248,False
290,8,1,1,8,16,inf,18,1,RS,inf,False,True,False,inf,True,inf,False
291,8,10,256,4,2,0.2156219,1,19,RS,0.21547607355580967,True,False,True,0.0002352817247471667,True,0.21576772644419034,False
292,64,1,16,16,4,inf,4,1,RS,inf,False,True,True,inf,False,inf,False
293,256,1,2,8,8,inf,14,1,RS,inf,False,True,True,inf,True,inf,False
294,32,10,32,16,1,0.9768217,1,10,RS,0.9764812267757493,True,False,False,0.000549331967029044,True,0.9771621732242507,False
295,256,10,128,8,2,0.19478399999999998,12,1,RS,0.19473628544263358,True,False,True,7.698441400699089e-05,False,0.1948317145573664,False
296,256,10,1,1,1,0.6957218,1,30,RS,0.6955086107252534,True,False,True,0.00034396738217451657,False,0.6959349892747465,False
297,8,1,4,4,4,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
298,4,1,128,2,32,inf,23,1,RS,inf,False,True,False,inf,False,inf,False
299,32,10,512,1,2,0.208474,1,3,RS,0.2084368195297069,True,False,True,5.998833219885711e-05,False,0.20851118047029307,False
300,16,10,4,8,1,0.2216301,1,24,RS,0.22156102054176985,True,False,True,0.00011145532737379559,True,0.22169917945823014,False
301,1,10,1,1,1,0.2050081,1,1,RS,0.20495885577324924,True,False,False,7.945243860322917e-05,False,0.20505734422675076,True
