id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
92,1024,64,RS,16,2,True,8,16,0.0003406479120734706,False,16,1,4,True,2.160315868116332,128,1,1024,1024,True,False,False,8,False,256,False,1024,True,12,12,512,False,1,1,4,1,12,1,4,False,10,2.1607381318836683,4,2.160527,16,8,2,True,256,32,8,16,True,1,1,32,16
93,64,4,RS,4,1,True,16,64,0.0008645975942598328,False,8,16,16,False,2.3161051267061357,4,1,2048,2048,False,False,False,8,False,32,True,256,False,16,8,256,True,8,1,16,1,8,4,1,False,10,2.3171768732938647,4,2.316641,8,1,32,True,8,512,1,128,True,1,1,2,12
94,4,1,RS,32,1,False,32,4,0.0010385668009329119,True,8,8,2,True,2.786343301456065,64,256,16,2048,True,True,True,256,True,64,True,1,True,4,12,256,True,1,8,1,8,1,1,4,False,10,2.7876306985439347,8,2.786987,1,16,1,True,1,1,8,512,False,4,16,4,1
95,2,256,RS,32,2,False,2,1,8.296987405083014e-05,False,2048,16,2,True,5.2577125756842324,1024,4,1,2048,False,True,False,2,False,8,True,256,True,1,4,1,True,16,1,12,1,1,1,8,False,10,5.257815424315767,8,5.257764,1,4,4,True,4,2,12,2048,False,12,16,2,1
96,1024,1024,RS,1,8,False,4,256,0.00014152384958012222,True,256,4,8,False,2.1662812842210775,2048,2,1,1024,False,False,True,4,True,1,False,32,True,4,4,2048,True,8,1,1,16,8,16,1,False,10,2.1664567157789225,12,2.166369,1,4,4,True,256,2048,16,128,True,1,4,16,12
97,256,1024,RS,4,8,False,2,64,0.00016124825580455954,False,1024,32,32,False,2.253613059132084,64,64,1024,1,False,False,False,4,False,512,False,1,False,8,12,1,False,1,1,1,8,12,1,12,False,10,2.2538129408679155,1,2.253713,16,4,4,True,1,1,1,1024,True,12,1,32,1
98,1,256,RS,16,1,False,8,2,0.00011612062693595261,False,1,2,1,False,3.002592029012277,512,4,256,1,False,False,False,1,False,512,False,1,False,4,8,2048,True,1,8,1,4,8,1,8,False,10,3.0027359709877226,8,3.0026639999999998,12,16,4,True,64,8,4,2048,False,1,2,8,4
99,2,64,RS,4,16,False,1,2,0.014785597755924551,False,64,2,1,True,2.6289189599612244,512,32,64,512,True,False,True,4,False,1,True,1,False,1,8,2048,False,1,16,1,4,8,1,12,False,10,2.6472470400387755,12,2.638083,8,2,2,True,1,2,1,1,True,12,8,1,1
100,1024,2048,RS,1,4,True,8,1,0.000877026795485702,False,2,8,32,False,2.14091442314896,32,2048,1024,1,False,True,False,1024,False,128,False,2048,False,4,8,64,True,4,1,1,8,1,4,1,False,10,2.1420015768510403,12,2.141458,4,4,8,True,2048,128,12,128,True,1,8,16,1
101,1024,256,RS,8,2,True,16,1,0.00048648638213218647,True,4,16,2,False,2.3493274781570705,1,16,2048,4,True,False,True,8,False,2,False,64,True,4,4,128,True,12,1,8,1,12,8,1,False,10,2.349930521842929,4,2.3496289999999997,8,2,32,True,1,128,16,1024,True,1,8,2,16
102,1,1024,RS,2,16,False,1,2,0.0001423516771940384,True,32,64,4,True,4.559737771137635,4,8,2,256,True,False,False,16,False,16,False,32,True,12,8,1024,False,1,4,1,4,16,1,4,False,10,4.5599142288623655,16,4.559826,1,8,2,True,64,256,16,2048,False,1,1,2,16
103,64,256,RS,32,4,True,2,1024,9.654532614264321e-05,True,64,4,1,False,2.632713161686465,1,8,512,64,False,False,False,4,False,2,True,128,False,1,12,64,False,1,4,1,16,16,1,8,False,10,2.6328328383135355,1,2.6327730000000003,12,2,8,True,4,1024,4,512,True,1,8,1,8
104,512,2,RS,4,8,True,8,128,0.00022871160880031416,False,8,256,16,False,3.9687292456810344,2,2,512,1024,True,True,True,8,True,4,True,128,True,1,12,4,False,1,12,12,1,12,8,1,False,10,3.969012754318964,1,3.968870999999999,12,1,16,True,2048,512,16,256,False,1,1,4,8
105,1,2048,RS,16,8,True,8,4,0.0015486174479193361,True,2,64,4,True,3.5250981745988392,16,256,32,2048,False,True,False,64,False,8,True,16,True,12,1,64,False,1,4,1,1,16,1,1,False,10,3.5270178254011606,16,3.526058,8,8,4,True,64,32,8,512,False,1,8,2,16
106,8,256,RS,4,32,True,2,1,0.0001327591804735067,False,1,4,8,True,1.9993327165194499,2,4,32,512,True,False,False,256,True,4,True,1,False,16,8,4,True,1,8,8,1,8,1,12,False,10,1.9994972834805504,1,1.9994150000000002,12,16,2,True,1,1,12,512,True,4,2,4,1
107,16,512,RS,32,32,False,4,128,0.0015841199449535934,False,128,2,2,False,2.3917601703275433,16,512,32,2048,True,True,False,2,True,1,True,1024,True,12,1,1024,True,1,8,1,1,12,16,1,False,10,2.393723829672457,8,2.392742,16,8,1,True,8,256,8,1024,True,16,1,32,1
108,64,1024,RS,16,8,False,2,2048,0.0002605935532587409,False,16,128,8,True,1.6616174854102395,256,1024,64,32,True,False,True,2,False,128,False,2048,True,16,16,1024,False,1,12,1,16,1,8,1,False,10,1.6619405145897603,1,1.661779,12,8,2,True,128,1,8,2048,True,1,16,4,4
109,8,256,RS,8,2,False,32,16,0.00010807867504742938,True,32,4,4,False,1.6852600133741078,128,16,64,1,False,True,False,16,False,64,True,512,True,16,4,512,False,1,8,1,4,4,1,4,False,10,1.6853939866258927,1,1.6853270000000002,4,1,4,True,16,2048,8,32,True,1,4,1,12
110,128,1,RS,1,4,True,32,1024,0.00019791159642629518,False,4,2,32,False,2.4717083353756997,512,512,2048,512,True,False,True,16,False,128,False,512,True,8,12,1,True,8,1,16,1,1,1,12,False,10,2.471953664624301,12,2.4718310000000003,4,4,8,True,512,2048,4,32,True,1,16,1,4
111,4,256,RS,1,32,False,2,16,0.00019320714272504316,True,2048,8,8,False,3.0668992511727335,32,16,4,1,True,True,False,4,False,8,False,16,True,16,12,1024,False,16,1,1,12,8,16,1,False,10,3.067138748827267,4,3.067019,12,16,8,True,512,2048,16,8,False,16,16,2,1
112,32,1024,RS,2,1,True,16,2048,0.0002864280014243741,False,8,1,8,False,2.134705473347604,8,4,512,2048,False,False,False,1,False,2,False,1,True,12,16,256,True,1,4,16,1,4,12,1,False,10,2.1350605266523957,8,2.134883,12,4,4,True,2,1,16,32,True,1,8,4,4
113,4,32,RS,4,1,False,16,64,8.591274643498346e-05,False,1,8,8,False,2.1338537517065483,512,32,1,2,False,False,True,4,False,512,False,1,True,8,8,2048,True,1,8,8,1,1,1,1,False,10,2.133960248293452,16,2.133907,12,2,1,True,16,512,16,1024,True,8,4,4,1
114,1,256,RS,2,32,False,1,8,0.00014464093473153078,False,8,512,16,True,2.0408573522671856,1,256,64,8,False,True,False,32,True,16,False,2048,False,12,4,16,False,1,16,1,8,8,1,4,False,10,2.0410366477328146,12,2.040947,1,16,8,True,1,8,4,512,True,1,4,1,12
115,8,2,RS,4,32,True,1,16,0.0003010714200982877,True,64,16,2,True,4.872569397429453,4,2,1024,64,True,False,True,1,True,512,False,1024,False,8,16,2048,True,16,1,1,16,8,4,1,False,10,4.872942602570545,8,4.872755999999999,12,4,4,True,8,1024,12,128,False,1,2,4,4
116,2,2048,RS,16,1,False,4,16,0.00030955451862294025,False,4,512,1,True,5.01673213964713,32,16,2,256,True,True,True,2,False,8,False,512,True,12,12,1024,False,1,4,8,1,12,8,1,False,10,5.017115860352869,8,5.0169239999999995,4,32,1,True,256,2048,1,2048,False,4,16,2,1
117,32,256,RS,8,2,True,32,8,0.00017994721448242758,True,4,32,4,True,2.275425469610387,1,256,1024,1024,False,True,True,8,False,16,True,128,False,8,8,1024,False,1,8,16,1,12,1,12,False,10,2.275648530389613,16,2.275537,8,1,4,True,128,16,16,256,True,1,4,16,8
118,8,1024,RS,8,1,False,2,8,0.00010313098467485532,True,16,2,4,False,3.9371680799280213,8,256,32,1,True,False,True,2,True,512,True,1,False,12,4,512,True,16,1,1,1,4,1,12,False,10,3.9372959200719775,8,3.9372319999999994,12,4,32,True,16,2048,8,2048,False,1,1,4,8
119,16,1024,RS,4,1,False,1,16,0.001420267580422752,True,1024,64,16,False,2.0586697252091106,256,1024,1024,1024,False,True,False,32,False,128,False,512,False,1,4,1024,True,1,8,1,1,12,8,1,False,10,2.060430274790889,12,2.0595499999999998,1,32,1,True,1,128,8,1024,True,4,16,1,1
120,128,128,RS,2,1,True,1,1,0.0004675681768469983,True,8,256,8,False,3.250850203566727,128,1,512,32,True,False,False,4,True,2,True,32,False,16,12,2048,False,1,1,12,1,8,1,4,False,10,3.251429796433274,4,3.2511400000000004,4,16,4,True,32,1,16,2048,True,8,1,16,1
121,1024,16,RS,1,2,True,8,2,0.0005431841308433124,True,2,4,32,False,1.9440343371740765,16,1,1024,64,False,False,False,8,False,64,True,256,False,8,8,1024,True,1,16,1,8,16,12,1,False,10,1.9447076628259232,4,1.9443709999999998,8,4,8,True,256,16,8,128,True,16,32,4,1
122,64,16,RS,2,2,False,16,4,0.0017886780034428143,True,4,1,4,False,3.149190386259073,1,2,1,8,True,False,False,1024,True,16,True,1024,False,4,16,16,True,1,1,1,4,1,1,16,False,10,3.151407613740926,8,3.1502989999999995,1,8,1,True,1,256,8,32,False,4,2,4,1
123,2,1,RS,4,1,True,16,1,0.0002024870366220779,False,8,64,2,True,2.4114114995405957,16,128,8,1,False,True,True,1,False,128,True,128,True,8,4,2048,False,1,4,16,1,4,1,1,False,10,2.4116625004594043,16,2.411537,1,2,32,True,128,512,4,2048,True,12,1,32,1
124,16,512,RS,2,32,False,1,2048,0.0005214259295431433,False,4,128,1,True,4.530441822799155,2048,512,64,2048,True,False,False,32,False,32,False,512,True,8,8,1,True,8,1,16,1,1,1,16,False,10,4.5310881772008464,8,4.530765000000001,12,32,4,True,32,2048,4,2048,False,1,8,4,4
125,2,128,RS,16,32,False,4,4,0.00021813069476809074,True,1,8,4,True,2.890581803678989,16,2,16,64,False,True,True,1024,True,8,True,128,False,8,4,256,False,1,12,1,16,4,12,1,False,10,2.89085219632101,8,2.8907169999999995,4,32,1,True,2048,1,16,2048,False,8,2,8,1
126,1,16,RS,8,2,True,1,8,0.00022804385543135874,True,4,512,16,False,1.6701146595512557,256,1,1,64,False,True,True,1,True,2,False,2,False,16,16,256,False,8,1,1,8,1,1,4,False,10,1.6703973404487438,16,1.6702559999999997,8,16,4,True,1024,64,16,512,True,1,1,16,4
127,16,1,RS,4,32,True,2,4,0.00012427389106320724,False,64,8,8,False,4.079656975659674,1,2,128,128,True,True,False,128,False,16,True,1024,True,12,4,256,False,1,16,16,1,1,16,1,False,10,4.0798110243403265,4,4.079734,16,1,4,True,512,4,8,2048,False,1,32,4,1
128,8,256,RS,2,32,True,2,4,0.001267697124710707,True,4,8,2,False,4.1156162876196385,16,32,32,16,False,True,True,1024,True,128,True,256,True,16,8,512,False,16,1,1,12,12,12,1,False,10,4.117187712380363,4,4.116402000000001,12,2,2,True,1024,64,16,128,False,1,1,8,12
129,16,1,RS,32,1,True,32,8,9.798469268207393e-05,False,128,64,4,False,2.536082269574234,1,4,2048,512,False,True,True,64,False,32,True,512,True,16,12,2048,False,16,1,1,1,8,1,12,False,10,2.536203730425766,1,2.536143,4,2,4,True,256,32,16,128,True,1,8,1,8
130,512,2,RS,8,8,False,4,16,0.0001725688268488845,False,128,2,16,True,3.743463042698389,1,2,1,256,False,True,False,8,True,1024,False,2048,True,12,1,32,False,4,1,8,1,16,4,1,False,10,3.743676957301612,8,3.7435700000000005,16,1,4,True,128,512,12,16,False,16,8,2,1
131,256,512,RS,2,1,True,8,1,0.002685421568394828,False,2,16,2,False,2.9896945890522653,2,64,512,512,True,False,True,512,True,8,True,512,True,12,12,1024,True,1,12,16,1,4,4,1,False,10,2.993023410947735,4,2.991359,4,8,2,True,1,128,16,256,False,1,8,16,12
132,128,128,RS,2,2,True,4,2,0.0015736330576090576,False,1,128,32,True,3.554597670048224,8,16,1,4,False,False,False,4,False,2048,True,1,True,1,4,1024,False,12,1,1,8,4,12,1,False,10,3.556548329951777,16,3.5555730000000003,4,4,8,True,2048,16,16,2048,True,1,8,1,4
133,1,1024,RS,16,16,False,8,1,0.004888802409588755,False,2,32,1,True,5.201858944552619,64,8,512,512,False,True,True,4,True,256,False,1,True,4,8,256,False,1,16,16,1,8,8,1,False,10,5.207919055447382,16,5.2048890000000005,8,2,8,True,8,1,1,2048,False,12,32,1,1
134,64,128,RS,2,4,False,8,32,0.00012150720143266058,True,64,1,4,False,2.5130086904401625,1024,64,256,128,True,True,True,128,False,4,True,1,True,4,4,1,True,1,4,1,8,12,1,4,False,10,2.513159309559837,16,2.5130839999999997,16,8,16,True,512,512,1,1024,False,1,16,8,8
135,32,8,RS,8,8,False,8,8,0.00010313098467476403,True,64,256,1,False,3.189668079928022,2,4,64,1,False,True,False,1,True,8,True,8,True,4,1,2048,True,1,8,1,8,8,1,8,False,10,3.1897959200719783,12,3.1897320000000002,4,2,2,True,128,1,8,256,False,1,4,4,4
136,1,2048,RS,8,4,True,4,2,0.004174106371428585,True,2,4,1,True,5.923288909606678,8,4,128,128,True,True,False,2,False,8,True,2048,False,4,8,64,False,8,1,1,8,4,4,1,False,10,5.928463090393323,8,5.925876000000001,16,4,2,True,2,32,16,8,False,12,4,1,1
137,1,4,RS,8,2,True,4,2,0.0001341678053781337,True,512,8,2,False,3.3049438434607312,32,2,1024,2048,False,False,True,32,True,32,False,1,False,16,4,512,True,1,8,16,1,4,8,1,False,10,3.3051101565392687,8,3.305027,16,16,4,True,32,64,4,256,True,16,4,4,1
138,2,1024,RS,4,2,True,1,16,0.00011031319050783164,False,4,1,32,True,3.763430628432526,4,128,4,64,False,False,True,1,True,1,True,1024,False,4,12,8,False,1,1,12,1,1,8,1,False,10,3.7635673715674747,4,3.7634990000000004,12,4,16,True,512,16,4,64,False,16,2,8,1
139,256,64,RS,4,16,False,1,16,0.0005113276835846129,False,4,1,4,False,1.9406550816418349,1024,64,2048,1024,True,False,True,512,True,512,True,1024,True,1,12,1024,False,16,1,1,1,4,1,4,False,10,1.9412889183581659,1,1.9409720000000004,4,4,16,True,512,512,8,128,True,8,32,4,1
140,8,4,RS,1,2,True,8,64,0.0006183405210723356,False,4,256,32,False,3.7942417556167665,4,4,32,128,True,True,True,2,True,32,False,1024,True,1,4,256,True,16,1,1,4,4,1,4,False,10,3.7950082443832334,4,3.794625,12,8,8,True,1024,128,8,1,True,1,2,32,8
141,2,4,RS,32,8,True,1,1,0.0001908297670700539,True,1,8,1,True,5.648719724658354,16,4,1024,2,True,True,True,512,True,64,False,128,True,12,1,1024,False,16,1,1,8,12,1,4,False,10,5.648956275341646,12,5.648838,4,4,2,True,1,2,4,8,False,12,4,1,1
142,512,512,RS,4,1,False,8,512,0.00033515518793536514,False,1,1,32,False,2.224811272479467,512,64,1,256,True,True,True,128,True,2,True,1,False,1,8,1,False,1,16,8,1,12,1,12,False,10,2.225226727520534,16,2.2250190000000005,8,4,2,True,128,2048,16,2048,True,12,2,2,1
143,32,2048,RS,16,16,True,2,8,0.00025746650267555594,True,64,2,4,True,3.865481423540657,2048,8,512,256,True,False,True,64,True,256,False,1,False,8,4,1,True,12,1,1,4,16,1,16,False,10,3.865800576459343,16,3.865641,8,8,8,True,1024,16,12,64,False,1,4,1,16
144,2048,128,RS,4,8,True,16,64,0.001537608857934923,False,2,16,32,True,2.314809997668224,1,1,1,64,True,False,False,8,True,128,True,2048,True,16,4,1,False,1,4,12,1,16,1,4,False,10,2.316716002331775,8,2.3157629999999996,8,2,8,True,512,128,4,128,True,16,2,16,1
145,256,64,RS,4,2,True,8,8,0.00017263835031649478,True,4,8,4,False,3.6116469996080887,16,8,2048,2048,False,True,True,2,False,256,False,1024,True,8,4,64,True,1,8,1,1,1,1,12,False,10,3.611861000391911,16,3.611754,8,1,4,True,2,2048,1,512,True,4,4,16,1
146,16,256,RS,1,2,False,1,64,0.0001160861748874669,False,2,128,1,False,3.936000050365486,2,32,16,64,True,False,False,4,True,16,True,16,False,16,1,8,False,1,1,1,1,12,1,16,False,10,3.9361439496345145,12,3.9360720000000002,16,4,16,True,128,256,8,512,False,1,16,4,4
147,1024,64,RS,1,4,True,4,2,0.00039969488363000974,False,512,2,2,True,3.1450642710966887,32,1,1024,1,False,True,False,64,True,1,False,1024,True,1,4,512,True,1,1,1,8,12,8,1,False,10,3.1455597289033115,16,3.145312,1,2,16,True,2048,2048,12,128,False,12,1,16,1
148,2,2048,RS,2,4,True,4,1,0.00011403508232118448,True,1024,32,16,True,2.990313321622469,4,8,1024,1024,True,True,False,32,False,16,False,64,False,12,4,32,False,12,1,12,1,8,16,1,False,10,2.990454678377531,12,2.990384,4,16,8,True,1024,256,4,64,False,8,32,4,1
149,2,2048,RS,16,4,True,16,8,0.00015633617623562196,False,32,16,4,True,2.4688961036146,1,64,4,128,True,True,False,64,False,64,False,1024,True,12,4,16,True,1,16,1,8,4,4,1,False,10,2.4690898963854004,12,2.468993,1,4,16,True,128,128,4,32,False,1,4,8,12
150,256,512,RS,2,32,True,4,16,0.003407496001464998,True,4,32,4,False,3.5920390509056945,128,512,2048,128,False,True,True,256,True,2,True,1024,True,4,1,512,False,1,4,8,1,8,1,1,False,10,3.5962629490943057,16,3.594151,16,1,32,True,2048,1,8,512,False,4,1,32,1
151,1,1024,RS,4,4,True,1,8,0.00017742885898303011,True,4,16,32,True,4.431847030474613,256,1024,512,32,True,False,False,4,True,1024,True,2048,False,1,4,256,False,12,1,1,1,1,12,1,False,10,4.432066969525384,8,4.431956999999999,8,1,1,True,1024,8,16,2048,False,16,4,2,1
152,1,16,RS,8,16,False,2,16,0.0002955012690328624,True,1,8,16,True,2.5858398497814137,64,4,1,2048,True,False,False,8,False,2,False,8,False,4,4,128,True,1,1,8,1,12,1,12,False,10,2.5862061502185862,1,2.586023,4,4,32,True,8,2048,16,16,True,1,1,32,12
153,4,2048,RS,8,4,False,32,2048,0.00037541443765521916,False,256,8,16,True,3.8686953199964864,32,128,512,1,False,False,True,1,False,512,True,1,True,16,12,256,False,1,1,1,4,4,1,1,False,10,3.8691606800035143,1,3.8689280000000004,4,16,2,True,4,2048,16,8,False,1,1,32,12
154,4,2048,RS,8,16,True,8,4,0.0004559649109306903,True,16,4,1,False,2.8671713952133,2,64,2048,1,True,False,True,32,True,128,True,256,False,4,16,256,True,1,4,12,1,4,1,4,False,10,2.8677366047867,8,2.867454,1,1,1,True,32,1,8,32,False,1,32,4,1
155,512,1024,RS,16,8,True,1,64,0.0017703615449957547,True,1,128,8,False,5.178162738709029,2,32,512,256,True,True,False,4,False,128,True,1,False,1,16,128,True,1,16,8,1,12,12,1,False,10,5.180357261290973,4,5.179260000000001,12,32,1,True,1,64,8,1,False,1,2,1,16
156,128,256,RS,4,1,False,4,1,0.0008522118281272118,True,2,32,4,False,2.3404768033424554,32,128,256,1024,True,False,False,128,True,2,True,64,False,16,4,256,False,1,4,16,1,8,4,1,False,10,2.3415331966575446,1,2.341005,8,8,8,True,512,8,8,128,True,1,16,2,8
157,1,128,RS,8,16,False,8,1,0.0011047696592503084,True,1,8,8,False,2.2255532692533557,4,8,64,64,False,True,False,128,False,128,True,1024,True,4,12,128,True,16,1,1,16,1,1,8,False,10,2.226922730746644,4,2.226238,8,4,32,True,1,1,16,2048,True,1,1,16,12
158,32,1,RS,32,16,False,8,64,0.003117239323504254,False,64,8,1,True,4.6300209505527885,2,512,128,2048,True,True,False,2,False,128,False,512,False,12,4,512,True,1,8,1,4,8,12,1,False,10,4.633885049447214,4,4.631953000000001,1,1,8,True,2,128,12,16,False,1,4,32,16
159,1,256,RS,2,1,True,32,4,0.0012442447508428148,False,256,8,32,False,3.1915838232844562,2048,256,1024,256,False,False,False,32,False,2,False,1024,False,16,1,2048,True,1,8,1,1,4,4,1,False,10,3.193126176715543,8,3.1923549999999996,8,32,4,True,128,512,4,8,False,1,32,4,1
160,4,1024,RS,32,4,False,1,32,0.0027596414622193194,False,16,32,1,True,3.619916587930775,32,512,1024,16,True,True,False,4,True,1,True,2048,True,4,16,512,False,4,1,8,1,16,12,1,False,10,3.623337412069225,12,3.621627,12,8,16,True,32,1,12,1,False,1,4,32,16
161,2,2048,RS,16,1,False,16,512,0.00014872793954059973,True,2,512,8,True,3.2106678191619085,1,512,8,128,False,False,True,16,False,512,True,512,True,8,4,64,True,1,1,1,8,12,8,1,False,10,3.2108521808380925,8,3.2107600000000005,16,2,32,True,1,512,4,512,True,1,4,1,4
162,2,512,RS,32,8,False,2,1,0.00013077079184598965,False,4,32,4,False,4.100645948912844,2,64,1024,2048,False,True,False,256,False,256,False,1,True,8,12,512,False,1,1,1,16,12,4,1,False,10,4.100808051087157,1,4.100727000000001,12,16,1,True,1,128,1,256,False,1,4,1,16
163,2,1024,RS,16,4,True,1,1,0.00017262966141425154,True,32,256,1,True,3.962840004993427,2,256,1024,32,False,False,False,2,True,256,False,512,False,16,16,512,False,16,1,12,1,12,1,16,False,10,3.9630539950065726,12,3.9629469999999998,12,2,16,True,256,32,8,2048,False,1,2,1,12
164,2,1024,RS,16,4,True,1,64,0.0010317582081089197,True,32,16,8,False,2.1048755213880748,4,32,256,2048,True,False,False,2048,True,2,False,16,True,16,12,4,True,1,4,1,16,1,1,1,False,10,2.1061544786119253,4,2.105515,12,2,16,True,2048,512,16,1,True,8,4,4,1
165,1,2048,RS,2,1,False,8,16,0.0004036446456971383,True,32,256,8,False,2.691510823053781,2048,256,256,2048,True,False,True,1024,False,8,False,1024,False,12,12,1,False,1,1,8,1,4,12,1,False,10,2.69201117694622,12,2.6917610000000005,1,4,32,True,1024,2048,8,512,False,4,4,1,1
166,1,256,RS,32,2,True,16,4,0.0020983300503018432,True,32,64,1,True,2.444188465458687,1,16,16,2048,False,False,True,2,False,2,True,1,False,1,8,2048,True,1,8,12,1,8,4,1,False,10,2.4467895345413124,8,2.445489,12,1,2,True,4,1,4,256,True,1,1,4,1
167,2048,8,RS,32,16,True,4,8,0.00015915087181663556,True,512,8,2,True,1.6634023590802611,32,8,1,512,True,True,True,2,True,4,False,128,True,8,16,128,False,4,1,8,1,1,4,1,False,10,1.663599640919739,8,1.6635010000000001,1,8,2,True,16,2048,1,16,True,4,32,2,1
168,2,64,RS,4,4,True,32,16,0.0029109833390110903,True,16,256,4,True,2.7120217869873597,1,2,64,64,False,False,False,512,True,4,True,32,True,12,8,8,True,12,1,16,1,8,1,8,False,10,2.7156302130126404,4,2.713826,16,2,4,True,2048,128,16,1,True,4,1,1,1
169,8,128,RS,4,1,True,16,1,0.0002606165766024342,True,256,32,8,False,2.684085471140486,1,16,1024,256,True,False,True,1,False,16,False,128,True,8,16,2,True,1,1,1,4,8,16,1,False,10,2.6844085288595143,16,2.684247,12,1,4,True,64,1024,4,512,False,16,2,2,1
170,8,128,RS,4,16,False,4,8,0.0012050663882127628,True,1,1,4,False,3.694138105838989,128,2,512,512,False,True,True,16,True,4,False,8,True,16,1,1024,True,8,1,12,1,16,12,1,False,10,3.6956318941610116,16,3.694885,16,1,4,True,128,16,8,32,False,16,1,8,1
171,8,512,RS,1,8,True,16,2,0.00097992652785811,True,1,8,1,True,3.26727464640601,1,8,8,32,False,False,True,256,True,2,False,512,False,8,1,256,True,1,8,1,8,1,4,1,False,10,3.2684893535939903,16,3.267882,4,2,2,True,2048,2048,4,512,False,1,4,2,4
172,16,64,RS,32,8,True,16,1,0.00020110693672768478,False,512,2,4,True,1.8273893549196538,4,16,2048,1,True,False,False,4,True,16,True,256,True,1,1,4,False,1,4,1,12,8,1,12,False,10,1.8276386450803455,12,1.8275139999999996,4,16,8,True,256,1024,12,4,True,1,8,16,8
173,1,1,RS,8,32,False,2,32,0.0002891522090526633,True,512,4,8,True,3.4806997848972494,8,2,512,2048,True,False,False,32,False,2,False,16,False,8,8,1,False,1,1,4,1,4,1,16,False,10,3.481058215102751,8,3.4808790000000003,1,8,2,True,512,128,1,16,False,1,2,16,8
174,4,64,RS,4,1,True,16,2,0.00018793615937324408,False,2,1024,1,True,4.393963518102031,1,1,16,8,True,True,True,32,True,1,False,128,True,16,8,4,False,16,1,1,16,16,1,8,False,10,4.39419648189797,8,4.394080000000001,8,4,32,True,32,128,1,1024,False,1,16,8,8
175,8,128,RS,4,16,True,2,32,0.0003717270504012611,True,2,64,2,False,2.780606605420788,2,16,8,2048,False,True,True,8,True,2048,False,2048,False,4,8,2048,False,1,4,1,8,8,12,1,False,10,2.781067394579212,12,2.780837,12,2,8,True,16,32,16,64,True,1,1,8,4
176,8,64,RS,2,2,True,8,4,0.0003931170309207993,True,8,32,4,True,3.288129348017121,128,4,1024,1,True,True,True,2,True,8,True,32,False,4,1,256,True,12,1,1,12,12,4,1,False,10,3.288616651982879,12,3.288373,4,8,8,True,8,32,1,2048,True,8,1,16,1
177,512,1,RS,16,4,True,32,32,0.00036897831914631317,True,2,128,1,True,3.292546309070765,16,2,1024,32,True,True,True,32,False,8,False,16,False,12,16,512,False,1,8,1,1,1,1,8,False,10,3.2930036909292353,16,3.2927750000000002,12,8,1,True,512,32,1,128,False,1,8,1,4
178,8,1024,RS,2,16,False,8,1,0.00022315913604427297,False,256,16,16,False,2.3524516870760666,1,16,32,256,True,True,False,16,False,1,False,8,True,1,1,1,False,16,1,16,1,1,12,1,False,10,2.352728312923934,12,2.35259,12,4,1,True,1024,512,1,1,True,8,32,1,1
179,256,128,RS,2,16,False,2,4,0.0017631281859240924,False,1,2,2,False,2.1390442219090477,64,128,1,8,False,False,False,64,True,1,False,32,True,4,12,2048,False,1,8,12,1,12,1,4,False,10,2.1412297780909517,8,2.1401369999999997,1,2,16,True,1,8,16,8,True,1,32,2,4
180,2,32,RS,1,4,True,1,8,0.00019294817957166515,False,4,16,2,False,2.762499411676809,1,2,8,1024,True,False,False,1,False,2,False,2048,False,1,4,256,False,16,1,1,12,1,1,8,False,10,2.7627385883231907,1,2.762619,12,2,1,True,512,1,8,1,False,4,1,2,1
181,8,256,RS,8,4,False,4,4,0.0028474025005256745,False,16,1024,16,False,3.909742194075203,4,2,256,32,True,False,True,16,False,4,False,2048,True,8,16,1024,True,1,16,1,16,8,1,12,False,10,3.9132718059247975,4,3.9115070000000003,4,8,1,True,64,4,12,1,False,1,4,1,16
182,4,64,RS,16,4,False,8,16,0.0005566722554609208,True,1,8,1,True,2.784040977301443,4,1,256,16,False,True,True,2048,False,1,True,64,False,16,16,16,False,16,1,1,8,12,1,12,False,10,2.784731022698556,16,2.7843859999999996,8,8,2,True,2048,1024,1,1,False,1,1,1,1
183,8,1,RS,32,8,False,4,32,0.00021542748199797863,False,4,64,2,False,1.9175754791168356,16,8,1024,4,False,True,False,256,True,8,False,1,False,4,16,1,True,1,12,4,1,12,4,1,False,10,1.9178425208831642,1,1.9177089999999999,1,4,16,True,1024,1,8,64,True,1,16,8,16
184,16,1,RS,4,4,True,8,1024,0.0001486236858646743,True,2,64,32,False,2.501438883777818,2,1,2048,1024,True,False,True,2,True,16,False,16,False,8,16,32,False,12,1,1,12,16,4,1,False,10,2.501623116222181,4,2.5015309999999995,4,2,8,True,1,1024,8,256,True,1,1,4,4
185,1,8,RS,4,16,True,8,16,0.0015494466754296704,True,1024,64,4,True,2.434624660647748,128,2,128,2048,False,True,False,1,False,2,False,256,True,4,4,2048,False,16,1,1,16,12,16,1,False,10,2.4365453393522523,1,2.435585,16,2,2,True,2,64,1,64,True,1,4,16,8
