id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
128,64,2048,16,0.09802439525815393,1,False,32,1,SIMA,True,True,False,True,True,3,2,1,35,8,3,1,20,0.0001055656702083143,True,0.09805936857142858,0.09809434188470323
129,64,1024,32,0.28027643820184617,1,False,32,1,SIMA,False,False,False,False,True,4,2,1,35,32,4,1,19,0.00020496772468675862,True,0.2803443428571429,0.2804122475124396
130,256,2048,32,0.0898237331955358,1,False,16,1,SIMA,True,True,True,True,False,4,2,1,35,8,3,1,20,5.196398407374488e-05,True,0.08984094857142857,0.08985816394732135
131,128,1024,16,0.0917894494065151,1,False,64,1,SIMA,True,False,False,False,True,4,4,1,35,8,3,1,18,0.00014527181633203426,True,0.09183757714285713,0.09188570487919917
132,64,2048,16,0.1626368883689984,1,False,32,2,SIMA,False,False,True,False,True,2,2,1,35,16,5,1,20,0.00018946525393586018,True,0.1626996571428572,0.162762425916716
133,128,2048,16,0.1200992541581686,1,False,16,2,SIMA,True,False,True,True,False,3,4,1,35,16,3,1,19,2.795135716466925e-05,True,0.12010851428571426,0.12011777441325991
134,64,2048,64,0.16395255002330827,1,False,16,2,SIMA,False,False,True,True,True,2,2,1,35,8,3,1,20,4.033953851182436e-05,True,0.16396591428571428,0.16397927854812028
135,64,1024,16,0.46564925200436036,1,False,16,2,SIMA,False,True,True,False,False,2,8,2,35,8,5,1,20,0.0005244519860905131,True,0.46582300000000004,0.4659967479956397
136,128,2048,32,0.0902853390016626,1,False,64,1,SIMA,True,False,True,False,True,3,4,1,35,8,4,1,19,0.00017162422487302073,True,0.09034219714285716,0.0903990552840517
137,256,2048,64,0.22201641805569253,1,False,64,1,SIMA,False,False,True,False,False,3,2,1,35,32,4,1,20,5.238052294196344e-05,True,0.22203377142857145,0.22205112480145037
138,256,1024,64,0.20608617366416926,2,False,16,1,SIMA,True,True,True,False,True,4,2,2,35,8,5,1,19,4.699504098892646e-05,True,0.20610174285714286,0.20611731205011646
139,128,1024,16,0.17661123568006742,2,False,16,1,SIMA,False,False,True,False,False,3,2,1,35,32,5,1,19,0.00013943155734507667,True,0.17665742857142858,0.17670362146278973
140,128,2048,32,0.08496625296187627,1,False,32,1,SIMA,True,False,False,False,True,3,4,1,35,16,4,1,18,0.0001248993921326353,True,0.08500763142857143,0.08504900989526659
141,64,2048,64,0.2556625957356796,1,False,64,2,SIMA,False,False,False,True,False,2,8,1,35,8,4,1,18,0.00039068829268460955,True,0.2557920285714285,0.2559214614071774
142,64,1024,16,0.11992269870919416,1,False,32,1,SIMA,True,False,False,True,False,4,4,1,35,16,3,1,17,0.000393309692590602,True,0.12005299999999998,0.1201833012908058
143,64,2048,16,0.1549294082557505,1,False,64,2,SIMA,True,False,False,True,True,4,4,1,35,8,5,1,18,7.638532822045687e-05,True,0.1549547142857143,0.15498002031567812
144,64,1024,16,0.09448219253863603,1,False,64,1,SIMA,True,False,False,False,True,4,4,1,35,16,5,1,19,5.301811704213858e-05,True,0.09449975714285715,0.09451732174707826
145,256,2048,64,0.2163521922459052,1,False,16,1,SIMA,True,False,False,False,True,2,2,2,35,32,4,1,17,2.59821917034396e-05,True,0.21636080000000002,0.21636940775409483
146,128,2048,16,0.4137363399471304,1,False,64,2,SIMA,True,True,True,False,True,4,4,2,35,8,3,1,19,2.39840082776276e-05,True,0.41374428571428573,0.4137522314814411
147,128,2048,64,0.08911174017236133,1,False,32,1,SIMA,True,False,False,False,True,3,4,1,35,8,4,1,19,0.00015353578260058858,True,0.08916260571428572,0.08921347125621011
148,128,2048,32,0.21929043268015003,1,False,16,1,SIMA,True,False,False,True,True,4,2,1,35,32,5,1,18,0.00016841786225495905,True,0.21934622857142855,0.21940202446270707
