id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
91,1,2048,DLMT,4,8,False,2,64,0.0011046089805899681,False,16,1,16,False,1.7919423688411915,2,256,1,32,False,False,True,1,False,1,False,64,False,4,16,16,True,1,12,1,4,1,1,8,False,10,1.7933116311588089,1,1.7926270000000002,12,1,8,True,1,2048,8,1,True,1,32,4,8
92,4,1,DLMT,1,8,False,8,1,0.0006092257381299529,False,2048,64,8,True,1.753434404913955,16,64,128,1,False,False,True,1,False,1,True,256,True,4,8,1,False,1,4,1,16,1,8,1,False,10,1.7541895950860449,1,1.753812,1,8,8,True,2048,32,4,2048,True,1,8,16,8
93,2,256,DLMT,2,2,False,32,8,0.002500224789893939,True,512,2,32,False,4.27805637309558,1,4,2048,1024,True,False,True,1,True,512,True,1,True,12,16,4,False,1,8,1,12,8,1,12,False,10,4.281155626904421,16,4.279606,4,4,4,True,2,1,4,16,True,1,2,1,1
94,1,4,DLMT,2,8,True,16,1024,0.00011487384384630895,False,512,1,4,False,4.340670801762243,1,1,4,512,True,True,True,2,True,64,True,2048,True,16,4,32,False,1,1,1,8,16,1,8,False,10,4.3408131982377585,1,4.3407420000000005,1,4,1,True,16,2048,4,2,False,1,32,4,4
95,4,2048,DLMT,32,2,True,4,64,0.0010190289495396953,True,256,256,2,True,1.8027784109193008,1,2048,1024,512,True,False,False,8,True,64,False,64,False,1,12,4,False,1,1,1,12,8,1,1,False,10,1.8040415890806991,8,1.80341,16,4,2,True,128,512,12,256,True,4,16,1,1
96,8,64,DLMT,4,4,True,32,32,0.0013546368517060002,True,64,1,8,False,1.704717402808736,64,8,64,256,True,False,False,16,False,16,True,128,True,4,16,256,False,1,1,8,1,1,1,16,False,10,1.706396597191264,16,1.705557,4,1,4,True,128,32,16,1,True,1,1,4,8
97,16,16,DLMT,1,16,True,8,1,0.0003980816499161581,True,128,2048,2,False,2.69750427097093,1,2,64,256,True,True,True,64,False,2,False,1024,True,12,4,8,True,1,8,1,16,8,12,1,False,10,2.6979977290290695,4,2.697751,16,8,16,True,1024,8,1,1,True,8,1,32,1
98,4,128,DLMT,16,8,False,2,4,0.00031928670501602354,True,4,4,2,True,4.252176107686351,2,32,2048,8,True,True,False,128,False,64,False,2048,True,4,4,16,False,4,1,16,1,8,1,8,False,10,4.25257189231365,1,4.2523740000000005,16,1,4,True,512,1,16,2048,False,1,16,1,12
99,4,1,DLMT,1,1,True,16,8,0.0005742482041765462,False,128,1,1,False,3.7926470838157416,16,128,2048,2048,True,False,False,4,False,1024,True,1024,False,4,4,1,True,1,12,1,1,8,1,4,False,10,3.7933589161842587,1,3.793003,8,32,1,True,64,16,16,64,True,1,8,16,12
100,32,1024,DLMT,2,1,False,32,512,0.0013897611305544958,False,1,8,1,False,4.084340632955193,4,256,64,512,False,True,True,4,False,1,True,8,True,12,4,1,True,1,8,1,12,4,1,8,False,10,4.086063367044808,8,4.085202000000001,1,16,2,True,4,1,8,512,False,1,4,1,12
101,4,1,DLMT,8,2,False,8,4,0.00014549570440393195,True,2048,1,4,False,2.6745708224851885,128,128,8,2048,True,False,False,64,True,32,True,1024,False,1,12,128,False,1,8,4,1,16,12,1,False,10,2.6747511775148105,8,2.6746609999999995,8,16,8,True,1024,256,16,2048,False,8,2,8,1
102,64,256,DLMT,2,32,True,4,64,0.00012003749414246036,True,1,64,4,False,2.2794246013574404,2,256,1024,16,True,True,False,1,False,64,True,1,False,16,1,64,True,1,16,1,16,4,1,8,False,10,2.2795733986425604,16,2.2794990000000004,1,2,4,True,2,1024,12,2048,True,1,32,4,12
103,16,1,DLMT,32,1,False,16,4,0.0006241802624242168,False,16,4,1,True,3.4832701361740868,1,4,16,512,True,False,True,256,True,2,True,2,False,16,8,1,True,1,1,12,1,16,1,8,False,10,3.4840438638259132,12,3.483657,1,8,2,True,1,32,8,256,False,16,2,32,1
104,1,1024,DLMT,4,2,False,32,2,0.000213166601511605,False,512,64,32,False,4.86772788039933,64,2,1024,2048,True,True,False,16,False,16,True,32,False,16,8,512,True,16,1,12,1,4,16,1,False,10,4.867992119600671,12,4.86786,4,1,16,True,32,128,16,512,False,12,1,32,1
105,64,32,DLMT,8,1,False,4,32,0.0011188480683274062,False,32,1,2,True,1.693359543525347,1024,16,128,32,False,False,True,32,True,256,False,512,True,4,8,1024,True,4,1,1,16,4,8,1,False,10,1.6947464564746526,1,1.6940529999999998,1,4,2,True,1,2048,12,1,True,1,16,2,8
106,1,256,DLMT,1,8,True,4,8,0.0007709085548883162,False,512,8,1,False,3.9392221947073187,8,2,256,1,True,False,False,8,False,1,True,4,True,12,12,1,False,1,1,16,1,4,8,1,False,10,3.940177805292681,16,3.9396999999999998,12,1,2,True,2048,128,12,1024,False,1,8,4,16
107,16,8,DLMT,2,32,False,4,16,0.0001581012333918187,False,1,256,16,False,2.1341740096409425,2,1,1,16,False,False,True,256,True,32,False,2048,False,1,8,128,False,1,1,1,8,1,1,16,False,10,2.134369990359058,4,2.134272,12,4,1,True,512,16,4,1,True,1,4,4,1
108,512,256,DLMT,8,2,True,4,1,0.00014444722219552348,False,8,256,1,False,3.3723354723292527,1,1,512,512,True,False,False,128,True,4,False,2048,False,8,16,64,False,4,1,1,16,8,1,12,False,10,3.372514527670747,4,3.372425,16,4,2,True,128,2,8,256,False,1,1,4,12
109,512,128,DLMT,4,4,True,1,256,0.0010168819990540134,True,512,1,4,False,3.811280741588546,16,8,2048,1024,False,True,True,4,True,8,True,1,False,1,4,128,True,16,1,4,1,1,1,12,False,10,3.8125412584114535,12,3.811911,4,4,2,True,16,256,16,128,False,1,16,8,12
110,512,4,DLMT,4,2,True,16,4,0.00011636580253673858,False,256,8,2,True,4.219824877053659,1,2,1,2048,False,False,True,4,False,1,False,2048,False,4,12,2,True,12,1,16,1,4,1,8,False,10,4.219969122946344,1,4.219897000000001,4,2,2,True,2048,512,8,2048,True,16,2,32,1
111,256,1,DLMT,2,32,False,1,16,0.003157990658630988,True,2,64,32,False,6.060507693077716,32,1024,256,32,False,True,False,1,False,256,True,512,True,1,8,2048,True,1,16,1,1,12,12,1,False,10,6.0644223069222845,1,6.062465,12,1,1,True,512,256,12,512,False,1,8,8,12
112,8,1,DLMT,32,32,False,1,1024,0.0009097054468343164,True,1,16,1,True,3.583090169083192,8,4,1024,1,True,True,False,1,True,4,True,512,False,16,12,2048,False,16,1,1,1,4,4,1,False,10,3.5842178309168085,4,3.583654,16,2,1,True,16,1024,16,1,False,1,8,4,1
113,32,4,DLMT,1,2,True,4,64,0.00010326664514737421,False,16,2,2,False,3.6515999958463343,512,2,256,2048,True,True,True,1,True,16,False,1,True,12,16,2048,False,1,8,1,4,12,1,8,False,10,3.6517280041536644,8,3.6516639999999994,12,32,4,True,2,256,16,128,True,1,4,1,16
114,4,4,DLMT,8,1,True,8,1,0.001900627264878572,True,2,2048,8,False,3.3243160006629657,2,1,1,512,True,False,True,8,False,1,True,1024,True,16,8,4,True,8,1,1,4,12,16,1,False,10,3.326671999337034,16,3.325494,16,1,1,True,256,16,4,2048,True,1,4,2,4
115,8,4,DLMT,4,32,False,1,1,0.0014825869283114845,False,1024,8,8,False,3.506575099986873,1,1,256,1,False,True,True,4,False,8,False,8,True,12,1,8,False,1,16,4,1,12,1,4,False,10,3.508412900013127,1,3.507494,16,4,2,True,32,2048,12,64,False,1,2,4,8
116,16,128,DLMT,4,2,False,16,2,0.00017223530416266285,True,1024,512,16,True,3.9339882494140928,512,2,1,1,True,True,True,128,False,32,True,64,False,4,16,2048,True,8,1,1,12,4,16,1,False,10,3.9342017505859075,12,3.934095,8,4,2,True,2048,2048,1,2048,False,16,8,16,1
117,1,1,DLMT,4,16,False,1,16,0.00031965606517000305,True,1,1,2,True,4.325621878758761,128,1,4,2048,False,True,False,64,True,16,False,16,False,12,1,1,False,4,1,8,1,12,4,1,False,10,4.326018121241238,16,4.325819999999999,12,8,8,True,1,32,4,4,False,1,1,2,16
118,1024,256,DLMT,1,16,True,4,64,0.0002522082472878452,True,512,512,1,False,2.839642682581225,8,16,1,1024,True,False,True,2048,True,16,True,1,False,16,1,128,True,1,12,1,8,12,12,1,False,10,2.8399553174187755,8,2.839799,4,1,16,True,1,1024,16,2048,False,1,1,2,12
119,4,1024,DLMT,32,1,True,1,256,0.00021874414277872853,False,256,1,2,True,1.69831542346696,128,256,64,2048,True,True,False,128,False,32,False,2048,False,8,8,1,True,1,4,16,1,12,1,16,False,10,1.69858657653304,8,1.698451,12,8,16,True,512,1024,12,1,True,12,4,1,1
120,512,128,DLMT,2,4,True,2,128,0.0007694731964142756,False,4,1,1,True,2.2086540843353712,4,32,1024,2048,False,False,True,1,True,256,False,256,True,16,1,16,False,4,1,12,1,8,8,1,False,10,2.209607915664629,12,2.209131,4,8,1,True,32,128,1,2,True,1,4,32,8
121,2048,1,DLMT,8,1,True,2,128,0.00015206906325743692,False,128,128,16,True,2.751200748350026,4,16,2048,512,False,False,True,16,True,4,True,2048,True,12,16,1,False,12,1,1,8,4,12,1,False,10,2.751389251649974,4,2.751295,8,1,32,True,512,512,12,1,False,1,4,2,1
122,2,256,DLMT,1,2,True,1,2,0.0028982320473006414,True,32,8,8,True,3.7950346901746173,8,1,128,32,True,False,False,16,True,1,False,2048,True,16,12,16,False,1,4,1,16,1,1,4,False,10,3.798627309825383,12,3.796831,4,1,4,True,32,128,8,2048,False,1,2,8,1
123,1,1024,DLMT,4,8,False,4,2048,0.002560976376306564,True,4,8,2,False,3.108952719564116,16,16,512,1,True,False,False,4,False,4,True,4,False,4,16,16,False,12,1,1,4,1,12,1,False,10,3.112127280435884,12,3.11054,12,8,8,True,64,2048,16,2048,False,1,8,1,1
124,8,512,DLMT,8,32,True,4,1,0.00014942891286499985,True,1024,8,16,True,3.0779063847021235,512,512,32,2048,True,False,False,16,True,64,False,128,True,12,8,1,True,4,1,1,1,1,1,1,False,10,3.078091615297876,12,3.0779989999999997,1,4,32,True,1,8,12,512,False,1,8,16,8
125,512,1,DLMT,2,4,True,32,64,0.00015350570021971594,True,16,2,1,False,4.473958857929573,16,256,512,512,False,True,False,2,False,8,True,8,True,4,8,32,False,1,16,1,8,4,1,8,False,10,4.474149142070426,12,4.474054,12,2,16,True,16,256,8,128,False,1,32,2,1
126,4,128,DLMT,8,4,True,32,512,0.000484066111187298,False,2048,32,8,True,1.714449978228979,16,128,512,2048,False,True,False,8,True,64,False,2048,False,4,1,64,True,8,1,1,12,12,1,8,False,10,1.715050021771021,8,1.71475,4,1,2,True,512,2048,4,32,True,1,8,4,16
127,4,1024,DLMT,4,1,False,8,2048,0.0003844593606611282,False,8,4,16,False,3.9538927139981386,8,2,1024,16,False,False,True,64,True,2,False,2048,True,1,12,8,True,8,1,8,1,16,1,1,False,10,3.95436928600186,4,3.9541309999999994,16,2,8,True,1,1,1,4,False,1,1,4,4
128,8,1,DLMT,1,4,False,1,64,0.00011045813686631877,True,1,64,4,False,4.653398538595494,2,64,2048,1024,False,False,True,4,False,256,True,512,True,16,4,128,False,12,1,4,1,12,1,1,False,10,4.653535461404508,12,4.653467000000001,12,32,1,True,2048,2048,16,512,False,16,2,8,1
129,64,1024,DLMT,8,4,True,32,4,0.0005160668561339658,False,8,256,2,False,3.913735144326231,1,4,1024,1,False,True,False,128,False,2,True,1,False,1,4,2,False,12,1,12,1,8,1,1,False,10,3.9143748556737687,8,3.914055,8,16,4,True,1,4,12,512,False,1,32,1,16
130,128,2048,DLMT,2,32,False,4,32,0.0006703133595566144,True,8,1,8,True,3.4062445431096595,4,4,2048,1,False,True,False,32,True,256,False,512,False,8,4,1,True,1,1,8,1,12,12,1,False,10,3.4070754568903405,1,3.40666,4,32,4,True,2048,1024,12,2,False,12,8,1,1
131,16,1024,DLMT,8,4,True,1,8,0.00018569868066305626,False,4,512,1,True,3.8430309048802194,128,128,256,2048,False,False,True,256,False,4,True,2048,True,8,8,2048,True,12,1,16,1,4,1,16,False,10,3.8432610951197805,16,3.843146,4,2,1,True,2048,512,1,512,False,1,8,16,16
132,256,32,DLMT,1,2,True,16,16,0.00013092364186805333,True,32,16,2,True,1.897295854177159,8,1,512,512,False,False,False,8,False,2048,False,2048,True,16,1,256,False,1,1,1,4,16,8,1,False,10,1.8974581458228412,4,1.897377,8,2,16,True,8,16,12,64,True,1,8,1,8
133,128,1,DLMT,2,1,True,32,16,0.0007101865951987127,False,128,2048,1,True,1.9313348298762865,2048,64,2048,1,True,False,False,32,True,1,False,32,False,4,12,2048,False,1,16,4,1,16,4,1,False,10,1.9322151701237136,1,1.931775,12,2,2,True,64,2048,12,2048,True,4,4,4,1
134,4,1,DLMT,16,2,True,2,512,0.0002793492437791385,False,2,2,1,False,2.1102388607264277,32,1,4,2,False,False,False,4,True,32,False,1024,True,12,1,32,True,16,1,12,1,12,8,1,False,10,2.1105851392735726,4,2.110412,12,4,2,True,2048,1,8,32,True,16,1,16,1
135,8,1,DLMT,16,8,True,4,4,0.0007464583042608073,False,16,8,1,False,3.338137348851196,256,2048,1024,64,False,True,True,512,False,512,False,512,True,12,16,1,True,8,1,1,16,4,1,12,False,10,3.339062651148803,1,3.3385999999999996,4,8,16,True,2048,1024,12,128,False,1,8,2,1
136,64,1024,DLMT,2,8,False,1,2,0.00013902877400025405,True,64,16,2,False,5.511044830656526,1024,32,512,2048,False,False,False,1,True,256,False,1,False,1,16,1,False,8,1,1,1,1,16,1,False,10,5.511217169343472,16,5.511130999999999,1,4,2,True,1024,4,8,16,False,1,16,2,8
137,1024,1,DLMT,32,2,False,16,4,0.0002581491816760641,True,256,4,4,True,2.775363000419604,2,128,1,2048,True,True,True,1,False,2048,True,1,True,8,4,1024,True,1,1,1,1,12,1,12,False,10,2.7756829995803964,12,2.775523,12,2,16,True,64,512,12,8,False,1,1,1,1
138,16,2048,DLMT,16,2,False,4,512,0.000178238604123784,True,8,2,8,False,1.6148085285985991,8,32,64,1,True,False,True,256,True,1,False,16,True,8,8,1,False,12,1,1,16,12,16,1,False,10,1.6150294714014009,16,1.614919,4,2,32,True,2048,512,8,512,True,4,32,4,1
139,64,128,DLMT,2,1,True,16,8,0.00019709134937896528,False,1,4,16,True,3.696332843760745,128,128,64,128,False,True,False,128,True,2048,False,1,True,1,8,1,False,1,12,4,1,1,1,4,False,10,3.6965771562392558,16,3.6964550000000003,12,1,2,True,128,1024,4,8,False,1,1,32,4
140,1,1,DLMT,1,1,False,1,1,0.00018066820417547748,False,1,1,1,False,2.5824150227445566,1,1,1,1,False,False,False,1,False,1,False,1,False,1,1,1,False,1,1,1,1,1,1,1,True,10,2.582638977255443,1,2.582527,1,1,1,True,1,1,1,1,False,1,1,1,1
141,1,1024,DLMT,32,8,False,2,4,0.00016692513291893235,True,1,32,4,True,1.7626005406318501,8,1024,256,2048,True,False,False,512,True,16,False,256,False,1,12,256,False,1,16,1,16,12,1,8,False,10,1.76280745936815,4,1.762704,8,4,4,True,1,512,8,1,True,1,32,1,1
142,2,1024,DLMT,32,8,False,1,512,0.0012130952147296706,False,2048,32,4,True,1.6249381296121983,2048,1024,256,2048,True,False,True,512,False,16,False,256,False,4,12,2048,True,1,16,1,16,12,1,1,False,10,1.6264418703878019,8,1.62569,4,4,32,True,2048,1024,4,64,True,1,1,32,12
143,256,1024,DLMT,32,8,False,16,1024,0.0003664000545851995,True,32,32,4,True,2.4320039070663317,512,1024,1,64,False,False,True,512,True,16,False,256,True,1,4,512,True,1,16,1,4,4,1,12,False,10,2.432458092933668,16,2.432231,4,4,4,True,1024,1,4,2048,True,1,1,32,16
144,8,1024,DLMT,32,8,True,4,16,0.00011350770898930743,True,16,32,4,True,1.8581236484858406,16,1024,8,32,False,True,False,512,False,16,True,256,False,1,16,256,False,1,16,1,8,12,12,1,False,10,1.8582643515141601,8,1.8581940000000003,4,4,8,True,2048,16,4,512,True,1,1,16,8
145,2,1024,DLMT,32,8,False,4,1,9.54777460982572e-05,False,2048,32,4,True,1.7428928233672727,32,1024,128,2048,False,True,False,512,True,16,True,256,True,4,12,512,True,1,16,1,1,4,1,16,False,10,1.7430111766327274,12,1.742952,1,4,1,True,2048,16,8,1024,True,1,4,8,8
146,16,1024,DLMT,32,8,False,16,4,0.00024868654969658553,False,1024,32,4,True,1.986210865311897,4,1024,512,1024,True,True,False,512,False,16,True,256,True,8,4,8,False,1,16,16,1,1,4,1,False,10,1.9865191346881028,12,1.986365,1,4,32,True,1,2048,12,64,True,1,32,1,12
147,1024,1024,DLMT,32,8,True,4,2,0.00014636939570822813,False,2,32,4,True,2.3417432809756584,2,1024,2048,4,True,False,True,512,True,16,False,256,True,12,8,1024,False,1,16,1,12,1,16,1,False,10,2.3419247190243415,12,2.341834,8,4,1,True,512,2,8,256,True,1,8,16,12
148,2,1024,DLMT,32,8,True,4,2,0.00043060538779722427,True,2048,32,4,True,2.3594801129197593,1,1024,2,2048,False,True,True,512,False,16,True,256,True,16,16,2048,False,1,16,16,1,4,16,1,False,10,2.36001388708024,4,2.3597469999999996,8,4,1,True,1,128,8,32,True,1,4,8,12
149,2,1024,DLMT,32,8,True,8,1,0.0021758596002499917,True,16,32,4,True,1.8276664130287725,16,1024,32,2048,False,False,False,512,False,16,False,256,False,12,4,2048,True,1,16,16,1,12,1,8,False,10,1.8303635869712267,12,1.8290149999999996,12,4,16,True,512,32,4,64,True,1,1,2,12
150,64,1024,DLMT,32,8,True,8,2048,0.0001992887352561633,False,128,32,4,True,1.777698481831894,2,1024,2048,128,True,True,True,512,False,16,False,256,False,1,12,2048,True,1,16,1,4,8,1,16,False,10,1.777945518168106,12,1.777822,8,4,16,True,512,2048,4,2048,True,1,8,1,12
151,128,1024,DLMT,32,8,False,16,2048,0.00012119818480488885,True,4,32,4,True,1.9129338819671338,256,1024,2048,1,True,True,False,512,True,16,True,256,False,16,1,256,True,1,16,1,1,1,1,4,False,10,1.9130841180328666,8,1.9130090000000002,4,4,16,True,2048,2048,16,256,True,1,2,16,16
152,1,1024,DLMT,32,8,True,2,256,0.00021149231664533552,False,128,32,4,True,1.5532579181127726,16,1024,8,1,False,True,True,512,True,16,True,256,True,1,1,16,False,1,16,4,1,4,8,1,False,10,1.5535200818872272,12,1.553389,1,4,32,True,512,256,8,1,True,1,16,4,16
153,8,1024,DLMT,32,8,False,16,64,0.0009380666287636096,False,4,32,4,True,1.8277795909635215,1,1024,128,2048,True,True,True,512,True,16,False,256,True,12,1,1024,True,1,16,1,4,4,1,1,False,10,1.8289424090364783,12,1.828361,4,4,4,True,1024,1024,12,2048,True,1,16,1,4
154,128,1024,DLMT,32,8,True,1,2048,0.0001543664471314966,False,4,32,4,True,1.7024353244429133,8,1024,2048,256,False,False,False,512,False,16,True,256,False,16,1,128,True,1,16,1,4,16,1,1,False,10,1.7026266755570867,1,1.702531,4,4,2,True,512,1,8,256,True,1,4,16,4
155,8,1024,DLMT,32,8,True,4,2,0.00013352527850560286,True,1,32,4,True,1.6127362416956952,4,1024,16,64,True,True,True,512,False,16,False,256,False,1,8,1,True,1,16,1,1,1,1,1,False,10,1.6129017583043048,12,1.612819,1,4,2,True,1024,256,1,64,True,1,2,8,1
156,4,1024,DLMT,32,8,False,4,1024,0.0007626034356072552,False,4,32,4,True,1.8565533421789924,256,1024,4,512,True,False,True,512,False,16,True,256,True,16,4,256,False,1,16,1,4,4,8,1,False,10,1.8574986578210078,4,1.857026,1,4,16,True,1,1,12,256,True,1,1,4,12
157,8,1024,DLMT,32,8,True,16,8,0.00011515641536621581,False,8,32,4,True,1.672515626625818,4,1024,8,1,True,False,True,512,False,16,False,256,True,1,8,32,True,1,16,16,1,8,1,16,False,10,1.672658373374182,8,1.672587,8,4,2,True,1,8,8,1,True,1,4,8,4
158,128,1024,DLMT,32,8,False,4,8,0.0011092740869595966,False,1,32,4,True,1.5491214774314386,128,1024,2048,16,True,False,True,512,True,16,False,256,False,1,4,1,False,1,16,4,1,16,1,1,False,10,1.5504965225685619,16,1.5498090000000002,8,4,16,True,512,128,8,1,True,1,8,8,12
159,1,1024,DLMT,32,8,False,16,64,0.0007492129203370146,True,64,32,4,True,2.3211956415538366,16,1024,128,512,False,True,False,512,False,16,False,256,True,12,12,32,False,1,16,8,1,8,1,1,False,10,2.3221243584461635,8,2.32166,16,4,8,True,1024,2048,16,1,True,1,1,16,4
160,2048,1024,DLMT,32,8,False,8,256,0.0002000099997500057,True,1,32,4,True,1.605960034795744,2048,1024,2048,64,True,True,True,512,False,16,True,256,True,4,1,2048,False,1,16,1,12,16,1,1,False,10,1.6062079652042567,1,1.6060840000000003,1,4,16,True,1024,256,16,1,True,1,2,8,16
161,4,1024,DLMT,32,8,False,2,4,0.00019693653800143942,True,256,32,4,True,1.7103419397120674,64,1024,64,1024,False,False,True,512,False,16,False,256,True,1,1,128,False,1,16,1,12,16,8,1,False,10,1.7105860602879326,12,1.710464,8,4,32,True,512,1,8,2048,True,1,2,1,8
162,2,1024,DLMT,32,8,False,8,16,0.0005003488782839263,True,1024,32,4,True,1.8130808862508203,512,1024,8,1024,True,False,True,512,True,16,True,256,True,4,16,2048,False,1,16,8,1,16,16,1,False,10,1.8137011137491792,12,1.8133909999999998,16,4,2,True,2048,32,12,1024,True,1,1,1,1
163,2048,1024,DLMT,32,8,True,16,1,0.00013967462188960866,False,8,32,4,True,2.129522430363214,1,1024,2048,32,False,False,False,512,False,16,True,256,True,1,1,128,False,1,16,16,1,4,16,1,False,10,2.1296955696367865,4,2.1296090000000003,16,4,2,True,1024,128,16,32,True,1,32,1,12
164,1,1024,DLMT,32,8,False,2,512,0.00011019981851164143,True,4,32,4,True,1.7396376986999256,64,1024,512,4,True,False,True,512,True,16,True,256,False,1,12,512,True,1,16,1,16,1,1,1,False,10,1.7397743013000744,1,1.739706,16,4,1,True,1,1,12,1,True,1,4,2,1
165,2,1024,DLMT,32,8,True,16,2,0.0019000960502037595,False,1024,32,4,True,2.271047329907182,1,1024,256,1024,True,True,False,512,True,16,False,256,False,8,1,128,False,1,16,8,1,12,8,1,False,10,2.2734026700928176,1,2.2722249999999997,16,4,16,True,1,16,1,256,True,1,8,4,1
166,1,1024,DLMT,32,8,True,4,8,0.0003184713487898099,True,2,32,4,True,2.1930686130400887,1,1024,16,16,True,False,True,512,True,16,False,256,False,12,1,64,False,1,16,1,1,12,4,1,False,10,2.193463386959911,8,2.193266,1,4,8,True,1,64,16,2048,True,1,32,2,4
167,128,1024,DLMT,32,8,False,2,2048,0.001322452645655052,False,1,32,4,True,1.535697350419765,16,1024,512,8,True,True,False,512,True,16,False,256,True,8,8,32,False,1,16,1,8,4,1,1,False,10,1.5373366495802352,16,1.5365170000000001,12,4,16,True,2048,1,4,2048,True,1,32,4,8
168,128,1024,DLMT,32,8,True,16,128,0.0001483778959279411,False,64,32,4,True,1.9651500361172005,128,1024,128,64,False,True,True,512,False,16,False,256,True,12,4,2048,False,1,16,1,8,8,16,1,False,10,1.9653339638828002,12,1.9652420000000004,16,4,2,True,512,256,4,128,True,1,2,8,16
169,32,1024,DLMT,32,8,False,4,4,0.0001271062547635234,False,32,32,4,True,1.7040792201747228,4,1024,512,2048,True,False,False,512,True,16,True,256,True,1,12,2048,False,1,16,1,4,8,1,8,False,10,1.7042367798252773,12,1.704158,1,4,32,True,1024,128,16,32,True,1,1,8,1
170,256,1024,DLMT,32,8,True,2,1,0.00020303694245140563,True,64,32,4,True,1.6253881587116945,1,1024,256,512,True,False,False,512,True,16,True,256,False,8,16,8,True,1,16,1,1,16,4,1,False,10,1.6256398412883057,4,1.6255140000000001,12,4,16,True,1024,64,12,64,True,1,4,32,12
171,2,1024,DLMT,32,8,False,8,32,0.0006877797612608259,True,8,32,4,True,1.8482167175206508,128,1024,512,256,False,False,False,512,True,16,False,256,False,8,1,1,False,1,16,1,12,4,8,1,False,10,1.8490692824793489,12,1.8486429999999998,8,4,16,True,1,256,16,256,True,1,4,32,8
172,8,1024,DLMT,32,8,True,2,8,0.002488966853937581,False,2,32,4,True,2.233735350708359,4,1024,256,256,True,True,True,512,False,16,False,256,True,1,1,128,True,1,16,1,4,4,1,16,False,10,2.236820649291641,4,2.235278,8,4,8,True,1,256,12,256,True,1,2,16,16
173,8,1024,DLMT,32,8,False,8,1,0.002447551633776067,True,2,32,4,True,2.1930620196560766,32,1024,2048,1024,True,True,False,512,False,16,False,256,False,12,8,32,False,1,16,1,16,4,12,1,False,10,2.1960959803439235,8,2.194579,12,4,4,True,1,8,4,1024,True,1,16,1,8
174,2048,1024,DLMT,32,8,False,2,2,0.0004920660524767376,True,2,32,4,True,2.194356019905109,32,1024,1,32,False,True,False,512,True,16,False,256,True,4,8,512,False,1,16,1,1,16,1,4,False,10,2.194965980094891,16,2.194661,12,4,32,True,2048,512,16,512,True,1,1,2,8
175,32,1024,DLMT,32,8,True,8,32,0.0021142705597912395,True,1,32,4,True,1.6737995856100938,1,1024,1,256,False,True,True,512,True,16,False,256,False,8,1,256,False,1,16,1,16,16,12,1,False,10,1.6764204143899064,8,1.67511,1,4,32,True,1024,128,12,2048,True,1,2,4,4
176,1024,1024,DLMT,32,8,True,4,64,0.00012726350615948075,True,2048,32,4,True,1.6504531227110888,512,1024,1024,2048,False,True,False,512,True,16,False,256,True,4,4,512,False,1,16,12,1,1,1,12,False,10,1.6506108772889114,12,1.650532,12,4,2,True,1024,64,1,512,True,1,4,1,16
177,1,1024,DLMT,32,8,False,16,8,0.0005958531698329815,True,128,32,4,True,1.7774936931653547,1,1024,2048,2048,True,False,True,512,True,16,False,256,True,1,16,4,True,1,16,1,4,16,1,16,False,10,1.7782323068346453,8,1.777863,16,4,16,True,2048,1,8,64,True,1,16,4,8
178,4,1024,DLMT,32,8,True,4,8,0.0002057206844243222,False,1,32,4,True,1.6922154953417514,8,1024,64,256,True,False,False,512,True,16,False,256,True,12,16,1024,True,1,16,1,12,12,1,12,False,10,1.6924705046582484,1,1.692343,12,4,2,True,512,256,4,1,True,1,32,2,12
179,4,1024,DLMT,32,8,False,8,512,0.0006896839856049984,False,32,32,4,True,1.855456537291862,128,1024,4,128,True,False,True,512,False,16,True,256,False,12,1,1,True,1,16,8,1,12,1,8,False,10,1.856311462708138,12,1.855884,12,4,1,True,2048,1,1,2048,True,1,16,1,1
180,64,1024,DLMT,32,8,True,1,2,0.00012223338332879809,True,128,32,4,True,1.717597240356231,1,1024,512,2048,True,False,False,512,False,16,False,256,False,16,4,32,False,1,16,1,4,8,1,8,False,10,1.717748759643769,12,1.717673,16,4,1,True,512,2048,12,1,True,1,2,32,4
181,64,1024,DLMT,32,8,False,4,8,0.00017732738085250084,False,256,32,4,True,1.6627050933702563,2048,1024,256,512,False,True,True,512,True,16,False,256,True,1,8,1,False,1,16,1,8,1,1,1,False,10,1.662924906629744,16,1.6628150000000002,12,4,4,True,2048,8,1,1,True,1,2,2,1
182,2048,1024,DLMT,32,8,True,8,1,7.977468270071809e-05,True,64,32,4,True,1.6773765560479585,16,1024,2048,1,False,True,True,512,True,16,False,256,False,8,1,16,True,1,16,12,1,1,8,1,False,10,1.6774754439520416,16,1.677426,4,4,32,True,2048,16,8,32,True,1,1,4,12
