id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
165,512,1,8,8,1.4611741899130928,False,DLMT,30,1,1024,35,512,25,1,1,8,6.152086090531628e-05,1.4611945714285715,True,256,1,64,1.4612149529440501,1
166,16,512,8,8,1.460450569956326,False,DLMT,1,14,256,35,2048,25,1,1,8,0.0001871491820087354,1.4605125714285714,True,256,1,256,1.4605745729008168,512
167,16,128,8,8,1.4607880013247938,False,DLMT,1,14,256,35,1,25,1,1,8,3.1905472628911885e-05,1.4607985714285712,True,256,1,1,1.4608091415323485,256
168,16,512,8,8,1.460843092657295,False,DLMT,1,14,256,35,512,25,1,1,8,7.086981453514586e-05,1.4608665714285713,True,256,1,512,1.4608900501998476,2048
169,16,2048,8,8,1.4604620326921758,False,DLMT,1,14,256,35,2048,25,1,1,8,5.3371245028758494e-05,1.4604797142857144,True,256,1,64,1.460497395879253,2048
170,16,2048,8,8,1.4601528941132669,False,DLMT,1,14,1,35,1,25,1,1,8,0.00017754654463043035,1.4602117142857143,True,256,1,512,1.4602705344581617,128
171,16,128,8,8,1.4611920965026037,False,DLMT,1,14,1,35,2048,25,1,1,8,0.00021617566553002604,1.4612637142857146,True,256,1,64,1.4613353320688254,1
172,16,256,8,8,1.459859655859015,False,DLMT,1,14,2048,35,256,25,1,1,8,5.192144773301831e-05,1.459876857142857,True,256,1,1,1.4598940584266993,1
173,16,1,8,8,1.460487851909187,False,DLMT,1,14,1,35,512,25,1,1,8,0.0003411021751287436,1.4606008571428573,True,256,1,512,1.4607138623765274,1
174,16,2048,8,8,1.4602423328678986,False,DLMT,1,14,512,35,1,25,1,1,8,4.5565830377152945e-05,1.4602574285714285,True,256,1,512,1.4602725242749584,1
175,16,1,8,8,1.464736734766089,False,DLMT,1,14,2048,35,1,25,1,1,8,7.195009608424546e-05,1.4647605714285714,True,256,1,1,1.464784408091054,2048
176,16,512,8,8,1.4608486662406164,False,DLMT,1,14,2048,35,256,25,1,1,8,0.0008888669237648967,1.4611431428571429,True,256,1,64,1.4614376194736693,256
177,16,1024,8,8,1.4604645418494617,False,DLMT,1,14,2048,35,2048,25,1,1,8,4.6659863449681907e-05,1.4604800000000002,True,256,1,512,1.4604954581505387,2048
178,16,2048,8,8,1.462338755310027,False,DLMT,1,14,1,35,2048,25,1,1,8,0.00015381780900582023,1.4623897142857145,True,256,1,1,1.462440673261402,512
179,16,1,8,8,1.4631945625823677,False,DLMT,1,14,256,35,2048,25,1,1,8,6.0395972294438396e-05,1.4632145714285714,True,256,1,1,1.463234580274775,1
180,16,2048,8,8,1.4617531457194397,False,DLMT,1,14,1,35,128,25,1,1,8,5.6910958020908035e-05,1.4617719999999998,True,256,1,1,1.46179085428056,2048
181,16,1,8,8,1.460258646560931,False,DLMT,1,14,2048,35,2048,25,1,1,8,0.00016621991825436342,1.4603137142857143,True,256,1,256,1.4603687820104976,256
182,16,128,8,8,1.4624562880291738,False,DLMT,1,14,1,35,1,25,1,1,8,5.3462937763337e-05,1.462474,True,256,1,128,1.4624917119708263,2048
183,16,2048,8,8,1.4607012334040472,False,DLMT,1,14,2048,35,1,25,1,1,8,4.8022103754192895e-05,1.460717142857143,True,256,1,64,1.4607330523102389,1
184,16,1,8,8,1.4601042136222098,False,DLMT,1,14,256,35,128,25,1,1,8,5.541236876585594e-05,1.4601225714285715,True,256,1,128,1.4601409292349332,256
185,16,2048,8,8,1.4607050923906495,False,DLMT,1,14,256,35,256,25,1,1,8,5.103500199442453e-05,1.460722,True,256,1,512,1.4607389076093507,128
186,16,2048,8,8,1.4598941697643004,False,DLMT,1,14,256,35,1,25,1,1,8,6.244409744823449e-05,1.4599148571428573,True,256,1,512,1.4599355445214142,256
187,16,1,8,8,1.4607859761260804,False,DLMT,1,14,256,35,512,25,1,1,8,4.31929699495298e-05,1.4608002857142859,True,256,1,512,1.4608145953024914,1
188,16,1,8,8,1.4617636179640447,False,DLMT,1,14,256,35,512,25,1,1,8,4.341165083903353e-05,1.4617779999999998,True,256,1,512,1.4617923820359549,256
189,16,512,8,8,1.4601144915092439,False,DLMT,1,14,1,35,256,25,1,1,8,4.594939541248771e-05,1.4601297142857144,True,256,1,512,1.4601449370621848,2048
190,16,1,8,8,1.4608213352481687,False,DLMT,1,14,2048,35,2048,25,1,1,8,5.030194543240156e-05,1.460838,True,256,1,512,1.4608546647518315,1
191,16,512,8,8,1.4604980293093526,False,DLMT,1,14,256,35,1,25,1,1,8,3.872034744321808e-05,1.460510857142857,True,256,1,512,1.4605236849763616,1
192,16,1,8,8,1.4603832844264188,False,DLMT,1,14,2048,35,1,25,1,1,8,0.00029624452117555083,1.4604814285714285,True,256,1,512,1.4605795727164381,2048
193,16,2048,8,8,1.4611135045741086,False,DLMT,1,14,2048,35,256,25,1,1,8,4.1166659781323067e-05,1.4611271428571428,True,256,1,512,1.461140781140177,256
194,16,1,8,8,1.4601835222587327,False,DLMT,1,14,1,35,1,25,1,1,8,4.197569753647461e-05,1.4601974285714285,True,256,1,512,1.4602113348841244,256
195,16,2048,8,8,1.4601863443060776,False,DLMT,1,14,1,35,2048,25,1,1,8,4.725614094635926e-05,1.4602019999999998,True,256,1,512,1.460217655693922,1
196,16,2048,8,8,1.4611550906222293,False,DLMT,1,14,256,35,2048,25,1,1,8,6.828870286348128e-05,1.4611777142857143,True,256,1,512,1.4612003379491993,2048
197,16,512,8,8,1.4621875730142304,False,DLMT,1,14,1,35,1,25,1,1,8,5.3896347988807055e-05,1.4622054285714285,True,256,1,512,1.4622232841286267,1
198,16,2048,8,8,1.4608882083672161,False,DLMT,1,14,2048,35,256,25,1,1,8,0.0010515211915727196,1.4612365714285716,True,256,1,512,1.461584934489927,1
199,16,512,8,8,1.4601198572754228,False,DLMT,1,14,2048,35,2048,25,1,1,8,5.56255703937806e-05,1.4601382857142857,True,256,1,512,1.4601567141531486,256
200,16,2048,8,8,1.4623652155665015,False,DLMT,1,14,1,35,2048,25,1,1,8,6.532430869226412e-05,1.462386857142857,True,256,1,512,1.4624084987192127,1024
201,16,512,8,8,1.4619055504449594,False,DLMT,1,14,1,35,256,25,1,1,8,5.2239636214634075e-05,1.4619228571428573,True,256,1,512,1.4619401638407552,256
202,16,512,8,8,1.4599993216106324,False,DLMT,1,14,2048,35,256,25,1,1,8,7.1903563534654e-05,1.4600231428571426,True,256,1,512,1.4600469641036529,2048
203,16,2048,8,8,1.4602961014709428,False,DLMT,1,14,2048,35,1,25,1,1,8,0.0009535281852153118,1.460612,True,256,1,512,1.4609278985290572,256
204,16,1,8,8,1.4601432542405377,False,DLMT,1,14,256,35,2048,25,1,1,8,4.278470067961286e-05,1.4601574285714285,True,256,1,512,1.4601716029023193,256
205,16,512,8,8,1.460297480013129,False,DLMT,1,14,2048,35,2048,25,1,1,8,0.00016715384579262427,1.4603528571428572,True,256,1,512,1.4604082342725855,2048
206,16,1,8,8,1.4606800753082672,False,DLMT,1,14,1,35,1,25,1,1,8,5.3242609911643565e-05,1.4606977142857143,True,256,1,512,1.4607153532631614,2048
207,16,2048,8,8,1.4603117357132873,False,DLMT,1,14,1,35,1,25,1,1,8,4.823073793371893e-05,1.4603277142857143,True,256,1,512,1.4603436928581413,1
208,16,2048,8,8,1.4614252100357101,False,DLMT,1,14,2048,35,2048,25,1,1,8,4.7230222078114944e-05,1.461440857142857,True,256,1,512,1.4614565042500038,1
209,16,1,8,8,1.4602121533069263,False,DLMT,1,14,2048,35,256,25,1,1,8,4.697024676996914e-05,1.4602277142857145,True,256,1,512,1.4602432752645027,256
210,16,512,8,8,1.4613089056384594,False,DLMT,1,14,1,35,2048,25,1,1,8,4.9011452222697395e-05,1.4613251428571428,True,256,1,512,1.4613413800758261,256
211,16,2048,8,8,1.4604240462885587,False,DLMT,1,14,1,35,2048,25,1,1,8,4.9018114102874593e-05,1.4604402857142855,True,256,1,512,1.4604565251400123,2048
212,16,2048,8,8,1.4612349916518987,False,DLMT,1,14,256,35,256,25,1,1,8,3.8402806019948135e-05,1.4612477142857143,True,256,1,512,1.46126043691953,2048
213,16,1,8,8,1.460149884234942,False,DLMT,1,14,2048,35,1,25,1,1,8,5.81314485121457e-05,1.460169142857143,True,256,1,512,1.460188401479344,1
