id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
165,256,1,32,1,1.0911247197911143,False,DLMT,1,25,2048,35,256,2,1,1,8,5.043484380256246e-05,1.0911414285714287,True,1,512,512,1.0911581373517432,512
166,256,1,32,1,1.0912445327650535,False,DLMT,1,25,2048,35,256,16,1,1,8,4.58248662556337e-05,1.091259714285714,True,1,64,512,1.0912748958063747,256
167,64,1,32,1,1.0933227520703157,False,DLMT,1,25,2048,35,256,13,1,1,8,6.758577316784099e-05,1.093345142857143,True,1,64,512,1.0933675336439703,1
168,16,1,32,1,1.0916460593419601,False,DLMT,1,25,2048,35,256,30,1,1,8,5.415322177460501e-05,1.091664,True,1,64,512,1.0916819406580398,2048
169,256,1,32,1,1.0929344407486419,False,DLMT,1,25,2048,35,256,1,1,1,8,4.6965032585040076e-05,1.0929499999999999,True,1,32,512,1.0929655592513579,1
170,256,1,32,1,1.090689037420583,False,DLMT,1,25,2048,35,256,13,1,1,8,9.259699823232089e-05,1.0907197142857143,True,1,512,512,1.0907503911508456,2048
171,1,1,32,1,1.0926869464834428,False,DLMT,1,25,2048,35,256,15,1,1,8,7.562312571467469e-05,1.092712,True,1,512,512,1.092737053516557,1
172,32,1,32,1,1.0933152915891688,False,DLMT,1,25,2048,35,256,15,1,1,8,5.9057910009540616e-05,1.0933348571428572,True,1,1,512,1.0933544226965455,256
173,1,1,32,1,1.0931601701475244,False,DLMT,1,25,2048,35,256,30,1,1,8,0.00010125175735436394,1.0931937142857142,True,1,64,512,1.093227258423904,256
174,256,1,32,1,1.0931113653916482,False,DLMT,1,25,2048,35,256,29,1,1,8,5.107337658622169e-05,1.0931282857142854,True,1,1,512,1.0931452060369227,1
175,1,1,32,1,1.0934421052473082,False,DLMT,1,25,2048,35,256,1,1,1,8,7.040060296587043e-05,1.0934654285714285,True,1,16,512,1.0934887518955487,1
176,1,1,32,1,1.0928924701668044,False,DLMT,1,25,2048,35,256,17,1,1,8,7.619845196349832e-05,1.0929177142857145,True,1,1,512,1.0929429584046246,2048
177,32,1,32,1,1.0937176963269801,False,DLMT,1,25,2048,35,256,1,1,1,8,6.473556887486473e-05,1.0937391428571428,True,1,128,512,1.0937605893873055,2048
178,32,1,32,1,1.092312202667182,False,DLMT,1,25,2048,35,256,1,1,1,8,0.0008022995521802201,1.092578,True,1,1,512,1.092843797332818,256
179,256,1,32,1,1.0932455934525624,False,DLMT,1,25,2048,35,256,30,1,1,8,5.555949192403088e-05,1.0932639999999998,True,1,1,512,1.0932824065474371,2048
180,256,1,32,1,1.0928764384478789,False,DLMT,1,25,2048,35,256,6,1,1,8,7.715661253025459e-05,1.092902,True,1,512,512,1.0929275615521212,512
181,256,1,32,1,1.0914538510518441,False,DLMT,1,25,2048,35,256,16,1,1,8,5.995644677768067e-05,1.091473714285714,True,1,64,512,1.091493577519584,1
182,1,1,32,1,1.091038963681029,False,DLMT,1,25,2048,35,256,2,1,1,8,4.883625284394008e-05,1.0910551428571427,True,1,64,512,1.0910713220332564,2048
183,32,1,32,1,1.0908760766636965,False,DLMT,1,25,2048,35,256,30,1,1,8,5.668819119010147e-05,1.0908948571428574,True,1,64,512,1.0909136376220183,1
184,256,1,32,1,1.0928122827547215,False,DLMT,1,25,2048,35,256,1,1,1,8,5.261644035771258e-05,1.0928297142857144,True,1,128,512,1.0928471458167073,256
185,256,1,32,1,1.0925797907596808,False,DLMT,1,25,2048,35,256,30,1,1,8,4.806458240358527e-05,1.0925957142857143,True,1,512,512,1.0926116378117479,512
186,64,1,32,1,1.092464892594844,False,DLMT,1,25,2048,35,256,3,1,1,8,4.8188405752608006e-05,1.0924808571428573,True,1,1,512,1.0924968216908706,2048
187,1,1,32,1,1.0926254011252756,False,DLMT,1,25,2048,35,256,29,1,1,8,4.5791007048655045e-05,1.0926405714285714,True,1,64,512,1.0926557417318672,2048
188,256,1,32,1,1.091800990111615,False,DLMT,1,25,2048,35,256,16,1,1,8,6.427999974600733e-05,1.0918222857142856,True,1,1,512,1.0918435813169562,2048
189,1,1,32,1,1.0930235094680008,False,DLMT,1,25,2048,35,256,17,1,1,8,5.3225741815738204e-05,1.0930411428571425,True,1,1,512,1.0930587762462842,256
190,1,1,32,1,1.092992607153312,False,DLMT,1,25,2048,35,256,4,1,1,8,7.492254503885712e-05,1.0930174285714285,True,1,512,512,1.093042249989545,1
191,64,1,32,1,1.0935207098271285,False,DLMT,1,25,2048,35,256,1,1,1,8,4.960250158274775e-05,1.0935371428571432,True,1,1,512,1.093553575887158,256
192,64,1,32,1,1.0929177510232082,False,DLMT,1,25,2048,35,256,16,1,1,8,9.38926873334115e-05,1.092948857142857,True,1,512,512,1.0929799632625057,2048
193,32,1,32,1,1.0932743076843323,False,DLMT,1,25,2048,35,256,18,1,1,8,5.7715700124103995e-05,1.0932934285714286,True,1,64,512,1.093312549458525,256
194,256,1,32,1,1.0931839168906534,False,DLMT,1,25,2048,35,256,28,1,1,8,7.528124139600098e-05,1.093208857142857,True,1,64,512,1.0932337973950608,2048
195,256,1,32,1,1.0928645981903284,False,DLMT,1,25,2048,35,256,18,1,1,8,5.511398207721846e-05,1.0928828571428573,True,1,1,512,1.092901116095386,256
196,1,1,32,1,1.091684579519856,False,DLMT,1,25,2048,35,256,1,1,1,8,7.328111932127106e-05,1.0917088571428568,True,1,32,512,1.0917331347658576,2048
197,1,1,32,1,1.0925722984269073,False,DLMT,1,25,2048,35,256,16,1,1,8,6.29181522102332e-05,1.0925931428571427,True,1,1,512,1.0926139872873781,1
198,1,1,32,1,1.092905371858979,False,DLMT,1,25,2048,35,256,15,1,1,8,4.1567255558834664e-05,1.092919142857143,True,1,256,512,1.092932913855307,256
199,32,1,32,1,1.0932592570746484,False,DLMT,1,25,2048,35,256,12,1,1,8,4.795065490816435e-05,1.093275142857143,True,1,512,512,1.0932910286396376,512
200,256,1,32,1,1.092786480717489,False,DLMT,1,25,2048,35,256,12,1,1,8,4.425713363461242e-05,1.0928011428571427,True,1,512,512,1.0928158049967964,2048
201,32,1,32,1,1.0929327707506347,False,DLMT,1,25,2048,35,256,1,1,1,8,4.596893360893701e-05,1.0929479999999998,True,1,1,512,1.092963229249365,512
202,64,1,32,1,1.0933262933592887,False,DLMT,1,25,2048,35,256,21,1,1,8,6.810795752001586e-05,1.0933488571428571,True,1,64,512,1.0933714209264256,2048
203,256,1,32,1,1.0934020288380484,False,DLMT,1,25,2048,35,256,30,1,1,8,9.995345855721929e-05,1.093435142857143,True,1,64,512,1.0934682568762375,256
204,32,1,32,1,1.0916786254385102,False,DLMT,1,25,2048,35,256,29,1,1,8,3.1746444441762544e-05,1.091689142857143,True,1,1,512,1.0916996602757756,2048
205,64,1,32,1,1.092259928637711,False,DLMT,1,25,2048,35,256,16,1,1,8,2.7812785196868368e-05,1.0922691428571425,True,1,64,512,1.092278357076574,1
206,1,1,32,1,1.094079853849127,False,DLMT,1,25,2048,35,256,30,1,1,8,6.33976758731834e-05,1.094100857142857,True,1,512,512,1.094121860436587,2048
207,256,1,32,1,1.0928872308554154,False,DLMT,1,25,2048,35,256,2,1,1,8,6.441574151633957e-05,1.0929085714285716,True,1,512,512,1.0929299120017277,1
208,128,1,32,1,1.0922631340225046,False,DLMT,1,25,2048,35,256,1,1,1,8,3.3660974800031364e-05,1.0922742857142855,True,1,1,512,1.0922854374060664,2048
