id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
79,True,10,16,4,0.2249432,4,8,RS,0.2249275575717664,2.5238066486956445e-05,True,32,64,False,False,True,True,True,0.2249588424282336,False
80,False,10,512,256,0.0629493,4,2,RS,0.05572974133040843,0.011648300314294785,True,512,1024,True,False,True,True,False,0.07016885866959156,False
81,True,10,128,16,0.026213510000000002,1,19,RS,0.02225781748059244,0.006382259155416678,True,1024,128,True,True,False,True,True,0.030169202519407565,False
82,False,10,4,2,0.2327282,12,1,RS,0.23268767488298367,6.538470769224177e-05,True,4,256,False,True,False,True,False,0.23276872511701632,False
83,True,10,256,64,0.08836059,8,6,RS,0.07729013315971384,0.017861480430269493,True,64,2048,True,True,False,False,False,0.09943104684028617,False
84,True,10,2,1,0.11968459999999999,8,1,RS,0.11966422730806144,3.287004715542795e-05,True,2048,2048,False,False,False,False,False,0.11970497269193854,False
85,False,10,256,4,0.07426081,1,13,RS,0.06257697426398925,0.018851128400573267,True,256,256,True,True,True,False,False,0.08594464573601074,False
86,True,10,16,1,0.1505873,2,17,RS,0.15052333604160914,0.00010320179262008569,True,16,512,False,True,True,True,True,0.15065126395839087,False
87,True,10,2,1,0.2169276,13,1,RS,0.2169047713410501,3.683259426106175e-05,True,32,32,False,True,False,False,False,0.2169504286589499,False
88,False,10,2,1,0.1596736,4,9,RS,0.1596540215392085,3.158860554060532e-05,True,8,512,False,True,False,True,True,0.1596931784607915,False
89,False,10,2,2,0.0665018,1,21,RS,0.05944352935271739,0.01138807231325829,True,16,64,True,True,True,False,False,0.07356007064728261,False
90,True,10,1,128,0.08390303,2,4,RS,0.0838821227223298,3.373256734966874e-05,True,512,1,False,True,True,False,True,0.08392393727767021,False
91,True,10,64,32,0.04678971,19,2,RS,0.03796293550287533,0.014241441181457022,True,1024,128,True,True,True,True,False,0.05561648449712467,False
92,False,10,1,2,0.07401356,7,6,RS,0.06499418657801496,0.014552187339173446,True,2,512,True,True,False,False,True,0.08303293342198505,False
93,True,10,2,128,0.1267414,1,18,RS,0.12670621092211926,5.677534676248164e-05,True,1,32,False,False,False,False,False,0.12677658907788075,False
94,False,10,1,1,0.07214789,2,1,RS,0.06074853822679022,0.018392131558112017,True,16,32,True,False,False,True,False,0.0835472417732098,False
95,False,10,1,4,0.124901,5,10,RS,0.12488637493838864,2.3596609926003687e-05,True,256,2048,False,True,True,False,True,0.12491562506161136,False
96,True,10,8,16,0.0871661,25,1,RS,0.07693024361058069,0.01651490550248472,True,1,2048,True,True,True,False,True,0.0974019563894193,False
97,False,10,1024,1,0.15797120000000003,3,2,RS,0.15790060548185997,0.00011389978050900331,True,16,1,False,True,True,True,False,0.1580417945181401,False
98,True,10,256,64,0.12548929999999997,7,4,RS,0.12547398203191582,2.4714570601172686e-05,True,64,2048,False,True,True,True,True,0.12550461796808413,False
99,False,10,64,16,0.14933020000000002,1,21,RS,0.14925863484652246,0.00011546583910404571,True,16,256,False,True,False,False,True,0.14940176515347758,False
100,True,10,2,2,0.06627029,3,3,RS,0.05693597223232382,0.015060330078749936,True,64,1,True,False,True,False,True,0.07560460776767618,False
101,True,10,64,64,0.07482306,15,3,RS,0.06348281282561774,0.01829677003414537,True,512,512,True,False,True,False,False,0.08616330717438225,False
102,True,10,256,16,0.03993221,4,9,RS,0.03562872199914698,0.006943405120321009,True,1,1024,True,False,False,True,False,0.04423569800085302,False
103,True,10,1,4,0.1327719,3,7,RS,0.1327429781429236,4.666358323146812e-05,True,128,256,False,False,True,False,True,0.1328008218570764,False
104,True,10,8,128,0.08934802,4,7,RS,0.08933687134306921,1.798765131972481e-05,True,2048,1024,False,False,True,False,False,0.08935916865693079,False
105,False,10,2,4,0.08094492,3,5,RS,0.06932177255098725,0.018753211696122884,True,16,8,True,False,True,False,False,0.09256806744901276,False
106,True,10,1,8,0.15904500000000002,14,2,RS,0.1590215884783806,3.777300623461468e-05,True,2048,1,False,True,False,False,False,0.15906841152161943,False
107,False,10,2,256,0.21900550000000002,2,7,RS,0.21897416845687917,5.05514589304802e-05,True,2048,1024,False,True,True,True,True,0.21903683154312087,False
108,True,10,1,1,0.1667106,3,6,RS,0.16668911321599433,3.466756409094382e-05,True,8,256,False,True,True,True,True,0.16673208678400564,False
109,False,10,512,32,0.126689,2,15,RS,0.12667443020197697,2.350744562899488e-05,True,1024,1024,False,True,False,True,False,0.12670356979802302,False
110,True,10,1,16,0.06511741000000001,16,1,RS,0.06113843408900584,0.00641982543196464,True,256,2,True,False,True,False,False,0.06909638591099418,False
111,True,10,1024,512,0.09399009,1,2,RS,0.09395749015465882,5.2597784173861166e-05,True,1,1,False,True,True,False,True,0.09402268984534118,False
112,False,10,32,1,0.1612128,1,21,RS,0.1611925718802716,3.263678905775189e-05,True,16,64,False,False,False,True,False,0.16123302811972837,False
113,False,10,16,4,0.24476430000000002,6,2,RS,0.24475389907110642,1.67812395251331e-05,True,1,32,False,False,True,True,False,0.2447747009288936,False
114,True,10,32,4,0.162223,12,4,RS,0.16220934480277857,2.2031795206024892e-05,True,64,1,False,False,False,False,True,0.16223665519722144,False
115,False,10,2,16,0.2046446,3,7,RS,0.20454034752771255,0.0001682047561753249,True,512,128,False,False,False,False,True,0.20474885247228747,False
116,False,10,4,32,0.08213083000000002,1,29,RS,0.07137409005848465,0.017355318098499377,True,512,1024,True,True,True,False,False,0.09288756994151538,False
117,True,10,8,1,0.1426117,2,2,RS,0.14260641136485722,8.532877591993722e-06,True,4,128,False,False,True,True,False,0.1426169886351428,False
118,False,10,2,8,0.05614923999999999,4,10,RS,0.054525585935637645,0.002619662920377352,True,512,4,True,True,False,False,True,0.05777289406436233,False
119,True,10,32,2,0.1227347,4,1,RS,0.12270753904284852,4.3822482814188926e-05,True,64,1024,False,False,True,False,False,0.12276186095715148,False
120,True,10,1024,2,0.1321655,9,1,RS,0.1319499609418197,0.0003477586088078919,True,2048,2048,False,True,False,True,False,0.13238103905818027,False
121,False,10,1,1,0.0661529,4,11,RS,0.05754767303099879,0.013883988287232167,True,512,1,True,False,True,False,False,0.07475812696900122,False
122,True,10,1024,16,0.0432598,2,13,RS,0.03568597929829276,0.012219879648834517,True,64,1024,True,True,True,True,False,0.050833620701707244,False
123,True,10,2,32,0.12045139999999999,2,17,RS,0.12033765344329843,0.0001835228596115476,True,1024,2,False,False,False,False,True,0.12056514655670154,False
124,False,10,16,2,0.06655644,2,12,RS,0.059384705765935776,0.011571138618839547,True,128,128,True,False,False,False,False,0.0737281742340642,False
125,False,10,16,256,0.2043275,2,6,RS,0.2043066095971957,3.37053408230823e-05,True,512,64,False,False,True,True,True,0.20434839040280428,False
126,True,10,256,16,0.04647573,2,12,RS,0.04011926066215335,0.010255760382931146,True,1024,1024,True,False,True,True,False,0.05283219933784665,False
127,False,10,1,1,0.2168145,10,3,RS,0.21680231901699576,1.9653244007032512e-05,True,8,16,False,True,False,True,True,0.21682668098300423,False
128,True,10,128,64,0.1667951,13,2,RS,0.16677748767595368,2.8416368522380245e-05,True,128,256,False,True,True,False,True,0.16681271232404632,False
129,False,10,1,8,0.03135857,3,11,RS,0.027406753467483027,0.0063760054962413585,True,64,128,True,False,True,True,False,0.035310386532516974,False
130,False,10,2048,8,0.09845883999999999,6,3,RS,0.09452278092664944,0.006350581834635313,True,16,2048,True,False,False,True,False,0.10239489907335055,False
131,True,10,16,16,0.182671,8,2,RS,0.18265569721170147,2.4690078979218404e-05,True,2048,16,False,True,True,True,True,0.18268630278829853,False
132,True,10,32,128,0.2586258,11,1,RS,0.25859348162616236,5.214364774352566e-05,True,1024,512,False,False,True,True,False,0.2586581183738377,False
133,False,10,2,16,0.1612998,2,7,RS,0.16127880586702786,3.3872702874141936e-05,True,16,2,False,False,False,True,True,0.16132079413297212,False
134,False,10,1,16,0.0763069,1,28,RS,0.06535146955338422,0.017675892634828945,True,32,2,True,True,False,True,False,0.08726233044661577,False
135,False,10,64,128,0.1494258,2,8,RS,0.14937148614798296,8.763195764103131e-05,True,256,256,False,False,False,True,True,0.14948011385201704,False
136,False,10,1,16,0.09337987,1,13,RS,0.09336682496942462,2.1047329996935736e-05,True,64,1,False,False,True,True,True,0.09339291503057538,False
137,False,10,512,8,0.1907351,2,8,RS,0.19072027290160384,2.3922583472522792e-05,True,32,1024,False,True,False,True,True,0.19074992709839614,False
138,True,10,2,2,0.1318809,2,1,RS,0.13185702952146658,3.851350412517563e-05,True,2,32,False,True,False,True,True,0.1319047704785334,False
139,False,10,2,512,0.11929199000000001,7,6,RS,0.0975638959670768,0.035056902524907986,True,1,2048,True,False,False,False,False,0.1410200840329232,False
140,True,10,2,1,0.22304980000000002,27,1,RS,0.22302609691156666,3.824343080844285e-05,True,64,2048,False,False,False,True,False,0.22307350308843338,False
141,False,10,1,8,0.1642602,2,3,RS,0.1642401339503701,3.2375299226419095e-05,True,1,8,False,True,False,True,False,0.1642802660496299,False
142,True,10,32,32,0.058564170000000006,2,10,RS,0.05006086713974158,0.01371954019805693,True,512,32,True,True,True,False,False,0.06706747286025844,False
143,False,10,128,1,0.10947789999999999,6,3,RS,0.10940186428406153,0.00012267880827591992,True,2,512,False,True,False,True,False,0.10955393571593845,False
144,True,10,128,4,0.034636900000000005,2,3,RS,0.029214030795641204,0.008749455742159051,True,128,1,True,False,False,True,False,0.0400597692043588,False
145,True,10,8,2,0.060705920000000003,6,2,RS,0.05600938622141163,0.007577559570178251,True,2,8,True,False,True,False,False,0.06540245377858837,False
146,False,10,8,128,0.06889801,26,1,RS,0.058357700741040686,0.017006120910275216,True,1,8,True,True,True,False,False,0.0794383192589593,False
147,False,10,16,1,0.031928920000000006,11,4,RS,0.02687501273066272,0.008154159046008363,True,2048,32,True,False,False,True,False,0.03698282726933729,False
148,True,10,1,4,0.06915548,9,2,RS,0.06206751681496965,0.011435979340904739,True,16,1,True,False,False,False,False,0.07624344318503036,False
149,True,10,1,8,0.04932556,11,4,RS,0.045567960515555575,0.00606264859928398,True,32,128,True,False,True,False,False,0.05308315948444442,False
150,True,10,2,8,0.07960788,2,19,RS,0.07228928548841888,0.011808088368131396,True,128,512,True,True,False,True,False,0.08692647451158113,False
151,True,10,32,8,0.21894650000000002,12,3,RS,0.21891420725129757,5.2102303212051404e-05,True,2048,32,False,False,True,True,True,0.21897879274870247,False
152,True,10,8,16,0.07232039,29,1,RS,0.06362383261864027,0.01403134411875427,True,512,8,True,True,False,True,False,0.08101694738135973,False
153,False,10,2,1024,0.3477805,1,20,RS,0.347762336198338,2.9306142700800138e-05,True,1024,32,False,False,False,False,False,0.34779866380166197,False
154,False,10,2,256,0.2176802,2,18,RS,0.21766054985814756,3.1704258389054775e-05,True,512,1024,False,True,False,True,False,0.21769985014185242,False
155,True,10,32,2048,0.06517930000000001,23,1,RS,0.062023832880750925,0.0050911461931474715,True,1,64,True,False,False,False,True,0.06833476711924909,False
156,True,10,2,32,0.06826987,5,2,RS,0.058111675663501505,0.01638960270257031,True,32,256,True,True,False,False,True,0.07842806433649849,False
157,True,10,8,64,0.08467079,2,4,RS,0.08463947027288106,5.053239456032198e-05,True,256,1,False,False,False,False,True,0.08470210972711893,False
158,True,10,32,8,0.10389089999999998,1,12,RS,0.10386781989486142,3.723828674898858e-05,True,512,128,False,False,True,False,False,0.10391398010513854,False
159,True,10,2,8,0.1413214,8,6,RS,0.12722314363061143,0.022746643058702092,True,512,2048,True,True,True,False,True,0.1554196563693886,False
160,True,10,8,2,0.02785436,11,4,RS,0.021207333108082094,0.010724556579943062,True,2048,1,True,True,False,True,False,0.03450138689191791,False
161,True,10,2048,2,0.1271363,20,1,RS,0.12674529292747705,0.0006308651282167987,True,256,2048,False,True,False,False,False,0.12752730707252297,False
162,True,10,256,256,0.052153920000000006,9,2,RS,0.041898594479222714,0.016546317711914033,True,256,1,True,False,True,True,True,0.0624092455207773,False
163,False,10,32,64,0.17709860000000002,23,1,RS,0.17708305265441202,2.5084656664976917e-05,True,256,32,False,False,True,True,True,0.17711414734558803,False
164,True,10,8,1,0.1821123,16,1,RS,0.18204146686363595,0.00011428477588900318,True,1024,16,False,True,False,True,False,0.18218313313636406,False
165,True,10,512,1,0.3507689,28,1,RS,0.35075811325136014,1.7403735231260347e-05,True,4,512,False,False,False,False,False,0.35077968674863985,False
166,False,10,8,512,0.0383624,21,2,RS,0.036523260015527345,0.002967335794277419,True,1,1,True,True,False,True,False,0.04020153998447265,False
167,False,10,64,1,0.1060847,7,2,RS,0.10606407274084037,3.32807752313576e-05,True,2048,512,False,False,False,False,False,0.10610532725915964,False
168,True,10,64,4,0.36310180000000003,16,1,RS,0.36308860025734074,2.129694813816851e-05,True,2048,2048,False,False,True,True,False,0.3631149997426593,False
169,True,10,1,8,0.11552609999999999,1,2,RS,0.11551012791689154,2.576994373296168e-05,True,128,16,False,True,True,False,False,0.11554207208310845,False
170,True,10,16,4,0.08025370000000001,1,29,RS,0.06550028656684743,0.023803697455101386,True,2048,64,True,False,True,True,False,0.09500711343315259,False
171,True,10,16,2,0.07814616999999999,1,4,RS,0.07814137965796357,7.72891324831674e-06,True,32,32,False,False,False,True,True,0.0781509603420364,False
172,False,10,64,128,0.12149309999999999,2,2,RS,0.1214829253514184,1.6416150584105132e-05,True,256,2048,False,False,True,False,False,0.12150327464858159,False
173,True,10,2,128,0.2099486,6,7,RS,0.2099038370657049,7.222215726493056e-05,True,2048,2048,False,False,True,True,True,0.20999336293429513,False
174,True,10,2,1,0.1196893,26,1,RS,0.11967898436861883,1.664361739526543e-05,True,1,16,False,True,True,True,True,0.11969961563138116,False
175,True,10,8,512,0.08288772,1,4,RS,0.08287562231223052,1.951885242528364e-05,True,1,128,False,False,False,False,True,0.08289981768776948,False
176,False,10,256,4,0.1585521,10,4,RS,0.15853700840458998,2.4349332639726565e-05,True,256,1,False,True,True,False,False,0.15856719159541002,False
177,False,10,64,4,0.348237,18,1,RS,0.3481944701363709,6.861923928463261e-05,True,4,64,False,False,True,False,True,0.34827952986362914,False
178,False,10,4,1,0.07580107999999999,25,1,RS,0.06849780528039655,0.011783370854793631,True,512,128,True,False,False,True,False,0.08310435471960344,False
179,False,10,128,1,0.05640138,19,1,RS,0.05497072080534122,0.002308277930752707,True,2048,1,True,False,False,True,False,0.057832039194658784,False
180,False,10,4,4,0.22899060000000002,2,5,RS,0.22897839082443086,1.9698730923589357e-05,True,64,256,False,True,True,True,True,0.22900280917556917,False
181,False,10,128,64,0.027843619999999996,1,19,RS,0.01875472854424818,0.014664350280377238,True,2048,256,True,False,True,True,False,0.03693251145575181,False
182,True,10,1,128,0.1401789,6,7,RS,0.14016396962780417,2.4089209202466e-05,True,512,512,False,False,False,True,True,0.14019383037219582,False
183,False,10,128,128,0.1423597,13,1,RS,0.14234091693796125,3.0305280068001507e-05,True,128,128,False,True,True,False,True,0.14237848306203876,False
184,False,10,8,64,0.041574719999999996,5,5,RS,0.034216047991701755,0.011872750868842485,True,128,64,True,False,True,True,True,0.048933392008298236,False
185,True,10,64,128,0.061269760000000006,6,2,RS,0.05124703409961699,0.01617103296732772,True,1,256,True,True,True,False,False,0.07129248590038302,False
186,True,10,2,16,0.07445967,12,3,RS,0.06655196260043775,0.01275858467299959,True,32,128,True,False,False,True,True,0.08236737739956226,False
187,True,10,512,512,0.08887536,3,5,RS,0.0888585698635389,2.7089820966555148e-05,True,2048,1024,False,True,False,False,True,0.0888921501364611,False
188,True,10,16,1,0.2946859,27,1,RS,0.29460983195700186,0.00012273096593770082,True,128,256,False,True,True,True,False,0.29476196804299815,False
189,False,10,8,2048,0.13728469999999998,16,1,RS,0.13727223903667482,2.0104974508808836e-05,True,2048,1,False,False,False,False,True,0.13729716096332514,False
190,True,10,4,128,0.21011169999999998,2,12,RS,0.21007392904795627,6.09410370768381e-05,True,256,32,False,False,True,True,False,0.2101494709520437,False
191,True,10,8,32,0.12886720000000002,5,8,RS,0.12885734233585844,1.5904716281662688e-05,True,256,1,False,True,True,False,False,0.1288770576641416,False
192,True,10,4,128,0.22863219999999998,1,1,RS,0.22858606559517713,7.443493803315388e-05,True,1024,2048,False,False,False,True,False,0.22867833440482283,False
193,True,10,8,128,0.1178148,5,6,RS,0.11780637078756065,1.3599999999999927e-05,True,512,2048,False,True,False,False,False,0.11782322921243935,False
