id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
129,16,16,1024,128,256,16,inf,1,False,64,DLMT,2048,True,True,False,False,1,8,2,True,1,27,1024,2,1,1,1,inf,4,inf,8,False,11,1,2048,inf,16,1
130,16,1024,4,2048,4,8,6.008787845403433,4,False,1024,DLMT,64,False,False,True,False,32,4,23,True,4,20,1,2,10,1,2,6.009276,16,0.0007876065007351745,2,True,11,1,1,6.009764154596566,1,28
131,64,8,2,1024,64,256,1.9106526990284722,16,False,2048,DLMT,2,True,False,False,True,2,128,10,False,8,1,1,1,10,1,2,1.910777,8,0.00020055173896029986,2,True,1,1,1,1.9109013009715277,22,1
132,2,256,1,1,64,512,inf,64,False,2048,DLMT,512,True,True,False,False,1,1,1,True,1,6,256,2,1,11,1,inf,2,inf,16,False,8,1,1,inf,8,1
133,64,2,128,1,32,1024,4.359912362010116,32,False,512,DLMT,1,False,False,False,True,8,512,1,True,8,6,64,1,10,2,32,4.360419,16,0.0008174282843160841,4,True,20,1,32,4.360925637989885,1,22
134,1,2,1,128,8,1,4.153225591041233,1,False,1,DLMT,64,True,False,False,False,4,256,1,True,16,2,16,2,10,4,2,4.153411999999999,2,0.0003007590397643799,1,True,1,30,64,4.153598408958766,17,1
135,2,128,64,256,1,2048,3.0328283885660414,2,False,256,DLMT,256,True,False,True,False,2,32,11,False,2,29,2048,8,10,1,4,3.0329519999999994,2,0.00019943921379703708,4,True,3,1,16,3.0330756114339574,7,1
136,2,4,4,512,32,32,2.8509397324182877,64,False,4,DLMT,1024,False,False,False,False,1,8,1,True,32,17,64,2,10,29,8,2.8514830000000004,16,0.0008765278090283558,2,True,1,17,1024,2.852026267581713,1,28
137,8,16,256,256,16,64,1.8708382979172107,64,False,1,DLMT,1024,False,False,True,False,2,1,1,False,2,24,2048,4,10,2,8,1.8709630000000002,2,0.00020119890655766315,8,True,1,15,64,1.8710877020827896,14,1
138,256,32,4,1,1,2048,3.925857939973635,128,False,1024,DLMT,1024,True,True,True,True,32,2048,1,True,2,26,16,1,10,19,32,3.9262059999999996,2,0.0005615727913636855,16,True,12,1,2048,3.926554060026364,1,15
139,256,4,64,2048,512,8,5.251337183025022,4,False,32,DLMT,256,False,True,True,True,4,4,1,True,16,1,2048,4,10,20,8,5.2519670000000005,4,0.0010161697692805997,8,True,26,1,64,5.252596816974979,29,1
140,16,2,64,128,64,2048,inf,8,False,512,DLMT,2048,True,True,False,False,1,4,1,True,16,1,64,16,1,22,1,inf,16,inf,8,False,3,1,64,inf,1,1
141,32,32,64,1,32,64,4.969714239970863,32,False,64,DLMT,64,True,True,False,False,2,16,12,False,32,10,1024,16,10,1,8,4.969819,8,0.00016902366698180564,1,True,1,16,2048,4.969923760029137,6,1
142,4,8,16,1,4,1024,3.500651534657308,2,False,512,DLMT,512,False,True,True,False,32,4,16,False,2,11,1,32,10,1,2,3.502417,1,0.0028484664295020273,32,True,29,1,8,3.5041824653426916,1,15
143,64,8,512,1,4,1,4.420952631756673,4,False,16,DLMT,1024,False,False,True,True,1,8,10,False,32,12,8,1,10,1,1,4.421111000000001,8,0.00025551712271391745,1,True,1,20,512,4.421269368243328,27,1
144,256,64,128,1,32,8,5.269258347283782,32,False,512,DLMT,2048,False,True,False,True,16,2,1,True,2,4,256,1,10,11,1,5.270270999999999,32,0.0016338509723962994,1,True,30,1,128,5.271283652716217,21,1
145,2,8,64,64,16,2048,2.5077072601190635,4,False,8,DLMT,64,False,False,False,True,8,2,1,False,4,12,1,1,10,15,32,2.5093340000000004,32,0.0026246416898311952,2,True,1,20,16,2.5109607398809373,11,1
146,512,1,4,1,1,4,2.2970668445144873,32,False,4,DLMT,128,False,False,True,False,1,2,1,False,2,23,2048,4,10,8,32,2.2972289999999997,4,0.00026162759793259304,2,True,1,23,2048,2.297391155485512,23,1
147,512,16,64,1024,2,64,1.8486611800087283,1024,False,256,DLMT,1024,True,False,False,False,2,32,1,False,4,7,8,4,10,16,2,1.8487570000000002,1,0.0001545994825347481,16,True,1,12,1,1.8488528199912722,30,1
148,8,4,2,2048,16,256,inf,2048,False,8,DLMT,8,False,False,True,False,1,256,5,True,2,16,32,32,1,1,4,inf,1,inf,4,False,20,1,2048,inf,1,21
149,16,2,128,512,32,128,2.664026744612815,64,False,128,DLMT,512,False,True,True,False,4,2,11,True,4,3,256,1,10,1,32,2.664178,1,0.000244040980165226,16,True,1,3,512,2.664329255387185,13,1
150,4,16,1024,4,64,16,2.266437717634434,1024,False,64,DLMT,1,False,True,True,False,1,8,10,True,4,5,1,8,10,1,2,2.266619,2,0.00029248760657505843,1,True,1,9,2048,2.266800282365566,1,23
151,4,128,128,1,2048,64,2.55706245642787,1,False,2048,DLMT,1024,False,False,True,True,8,16,1,True,1,29,1,2,10,15,2,2.5573539999999997,4,0.0004703870746523492,16,True,8,1,8,2.5576455435721295,21,1
152,4,2048,256,256,512,32,2.200229175479718,1024,False,1,DLMT,1,True,True,False,False,8,2,13,False,4,3,512,4,10,1,4,2.2015070000000003,1,0.0020616888708047897,1,True,24,1,2048,2.2027848245202826,1,1
153,128,16,512,2048,8,1024,5.951002203614057,1,False,16,DLMT,2048,True,False,True,True,1,1,5,True,32,12,64,8,10,1,16,5.951132,2,0.000209418241803308,32,True,1,18,128,5.9512617963859435,17,1
154,2,2,4,32,256,32,5.205195629665905,4,False,256,DLMT,32,False,False,True,True,16,1,1,False,1,30,1024,2,10,3,4,5.205955,16,0.0012251959027027993,2,True,8,1,1024,5.206714370334096,2,1
155,2,128,1,128,2,128,4.098528009483466,4,False,256,DLMT,2048,False,False,False,False,1,16,6,False,16,26,16,8,10,1,1,4.106548000000001,32,0.012939746365365934,1,True,13,1,32,4.1145679905165355,9,1
156,2,8,2048,1024,1,2,inf,2,False,64,DLMT,1,True,True,True,False,2,1,1,True,1,30,2048,4,1,16,4,inf,8,inf,16,False,1,6,128,inf,1,1
157,32,256,4,1,256,128,2.738061996322234,1,False,512,DLMT,8,True,False,True,True,4,8,30,False,8,19,2048,32,10,1,2,2.738143,4,0.0001306942997992024,32,True,1,30,32,2.738224003677766,8,1
158,16,64,1,2048,2,4,inf,1,False,1,DLMT,1,False,False,False,True,32,4,3,False,1,3,1,1,1,1,2,inf,16,inf,1,False,10,1,2048,inf,1,24
159,1,1,1,1,128,1024,4.504388098427415,1024,False,1024,DLMT,512,True,False,False,False,4,64,1,False,16,17,2048,2,10,13,16,4.504963,16,0.0009275672482360913,4,True,1,7,2048,4.505537901572585,1,9
160,1,8,512,1024,2,16,2.2429674535607362,64,False,1,DLMT,2048,False,True,True,True,4,16,1,False,1,16,128,16,10,16,8,2.243082,2,0.0001848134194261894,1,True,10,1,1024,2.2431965464392634,30,1
161,16,16,64,32,64,1,2.2983187374359915,1,False,64,DLMT,256,False,False,True,True,8,32,9,True,1,12,2048,4,10,1,4,2.2984289999999996,2,0.00017790165822729358,2,True,7,1,1,2.2985392625640078,9,1
162,2048,1,16,2048,32,64,3.457961474043711,1,False,256,DLMT,2048,False,False,True,True,1,2,1,True,1,22,2048,1,10,24,2,3.458369,4,0.0006575173001525986,1,True,5,1,4,3.4587765259562886,1,14
163,1,8,2,512,32,128,2.305985971334274,256,False,2048,DLMT,8,False,False,False,True,8,128,1,True,2,5,64,4,10,29,16,2.306147,4,0.0002598095456291015,8,True,2,1,1024,2.3063080286657263,12,1
164,1024,32,16,1,1,2048,3.014550546209043,4,False,1024,DLMT,2048,True,False,True,True,2,8,1,False,4,5,16,1,10,24,8,3.0147690000000003,32,0.0003524613453983625,1,True,1,5,32,3.0149874537909573,5,1
165,1024,4,1,1024,2,2048,1.9243339215697228,2048,False,4,DLMT,1,True,False,False,False,16,16,30,False,4,10,1,4,10,1,1,1.924887,1,0.0008923569913437218,32,True,1,28,1,1.9254400784302772,11,1
166,32,64,8,1,64,1,1.893663473963411,128,False,512,DLMT,16,True,True,True,False,2,2048,1,False,1,17,1024,8,10,9,2,1.893739,4,0.00012185647295077782,16,True,1,11,1,1.893814526036589,1,10
167,64,4,2,512,64,128,2.944631759763733,1,False,2048,DLMT,16,False,False,False,True,32,128,1,True,1,16,256,2,10,14,2,2.9447520000000003,8,0.00019399999999994964,16,True,25,1,512,2.9448722402362675,10,1
168,2,8,1024,32,1,2048,3.9874257684987016,2048,False,64,DLMT,1,True,True,True,False,1,16,9,False,16,16,4,16,10,1,1,3.9876069999999997,2,0.0002924055403031786,32,True,1,18,1,3.987788231501298,24,1
169,2,256,64,8,512,128,3.7652337058200995,32,False,256,DLMT,1024,False,False,True,False,32,2,11,False,4,2,1,16,10,1,4,3.7657560000000005,16,0.0008426885545680456,4,True,7,1,1,3.7662782941799016,10,1
170,64,1,16,256,64,1024,inf,8,False,256,DLMT,64,True,True,False,True,1,8,4,False,1,27,1024,1,1,1,32,inf,2,inf,1,False,1,3,128,inf,1,24
171,8,256,128,256,512,32,2.9386234570320995,4,False,1024,DLMT,1024,False,False,False,False,2,4,1,True,4,23,512,32,10,6,1,2.9390069999999997,4,0.0006188222685069104,1,True,1,4,64,2.9393905429679,25,1
172,4,1,256,64,8,512,1.991730813049728,1,False,4,DLMT,256,True,True,False,True,32,512,1,False,2,29,1024,8,10,6,2,1.9917949999999998,16,0.00010356157588600759,2,True,25,1,1,1.9918591869502715,1,21
173,1,2,1,1,1024,256,2.3455393793675747,16,False,512,DLMT,4,True,True,False,True,4,4,1,False,2,28,1,4,10,23,4,2.3458930000000002,8,0.0005705444767939232,1,True,8,1,512,2.3462466206324257,1,24
174,1,4,128,64,16,64,4.661053337656498,1,False,512,DLMT,1024,True,False,False,False,1,32,1,False,32,17,512,8,10,29,1,4.661243000000001,1,0.0003060081698255251,2,True,1,13,256,4.661432662343503,1,5
175,32,16,4,64,2,256,2.0168896957339317,1,False,64,DLMT,1024,False,False,True,True,1,64,11,True,32,30,1,32,10,1,4,2.0171979999999996,16,0.0004974293919743836,8,True,1,9,2048,2.0175063042660675,23,1
176,2,1024,32,8,32,512,inf,1,False,2048,DLMT,64,True,False,True,True,1,4,1,False,4,28,128,2,1,17,8,inf,1,inf,32,False,19,1,32,inf,22,1
177,512,16,2,1,8,1,2.5494285101048635,8,False,1,DLMT,8,False,False,False,True,1,1024,1,False,32,12,128,16,10,28,2,2.549884,8,0.0007349040753731118,8,True,1,30,256,2.5503394898951366,1,1
178,32,2,2048,1024,2,128,2.18118026819315,32,False,2,DLMT,2048,True,True,True,False,1,1,1,True,8,20,256,16,10,29,1,2.1814579999999997,1,0.00044810266680755137,16,True,1,4,64,2.1817357318068495,8,1
179,4,512,8,2048,2,1024,2.589158739534661,512,False,1,DLMT,16,True,True,True,True,8,256,30,False,1,15,1024,32,10,1,1,2.589239,1,0.00012949517365525034,4,True,14,1,1024,2.5893192604653392,1,2
180,32,4,8,256,1,2048,13.601624343826703,2,False,1024,DLMT,64,False,False,True,False,2,16,1,False,32,3,1,1,10,11,1,13.601830000000001,1,0.0003318132004610653,8,True,27,1,256,13.6020356561733,1,6
181,32,64,2,256,8,1024,1.8823009616279118,128,False,128,DLMT,4,True,True,False,False,1,64,1,False,2,22,256,4,10,12,32,1.8826819999999997,32,0.0006147812619135317,1,True,1,17,512,1.8830630383720877,1,13
182,1,128,1,2048,128,2048,inf,4,False,512,DLMT,16,True,False,False,False,16,1024,1,True,1,22,1,1,1,13,16,inf,1,inf,32,False,4,1,128,inf,3,1
183,2,2048,1,1,128,256,5.134264477622279,2,False,2048,DLMT,1,True,False,False,True,2,4,3,True,2,5,2048,16,10,1,8,5.134793,32,0.000852737356986319,2,True,14,1,1,5.135321522377721,1,17
184,1,2,128,1,2,8,inf,32,False,16,DLMT,2048,True,True,False,True,1,2,26,False,1,5,64,2,1,1,8,inf,32,inf,1,False,18,1,512,inf,16,1
185,1,4,128,2,1,256,5.4183838355469955,4,False,1024,DLMT,2048,False,True,True,True,2,256,1,True,32,1,128,1,10,26,16,5.418552,4,0.0002713226861139083,4,True,1,29,512,5.4187201644530045,22,1
186,8,32,8,512,128,1024,2.8657811346580764,32,False,1024,DLMT,2048,False,False,False,False,8,16,8,True,1,4,128,2,10,1,16,2.86605,4,0.00043379718763490906,16,True,1,16,256,2.8663188653419236,1,9
187,16,8,64,128,16,1024,inf,1,False,2048,DLMT,512,True,True,False,False,1,2,22,True,1,30,64,32,1,1,1,inf,8,inf,16,False,1,30,2048,inf,1,12
188,128,8,32,128,2,1,2.313219594492208,32,False,128,DLMT,1024,True,True,False,True,2,2,1,True,4,11,512,1,10,19,1,2.3135459999999997,2,0.0005266345981798051,32,True,30,1,2048,2.3138724055077913,13,1
189,256,2,1,512,4,4,3.0877663410692184,4,False,32,DLMT,128,False,False,False,True,8,4,1,True,4,7,16,1,10,29,4,3.0881550000000004,8,0.0006270765503509269,16,True,27,1,128,3.0885436589307824,7,1
190,1,16,8,4,8,128,inf,256,False,64,DLMT,1,True,True,True,True,1,2,1,True,16,2,512,2,1,18,1,inf,1,inf,8,False,30,1,512,inf,26,1
191,1,16,4,256,4,64,inf,16,False,2048,DLMT,16,True,False,True,False,2,16,1,False,32,22,128,16,1,10,8,inf,2,inf,32,False,1,4,1,inf,30,1
192,2,64,2,1,32,2048,2.4889989948127247,4,False,512,DLMT,1,True,True,True,False,32,1024,13,True,2,22,2048,2,10,1,4,2.4891189999999996,8,0.00019362076334934408,1,True,20,1,4,2.4892390051872746,4,1
193,2,8,128,32,2048,512,4.263832033985446,4,False,1,DLMT,2048,True,False,False,False,32,2,28,True,1,19,1,16,10,1,8,4.264374,16,0.0008744278129153869,8,True,19,1,32,4.264915966014554,27,1
194,128,1,4,512,256,64,3.2230661927147053,16,False,512,DLMT,32,False,True,False,True,4,64,1,True,8,16,256,2,10,14,32,3.2232089999999998,4,0.00023041050323285823,16,True,9,1,128,3.2233518072852942,30,1
195,128,64,2,1,256,2048,19.36547459920202,4,False,1024,DLMT,64,False,True,False,False,32,4,16,True,4,29,1024,8,10,1,4,19.3677,1,0.003590543134401727,8,True,25,1,256,19.369925400797978,1,4
196,128,8,4,256,1024,128,2.222537063591432,256,False,32,DLMT,512,True,False,True,False,8,8,23,False,2,14,1,1,10,1,16,2.222764,2,0.0003661475112574439,4,True,22,1,512,2.2229909364085683,1,13
197,2,32,32,4,1,512,8.0748156510775,8,False,1,DLMT,2048,False,True,False,False,1,2,1,True,16,7,256,32,10,12,1,8.076405000000001,16,0.0025643137483545085,4,True,27,1,1,8.077994348922502,1,29
198,2,128,4,2048,64,1024,inf,8,False,1,DLMT,16,False,True,True,False,1,32,1,False,4,26,512,1,1,4,4,inf,16,inf,1,False,5,1,512,inf,8,1
199,4,16,4,256,256,1024,2.476019884306619,512,False,64,DLMT,128,False,False,True,True,2,512,28,True,1,24,1,1,10,1,2,2.476236,2,0.00034868897315519965,1,True,1,12,1024,2.476452115693381,1,27
200,16,1,4,256,16,32,2.538799713214654,2,False,32,DLMT,4,False,True,False,False,32,16,1,False,1,19,512,4,10,6,16,2.53888,8,0.00012953763931770234,1,True,8,1,16,2.5389602867853456,11,1
201,128,512,32,256,16,2048,5.741720228937321,1,False,1,DLMT,256,False,False,True,False,4,2048,1,True,32,2,2048,1,10,27,4,5.741974000000001,2,0.0004094435247992482,8,True,1,9,64,5.742227771062681,1,20
202,4,16,64,8,1,2048,2.855949661317491,64,False,1,DLMT,64,False,True,False,False,8,1024,1,True,2,9,1,4,10,24,1,2.8563359999999998,16,0.0006233329768270025,2,True,1,25,1,2.8567223386825087,9,1
203,8,32,256,2048,256,2048,inf,2,False,2048,DLMT,2048,True,True,False,True,16,4,1,True,4,16,1,2,1,19,8,inf,2,inf,1,False,2,1,4,inf,13,1
204,16,512,512,512,4,256,3.804099210844085,16,False,1,DLMT,512,True,False,False,False,8,64,1,False,16,7,64,2,10,20,4,3.804424,1,0.000524026716876155,1,True,19,1,1024,3.804748789155915,19,1
205,256,4,8,1,1,128,2.538946076459703,16,False,16,DLMT,128,True,True,True,True,32,1,1,True,1,13,256,8,10,12,8,2.539077,8,0.00021123683390926844,16,True,18,1,256,2.5392079235402965,1,9
206,1,1024,2,16,16,2048,2.009889640831585,128,False,2048,DLMT,2048,False,True,True,False,16,16,3,True,8,14,256,4,10,1,2,2.0100159999999994,32,0.00020387250918162217,4,True,9,1,512,2.0101423591684138,1,17
207,1,1,64,64,4,1,3.6393897746836883,8,False,256,DLMT,256,True,True,True,False,4,1024,1,False,32,20,1024,2,10,6,32,3.639768,32,0.0006102425747193139,1,True,8,1,512,3.640146225316312,4,1
208,4,64,4,4,2,1,2.0196539578001347,1,False,256,DLMT,256,False,True,False,True,16,2048,2,False,8,9,8,8,10,1,2,2.0197030000000002,8,7.91264810288016e-05,4,True,1,10,256,2.019752042199866,26,1
209,8,4,256,2048,128,2048,3.7955651608683625,8,False,4,DLMT,256,False,True,True,True,1,16,15,True,4,22,512,16,10,1,1,3.795684,16,0.00019173940648697672,4,True,21,1,8,3.7958028391316376,1,28
210,1,32,128,1,16,256,3.0937711103491363,64,False,1024,DLMT,512,False,True,False,False,4,32,1,False,2,14,128,1,10,2,32,3.094347,16,0.0009291614499105918,8,True,27,1,1,3.0949228896508636,1,12
211,128,32,1,128,8,128,5.240890143731879,256,False,2048,DLMT,2048,True,False,True,True,2,8,6,True,32,21,512,4,10,1,2,5.241182999999999,16,0.00047250502642813585,2,True,4,1,256,5.241475856268118,1,17
212,32,256,1024,1024,1,16,inf,8,False,1,DLMT,1,True,True,False,False,32,16,1,False,4,23,2048,2,1,27,1,inf,8,inf,4,False,7,1,1,inf,28,1
213,64,4,16,256,128,1,5.54200744490264,256,False,64,DLMT,32,False,False,True,True,8,256,13,True,16,1,512,1,10,1,8,5.542259,1,0.0004058682052096304,32,True,1,12,1024,5.542510555097359,3,1
214,2,4,2,1,8,1024,3.3092226587205733,4,False,32,DLMT,1024,True,False,True,True,16,1,25,False,1,12,8,16,10,1,4,3.309325,2,0.00016512116763150553,16,True,6,1,8,3.3094273412794264,1,26
215,4,512,256,1,1,256,6.037583312665274,16,False,512,DLMT,512,False,False,False,False,2,64,13,True,16,16,2,2,10,1,2,6.038347,4,0.0012321611095956675,1,True,7,1,32,6.039110687334726,4,1
216,2,8,2,2048,512,8,3.6890298649845863,1,False,64,DLMT,16,True,True,True,False,8,1,23,True,2,1,1,1,10,1,4,3.6897089999999997,32,0.0010957413015854314,1,True,1,7,1,3.690388135015413,1,10
217,128,256,1024,1024,64,512,4.9780728589385195,256,False,2048,DLMT,2048,False,True,True,True,8,512,15,True,8,25,1,8,10,1,2,4.9783349999999995,32,0.00042294798734589207,1,True,1,29,1024,4.9785971410614795,1,4
218,128,16,4,1024,256,16,inf,8,False,2048,DLMT,1024,False,True,True,False,1,1,1,True,16,9,1,8,1,18,2,inf,4,inf,2,False,6,1,128,inf,1,23
219,32,16,1,32,1,1024,3.8609482734908593,1,False,1024,DLMT,2048,False,False,False,False,8,16,15,True,16,5,1024,32,10,1,2,3.8612249999999997,4,0.00044648068267282194,32,True,1,27,2,3.86150172650914,3,1
220,1024,8,64,2048,256,64,inf,4,False,16,DLMT,1,True,True,False,False,4,64,5,True,1,22,256,8,1,1,2,inf,4,inf,4,False,1,26,8,inf,1,27
221,64,64,2,1024,2048,1024,2.5243788374714877,512,False,2048,DLMT,512,True,False,False,False,2,2,24,True,2,28,2048,2,10,1,1,2.524501,8,0.00019710149669652265,4,True,1,25,1024,2.524623162528512,1,4
222,2048,2,512,2048,4,256,2.3168821049835966,1,False,1024,DLMT,512,False,True,True,False,2,4,5,True,4,19,256,16,10,1,8,2.317011,16,0.00020796393918180546,1,True,1,7,128,2.3171398950164033,28,1
223,2,16,2,4,256,2048,inf,64,False,16,DLMT,32,False,True,False,True,1,1024,1,False,2,4,256,32,1,27,4,inf,1,inf,16,False,12,1,64,inf,26,1
224,16,1,2,256,256,512,2.4748002783038032,256,False,512,DLMT,1,True,False,True,False,32,4,3,False,1,30,256,8,10,1,8,2.474885,4,0.00013669308687714853,2,True,19,1,256,2.474969721696197,1,17
225,1,2,1,2,512,256,inf,128,False,128,DLMT,128,True,True,False,True,8,8,1,False,1,30,512,2,1,7,8,inf,4,inf,2,False,1,10,2048,inf,11,1
226,256,64,256,256,256,1024,5.060559041608958,2,False,64,DLMT,1,True,False,True,False,2,512,29,False,16,22,1024,8,10,1,16,5.0608830000000005,32,0.0005226863304123813,2,True,1,17,16,5.061206958391043,19,1
227,8,4,4,1024,32,1,4.0857011286022535,2,False,256,DLMT,512,True,True,True,True,2,2,1,False,32,24,256,4,10,27,1,4.086246,1,0.0008791154645438411,8,True,1,23,4,4.0867908713977465,1,9
228,512,2,4,2048,16,1,3.3472195071339668,64,False,8,DLMT,2048,False,False,False,False,8,2048,30,False,1,9,32,16,10,1,2,3.347479,16,0.0004186752918431699,4,True,27,1,2048,3.347738492866033,12,1
229,1024,1,2,2048,128,1024,2.0718265701362637,2048,False,16,DLMT,1,False,True,False,True,2,4,27,True,16,27,256,1,10,1,4,2.072247,2,0.0006783369369273073,8,True,1,14,1,2.072667429863736,6,1
230,8,32,4,1024,128,8,4.961124558558517,16,False,64,DLMT,4,True,False,True,True,4,2,23,True,16,21,512,1,10,1,32,4.961454999999999,4,0.0005331463213791447,4,True,1,5,256,4.9617854414414815,1,16
231,1,2,16,32,1024,512,4.303847712898674,256,False,8,DLMT,1,False,False,True,True,16,8,1,True,1,24,2048,2,10,14,4,4.3039060000000005,1,9.404254356421007e-05,8,True,1,21,1,4.303964287101327,25,1
232,4,8,1,128,64,1024,7.147459349012001,512,False,256,DLMT,128,False,False,True,True,2,1024,20,False,32,16,512,1,10,1,4,7.147653000000001,8,0.00031244359490945197,4,True,1,20,2048,7.147846650988001,27,1
233,32,4,2,64,64,512,3.0176090131524336,64,False,1,DLMT,2,True,False,True,False,2,4,1,False,4,19,1,1,10,30,8,3.018085,16,0.0007679746089552912,1,True,1,15,128,3.0185609868475667,2,1
234,2,64,256,4,2,512,2.862163112025428,2,False,1,DLMT,512,False,False,True,True,4,64,1,True,2,26,256,1,10,24,1,2.862491,4,0.000529026464366391,16,True,1,19,256,2.862818887974572,2,1
235,4,1,4,1,32,1,2.679499237337425,16,False,1024,DLMT,1024,True,True,True,False,1,1,23,False,16,12,256,16,10,1,2,2.679863,4,0.0005869079996046688,4,True,1,22,256,2.680226762662575,1,22
236,128,2,1,512,32,1,2.5223121171773872,8,False,1,DLMT,512,True,False,True,False,8,512,1,False,4,15,1,4,10,13,4,2.5224849999999996,4,0.0002789354764098238,4,True,1,17,64,2.522657882822612,1,19
237,8,8,512,512,4,2048,2.6632753162391767,8,False,1,DLMT,1024,False,False,False,False,16,16,1,False,2,12,32,16,10,22,8,2.663644,16,0.0005948478797138025,2,True,1,1,32,2.6640126837608236,1,28
238,512,1,64,2048,1,1,inf,2048,False,512,DLMT,512,False,False,False,False,1,2,25,False,1,1,256,8,1,1,8,inf,16,inf,2,False,26,1,1,inf,27,1
239,8,256,64,32,16,8,3.295060744188876,16,False,256,DLMT,2048,True,True,True,False,1,2,1,False,4,22,1024,4,10,27,2,3.2952500000000002,1,0.0003053522555999924,4,True,28,1,64,3.2954392558111243,1,4
240,8,16,64,16,4,1024,2.948105173187749,1,False,1024,DLMT,512,False,True,False,False,8,512,5,False,8,19,64,16,10,1,8,2.948473,4,0.0005934652475081498,4,True,1,5,128,2.948840826812251,1,28
241,4,8,2,1,32,64,2.656986369934761,4,False,2048,DLMT,4,True,True,False,False,1,2,1,False,16,12,1,1,10,8,16,2.6588789999999998,32,0.0030536386492183245,1,True,1,3,1024,2.6607716300652386,22,1
242,2,256,1,16,64,16,10.050632918387983,4,False,256,DLMT,16,False,True,False,False,2,2,4,True,2,14,1,8,10,1,2,10.051120000000001,4,0.0007858753081755529,32,True,13,1,1,10.051607081612019,1,20
243,16,16,1,128,256,2,2.1731837126491977,2,False,32,DLMT,32,True,True,False,False,8,1,14,False,1,30,1024,2,10,1,32,2.1736380000000004,4,0.0007329638463116913,2,True,23,1,128,2.174092287350803,28,1
244,64,8,8,256,8,2048,4.860745728196546,64,False,256,DLMT,64,False,True,False,True,2,4,1,True,2,27,16,4,10,2,32,4.860918,2,0.00027794963572565424,8,True,9,1,128,4.861090271803453,1,11
245,2,64,1,512,4,1024,inf,2,False,128,DLMT,1,False,False,True,True,32,8,1,True,1,5,32,2,1,11,1,inf,1,inf,32,False,1,13,1,inf,10,1
246,1,8,16,8,4,1,inf,32,False,256,DLMT,16,False,True,False,False,1,4,14,True,4,24,2048,32,1,1,2,inf,32,inf,1,False,16,1,512,inf,30,1
247,32,1024,8,32,256,1,2.46332232074755,16,False,1024,DLMT,256,False,True,True,True,8,256,18,False,8,26,1,4,10,1,32,2.4635040000000004,4,0.0002931279584072439,16,True,14,1,16,2.4636856792524506,9,1
248,2,8,128,1,32,1,2.774480054990715,4,False,1,DLMT,1,True,True,True,False,8,64,1,False,1,29,256,4,10,21,1,2.7746540000000004,1,0.00028064924728209406,2,True,19,1,16,2.7748279450092856,1,11
249,128,16,32,256,16,256,5.00994039468139,16,False,1,DLMT,128,False,False,True,False,32,4,1,False,2,12,2048,8,10,15,16,5.010084,4,0.00023169807940500724,1,True,29,1,16,5.01022760531861,11,1
250,1,32,1,16,32,512,2.3028886374316735,2,False,64,DLMT,16,True,True,True,True,32,2,21,True,1,5,64,2,10,1,16,2.303012,2,0.00019903768487393678,32,True,19,1,1,2.303135362568326,2,1
251,256,4,1,1024,512,32,3.4689323998226773,4,False,1024,DLMT,4,True,False,False,True,2,1,26,False,2,13,1,32,10,1,2,3.469381,1,0.0007237879523728279,4,True,22,1,1,3.4698296001773223,22,1
252,8,2,1,256,16,2048,4.440726835137338,512,False,2,DLMT,1024,False,True,False,True,4,128,1,True,32,6,128,2,10,26,8,4.440925000000002,1,0.00031972644557495713,2,True,7,1,2048,4.441123164862666,1,2
253,2,1,1,32,256,8,3.9383843461459116,64,False,2048,DLMT,4,False,False,False,False,32,1,1,True,2,25,512,4,10,8,2,3.9386900000000002,4,0.0004931531202375035,32,True,1,1,1,3.938995653854089,1,9
254,8,4,32,16,64,1024,inf,4,False,2048,DLMT,128,False,False,True,True,16,8,1,False,1,2,1,2,1,3,1,inf,16,inf,1,False,1,28,2048,inf,1,10
255,1,2,16,2048,1,512,2.1208521034479424,8,False,16,DLMT,1024,False,False,True,True,1,2,2,False,8,16,2048,4,10,1,1,2.1210560000000003,2,0.00032897416311921177,4,True,1,20,16,2.121259896552058,14,1
256,8,16,8,16,1,1024,3.8529330903380306,16,False,1024,DLMT,256,True,True,False,False,4,2,8,True,16,24,1,16,10,1,2,3.8534750000000004,16,0.0008743368915926395,8,True,1,23,64,3.8540169096619703,2,1
257,2,128,8,2048,128,512,5.08622923074479,4,False,128,DLMT,1024,False,True,True,False,1,16,1,True,1,20,512,8,10,20,16,5.086417,16,0.00030295379185609774,8,True,27,1,1024,5.08660476925521,1,23
258,2,2,256,32,8,256,4.531881713815324,64,False,2,DLMT,512,True,True,True,True,1,128,1,True,16,8,64,32,10,28,1,4.532007999999999,1,0.0002037547545457181,1,True,1,1,128,4.532134286184675,10,1
259,8,16,16,16,4,32,2.791443824018208,2,False,512,DLMT,32,True,False,False,True,2,32,7,True,2,10,32,4,10,1,4,2.791759,2,0.0005085164697430899,16,True,1,17,2,2.7920741759817918,5,1
