id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
267,64,1,64,4,16,inf,29,1,RS,inf,False,True,True,inf,False,inf,False
268,512,10,512,32,4,0.42019070000000003,14,1,RS,0.4200940123524005,True,False,False,0.00015599939102445574,False,0.42028738764759954,False
269,4,10,2048,4,16,1.010069,18,1,RS,1.009869401940682,True,False,False,0.00032203881753601823,True,1.0102685980593182,False
270,8,1,64,2,2,inf,4,1,RS,inf,False,True,True,inf,True,inf,False
271,512,1,256,8,1,inf,1,20,RS,inf,False,True,True,inf,True,inf,False
272,8,10,16,2,1,0.5165776,1,7,RS,0.5162752689385932,True,False,False,0.0004877920048545158,False,0.5168799310614067,False
273,512,1,2048,16,1,inf,1,24,RS,inf,False,True,False,inf,False,inf,False
274,8,10,256,4,4,0.42514850000000004,24,1,RS,0.4251099636488728,True,False,False,6.217595998454718e-05,True,0.42518703635112726,False
275,16,1,32,4,2,inf,14,1,RS,inf,False,True,True,inf,True,inf,False
276,1,10,512,32,2,0.21750160000000002,17,1,RS,0.21748720206668304,True,False,True,2.3230152819126724e-05,True,0.217515997933317,False
277,128,10,256,8,32,0.8833428999999999,1,12,RS,0.8832629986119243,True,False,False,0.0001289158252504426,False,0.8834228013880756,False
278,8,1,64,2,8,inf,22,1,RS,inf,False,True,False,inf,True,inf,False
279,64,1,1024,32,2,inf,26,1,RS,inf,False,True,False,inf,True,inf,False
280,128,10,1024,8,4,0.4197921,9,1,RS,0.4197201154295952,True,False,False,0.00011614254173212713,False,0.4198640845704048,False
281,4,10,2,1,8,0.3284449,22,1,RS,0.3284012579347827,True,False,True,7.041370605215587e-05,True,0.32848854206521727,False
282,8,10,128,32,8,0.7445934000000001,1,6,RS,0.7445171429419698,True,False,False,0.00012303592971161525,False,0.7446696570580303,False
283,64,10,1,1,1,0.39291,3,1,RS,0.39286406319384864,True,False,False,7.411612510109317e-05,True,0.3929559368061513,False
284,2048,1,2,1,2,inf,1,8,RS,inf,False,True,False,inf,False,inf,False
285,32,1,8,16,16,inf,10,1,RS,inf,False,True,False,inf,False,inf,False
286,128,10,256,32,1,0.4510358,1,6,RS,0.45097286848945123,True,False,False,0.00010153600346673953,True,0.45109873151054874,False
287,128,1,16,2,4,inf,10,1,RS,inf,False,True,False,inf,True,inf,False
288,512,10,8,1,2,0.4714115,1,15,RS,0.47063449679371494,True,False,False,0.0012536454243525256,False,0.472188503206285,False
289,128,10,512,16,32,0.9231988999999998,21,1,RS,0.923054946962989,True,False,False,0.00023225910100575336,False,0.9233428530370107,False
290,16,1,512,1,32,inf,1,19,RS,inf,False,True,True,inf,False,inf,False
291,2048,1,1024,8,8,inf,10,1,RS,inf,False,True,True,inf,True,inf,False
292,2048,1,32,8,1,inf,1,14,RS,inf,False,True,True,inf,True,inf,False
293,32,10,32,4,16,0.9915965,14,1,RS,0.9914897561615618,True,False,False,0.00017222441754872163,True,0.9917032438384382,False
294,2,1,8,2,16,inf,1,18,RS,inf,False,True,True,inf,True,inf,False
295,2048,1,1,1,8,inf,1,16,RS,inf,False,True,True,inf,False,inf,False
296,4,1,256,1,8,inf,3,1,RS,inf,False,True,True,inf,False,inf,False
297,2,1,128,32,8,inf,1,7,RS,inf,False,True,False,inf,True,inf,False
298,8,10,8,2,2,0.9070256999999999,21,1,RS,0.9069737287544167,True,False,False,8.385231064199654e-05,True,0.9070776712455831,False
299,8,10,64,1,8,0.6708495,1,27,RS,0.6707807858597304,True,False,True,0.0001108659099994158,False,0.6709182141402695,False
300,1,10,16,32,1,0.20901810000000004,13,1,RS,0.20899389234208693,True,False,True,3.9057521682765545e-05,True,0.20904230765791315,False
301,1,10,1,1,1,0.20340450000000004,1,1,RS,0.2033755372626401,True,False,False,4.672954097784343e-05,False,0.20343346273736,True
