id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
296,16,64,RS,1,1,False,8,256,False,16,256,8,False,0.12246765773154007,1,64,128,128,True,False,False,32,True,256,False,256,False,8,8,1024,True,12,1,16,1,8,1,1,4.251543777240857e-05,35,0.1224958279827456,4,0.12248174285714283,4,1,32,True,128,256,12,2048,False,1,1,8,8
297,32,512,RS,1,1,False,32,128,False,256,32,32,True,0.15890905010798373,32,32,1024,2048,True,False,False,256,True,64,True,256,False,12,16,1024,True,1,12,1,4,1,16,1,0.00015956859186633127,35,0.1590147784634448,12,0.15896191428571427,4,1,32,True,1,128,12,128,True,1,1,1,8
298,32,512,RS,8,1,False,1,128,True,256,1,1,False,0.12323821533049145,16,1,256,256,True,True,True,64,True,256,True,2048,False,16,8,128,False,1,4,1,8,12,1,16,5.5407212379557476e-05,35,0.12327492752665145,4,0.12325657142857145,8,32,1,True,128,1024,12,1024,True,8,32,1,1
299,64,1024,RS,8,1,True,32,1,False,256,64,8,False,0.1724088365271024,32,1,1024,512,False,False,False,16,False,128,True,128,False,16,12,1024,True,4,1,1,4,16,1,1,5.318718581288188e-05,35,0.17244407775861184,8,0.17242645714285712,16,8,8,True,128,256,12,1024,False,4,1,32,1
300,16,512,RS,1,1,False,8,1,True,64,32,32,True,0.16978062711348751,64,64,256,2048,True,False,True,512,True,1,True,256,True,16,8,128,False,8,1,16,1,8,4,1,3.42424012127696e-05,35,0.16980331574365537,4,0.16979197142857144,4,1,32,True,512,512,4,2048,False,1,1,8,4
301,64,1,RS,32,1,False,8,256,False,32,512,1,False,0.13218130451271215,16,1,128,512,False,True,True,16,False,128,True,256,False,8,16,512,False,4,1,8,1,16,1,4,2.503962573887655e-05,35,0.13219789548728783,8,0.1321896,4,1,32,True,512,256,1,2048,False,1,1,8,16
302,64,512,RS,32,1,False,8,1,False,64,128,1,True,0.12571534492495579,256,64,64,128,True,False,False,64,False,1,True,1,False,1,16,1,True,4,1,1,8,8,8,1,3.5956595148787206e-05,35,0.12573916936075857,8,0.12572725714285718,16,1,8,True,2048,512,1,128,False,1,8,1,16
303,256,64,RS,1,1,False,8,32,True,64,128,32,False,0.11543365169832022,16,32,2048,2048,False,False,False,128,True,128,True,128,False,1,1,64,False,1,12,1,12,16,16,1,3.4685643680793376e-05,35,0.11545663401596547,1,0.11544514285714284,16,1,8,True,128,128,1,2048,True,1,8,8,1
304,32,2048,RS,8,8,True,8,512,False,64,512,1,True,0.09332626668255543,16,1,512,2048,False,False,False,64,True,16,False,1,True,12,1,1,True,1,12,1,4,8,1,12,4.419600739193407e-05,35,0.09335555046030168,8,0.09334090857142856,16,1,1,True,128,1,12,1,True,8,1,8,1
305,1,128,RS,1,1,True,32,16,True,1,256,8,False,0.1516826711104366,32,16,1024,256,True,False,True,16,False,128,False,256,False,8,12,512,True,1,8,1,1,12,1,8,0.0001905522500523141,35,0.15180892888956343,4,0.15174580000000001,1,32,1,True,128,64,12,2048,False,4,8,1,1
306,128,128,RS,1,8,True,1,1,True,32,128,1,True,0.14085945070719216,16,1,2048,256,False,False,True,256,False,32,True,1,False,12,1,128,False,1,16,4,1,4,4,1,3.7707098882339054e-05,35,0.1408844350070936,16,0.14087194285714288,4,1,8,True,512,1024,16,1024,False,1,1,1,16
307,16,128,RS,1,1,False,1,1,True,256,64,1,False,0.11185124269110497,16,16,512,1024,False,False,False,128,True,128,False,512,True,8,12,128,True,1,8,1,8,1,1,16,5.0322600108030336e-05,35,0.11188458588032357,8,0.11186791428571427,4,1,8,True,256,1024,12,64,False,4,32,1,1
308,1,64,RS,1,1,True,32,256,True,32,256,32,False,0.18797813059307303,1,16,1024,256,True,True,False,64,True,128,True,2048,False,1,12,1024,True,4,1,1,12,4,8,1,0.00014457830023194726,35,0.18807392654978414,1,0.18802602857142858,12,1,8,True,128,1,12,512,False,1,1,32,16
309,32,64,RS,1,1,True,32,256,True,128,16,32,False,0.13364326365833645,64,32,256,128,True,True,True,16,True,1,False,1024,True,16,16,1024,False,12,1,1,1,8,12,1,9.122417330904422e-05,35,0.133703707770235,12,0.13367348571428572,1,8,1,True,1,1024,4,1,True,1,32,1,12
310,32,2048,RS,1,8,True,1,16,False,128,32,8,True,0.08418607330888092,64,256,2048,1,True,True,True,256,True,1,False,256,True,4,4,512,False,1,16,4,1,16,1,12,2.359870906189061e-05,35,0.08420170954826195,12,0.08419389142857144,1,1,32,True,2048,1024,12,1024,True,1,8,1,4
