id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
165,32,1024,8,1,1.483828516201482,False,DLMT,30,1,1,35,1024,1,18,1,1,6.226080760209036e-05,1.4838491428571428,True,16,1,1,1.4838697695128036,128
166,32,1024,8,1,1.5281877101704757,False,DLMT,1,30,1,35,2048,1,19,32,1,0.00015007317942813947,1.5282374285714284,True,256,512,256,1.528287146972381,1024
167,512,512,8,1,1.4856417553509171,False,DLMT,1,1,256,35,2048,1,5,32,1,4.817146246398645e-05,1.4856577142857141,True,64,128,1,1.4856736732205111,1
168,32,64,8,1,1.5352135581369881,False,DLMT,23,1,512,35,1,1,15,8,1,0.0001479448325200354,1.5352625714285713,True,64,16,1,1.5353115847201544,2048
169,512,64,8,1,1.4866081145632288,False,DLMT,1,28,512,35,2048,27,1,1,1,0.00010486920911500483,1.4866428571428574,True,512,256,64,1.486677599722486,1
170,512,2048,1,1,1.4616782311610854,False,DLMT,1,25,512,35,1,27,1,1,1,8.036955459701493e-05,1.461704857142857,True,512,1,512,1.4617314831246286,1024
171,16,1,32,1,1.6404247374274685,False,DLMT,1,30,2048,35,128,1,30,32,1,0.000967994518453034,1.6407454285714285,True,64,16,16,1.6410661197153884,64
172,16,1024,32,1,1.7336067959145631,False,DLMT,1,1,64,35,1,15,1,1,1,6.917826720194374e-05,1.7336297142857142,True,64,32,128,1.7336526326568653,256
173,1,1024,8,1,1.4714771678875798,False,DLMT,16,1,2048,35,2048,1,1,1,1,7.840449799675072e-05,1.471503142857143,True,512,1,256,1.4715291178267063,64
174,32,256,8,1,1.694863507350037,False,DLMT,17,1,256,35,256,19,1,32,1,0.00044735722839349423,1.6950117142857142,True,16,512,128,1.6951599212213913,1024
175,1,2048,32,1,1.4938429967997249,False,DLMT,30,1,1,35,128,14,1,32,1,0.00025399180446364085,1.4939271428571428,True,512,128,512,1.4940112889145607,1
176,1,128,1,1,1.5152711927980076,False,DLMT,21,1,2048,35,1,30,1,8,1,7.660447048287194e-05,1.5152965714285713,True,64,64,64,1.515321950059135,512
177,64,2048,8,1,1.599878011008905,False,DLMT,1,10,2048,35,128,25,1,8,1,0.00011294354739408804,1.5999154285714285,True,32,128,128,1.599952846133952,1
178,32,2048,32,1,1.6405381673654207,False,DLMT,17,1,1,35,2048,27,1,32,1,0.0005678283730357981,1.6407262857142857,True,512,128,32,1.6409144040631507,1
179,1,2048,1,1,1.5667838884738026,False,DLMT,1,17,256,35,2048,1,20,1,1,0.0001072764880948297,1.5668194285714285,True,32,128,256,1.5668549686690545,2048
180,256,1,1,1,1.5047682952190318,False,DLMT,1,14,512,35,1,1,1,32,1,0.00020350199317080607,1.5048357142857145,True,1,1,64,1.5049031333523972,1
181,512,64,8,1,1.1284619405593799,False,DLMT,1,15,1,35,1024,11,1,8,1,4.502516303272269e-05,1.128476857142857,True,1,128,16,1.128491773726334,128
182,512,512,1,1,1.4839565816338798,False,DLMT,1,1,2048,35,2048,20,1,8,1,0.000269043657787924,1.4840457142857144,True,64,32,512,1.484134846937549,512
183,512,2048,1,1,1.5387793207737084,False,DLMT,12,1,1,35,1,1,19,8,1,0.00010554039752722127,1.538814285714286,True,1,512,64,1.5388492506548634,1
184,64,1024,32,1,1.1149003569487264,False,DLMT,13,1,1,35,64,4,1,1,1,5.7566997348070034e-05,1.1149194285714288,True,32,128,512,1.1149385001941312,1024
185,1,2048,8,1,1.4925396997133091,False,DLMT,5,1,128,35,512,7,1,8,1,0.00011819527253227275,1.4925788571428569,True,1,1,128,1.4926180145724046,512
186,1,1,8,1,1.8382313167768376,False,DLMT,1,1,128,35,256,30,1,32,1,0.00010210278934402686,1.8382651428571428,True,16,128,128,1.838298968937448,128
187,1,1024,8,1,1.5069896997133092,False,DLMT,1,13,128,35,1,1,30,8,1,0.00011819527253229117,1.507028857142857,True,32,256,512,1.5070680145724047,256
188,1,512,32,1,1.4909015174871127,False,DLMT,1,28,512,35,128,1,9,1,1,0.00023689660191736489,1.4909799999999997,True,1,512,512,1.4910584825128868,1
189,64,1024,8,1,1.4697103557270086,False,DLMT,1,1,512,35,1,1,29,1,1,9.206741097294774e-05,1.469740857142857,True,1,16,1,1.4697713585587053,2048
190,1,1,1,1,1.4046330317449376,False,DLMT,30,1,1,35,2048,13,1,1,1,5.811740404611541e-05,1.4046522857142858,True,64,512,32,1.404671539683634,512
191,1,64,8,1,1.495538169836455,False,DLMT,1,29,2048,35,2048,1,1,8,1,9.004126038336915e-05,1.4955679999999998,True,16,64,1,1.4955978301635446,2048
192,512,256,32,1,1.4971912268684022,False,DLMT,1,10,2048,35,1024,1,18,8,1,9.374999319726434e-05,1.4972222857142856,True,512,512,128,1.497253344560169,512
193,64,128,1,1,1.5294381002105202,False,DLMT,13,1,1024,35,512,1,30,1,1,7.73151515103018e-05,1.5294637142857144,True,512,64,1,1.5294893283609086,1024
194,64,512,1,1,1.594418664173133,False,DLMT,30,1,256,35,2048,1,16,8,1,9.027395945178863e-05,1.5944485714285714,True,16,32,128,1.5944784786840098,128
195,128,2048,1,1,1.5034522355213225,False,DLMT,30,1,512,35,256,1,2,8,1,5.4483848945519826e-05,1.5034702857142859,True,256,256,128,1.5034883359072493,1024
196,512,128,32,1,1.5232490534839476,False,DLMT,19,1,512,35,2048,1,30,8,1,0.0005021971317955415,1.5234154285714288,True,64,1,128,1.52358180365891,2048
197,32,1,32,1,1.5447552920352257,False,DLMT,1,3,128,35,1024,29,1,8,1,9.78653802581032e-05,1.5447877142857145,True,1,512,1,1.5448201365362033,1
198,1,512,1,1,1.1161434238803631,False,DLMT,1,20,1,35,256,28,1,32,1,8.108146570969813e-05,1.1161702857142854,True,1,1,16,1.1161971475482078,2048
199,64,1,8,1,1.5105115225725132,False,DLMT,1,14,1,35,512,1,23,8,1,8.337082149980694e-05,1.5105391428571429,True,512,256,512,1.5105667631417725,1
200,32,256,1,1,1.5409645748198904,False,DLMT,5,1,1,35,64,1,28,8,1,0.0019740649039223486,1.5416185714285713,True,512,32,32,1.5422725680372522,2048
201,64,1,32,1,1.407964942549092,False,DLMT,17,1,1024,35,1,1,24,32,1,8.253434659187809e-05,1.4079922857142857,True,1,32,512,1.4080196288794793,256
202,16,2048,1,1,1.4352269470291967,False,DLMT,1,30,128,35,512,13,1,1,1,7.044696948915537e-05,1.4352502857142857,True,128,1,1,1.4352736243993747,64
203,256,64,1,1,1.3771460391366142,False,DLMT,1,17,1,35,512,12,1,1,1,0.0007260379480721654,1.3773865714285713,True,32,64,1,1.3776271037205285,512
204,512,256,1,1,1.4886482126485974,False,DLMT,11,1,1,35,512,1,2,8,1,9.336170608588059e-05,1.4886791428571429,True,512,128,16,1.4887100730656884,1024
205,64,2048,1,1,1.4816142137378567,False,DLMT,1,19,1,35,1024,1,4,1,1,0.0008203769168585248,1.481886,True,512,1,16,1.4821577862621433,1
206,32,1,1,1,1.4687942406892982,False,DLMT,1,29,1,35,128,30,1,1,1,8.292804847871168e-05,1.4688217142857143,True,128,32,512,1.4688491878821304,128
207,1,256,32,1,1.5481568930717924,False,DLMT,1,30,1,35,1024,14,1,8,1,7.750918312939082e-05,1.5481825714285715,True,128,1,1,1.5482082497853507,1024
208,128,1,8,1,1.5231110442928433,False,DLMT,1,28,1,35,2048,1,21,8,1,0.0037380177656515536,1.5243494285714287,True,512,512,64,1.5255878128500142,512
209,64,128,1,1,1.6046162405521733,False,DLMT,1,29,1,35,64,1,29,32,1,0.0005693322977893715,1.6048048571428573,True,256,1,64,1.6049934737335412,2048
210,64,2048,1,1,1.639032571043688,False,DLMT,16,1,1,35,1,1,18,8,1,0.00019835733576820526,1.6390982857142855,True,64,512,32,1.639164000384883,2048
211,16,2048,1,1,1.6090410393239387,False,DLMT,1,13,1,35,1,1,30,1,1,0.00014433634189571208,1.6090888571428572,True,64,128,256,1.6091366749617757,128
212,32,2048,8,1,1.5113950892711852,False,DLMT,1,16,1,35,64,2,1,32,1,0.00013297414203135402,1.5114391428571428,True,16,32,32,1.5114831964431004,2048
213,16,128,1,1,1.5291880116640575,False,DLMT,30,1,1,35,1,1,5,8,1,5.774680837543804e-05,1.5292071428571428,True,64,64,64,1.529226274050228,1
214,512,512,8,1,1.4858388662346604,False,DLMT,22,1,1,35,1,25,1,32,1,7.414051744177341e-05,1.4858634285714287,True,512,1,512,1.485887990908197,256
215,64,1024,8,1,1.4955259949790873,False,DLMT,2,1,1,35,2048,29,1,8,1,7.935762504675892e-05,1.4955522857142858,True,512,128,512,1.4955785764494842,2048
216,1,1,32,1,1.1089843305719993,False,DLMT,16,1,1,35,64,18,1,1,1,5.333452379623699e-05,1.1090019999999998,True,1,128,32,1.1090196694280003,2048
217,1,2048,8,1,1.1601160466803944,False,DLMT,29,1,1,35,1024,30,1,8,1,4.815451321378286e-05,1.160132,True,1,64,64,1.1601479533196055,1
218,512,1,32,1,1.0944103316687819,False,DLMT,30,1,1,35,2048,30,1,32,1,4.643186801482502e-05,1.0944257142857141,True,1,512,1,1.0944410969026463,1
219,64,64,1,1,1.1205875117988522,False,DLMT,3,1,1,35,128,11,1,8,1,4.804419733910408e-05,1.1206034285714286,True,1,1,64,1.120619345344005,256
220,512,512,1,1,1.5372723614409678,False,DLMT,1,11,1,35,512,1,13,1,1,0.00010153676322255675,1.537306,True,128,1,512,1.5373396385590323,2048
221,512,2048,32,1,1.5045965490991458,False,DLMT,1,28,1,35,2048,1,10,8,1,7.682261571773426e-05,1.504622,True,32,1,64,1.504647450900854,1
222,1,1,32,1,1.4790096972373985,False,DLMT,1,1,1,35,1024,1,18,32,1,7.680667488000726e-05,1.4790351428571427,True,512,16,64,1.4790605884768868,1
223,64,64,32,1,1.5350348640777693,False,DLMT,19,1,1,35,2048,1,25,8,1,0.00010778133570581802,1.5350705714285715,True,512,32,1,1.5351062787793737,1024
224,256,2048,32,1,1.4707132383483212,False,DLMT,26,1,1,35,256,5,1,8,1,0.00021790355477520362,1.4707854285714286,True,512,512,1,1.470857618794536,1
225,1,512,32,1,1.5037722250245515,False,DLMT,30,1,1,35,512,1,19,32,1,8.211291379707611e-05,1.5037994285714287,True,64,1,512,1.5038266321183058,256
226,256,2048,8,1,1.4885496874896573,False,DLMT,1,1,1,35,1,1,19,1,1,8.890995215293978e-05,1.488579142857143,True,256,256,1,1.4886085982246289,512
227,256,128,8,1,1.5074191601160454,False,DLMT,10,1,1,35,512,1,30,1,1,0.0001396596445883019,1.5074654285714284,True,128,512,128,1.5075116970268114,1
228,64,1,8,1,1.4877613812649242,False,DLMT,11,1,1,35,2048,5,1,32,1,0.00012691826069545457,1.4878034285714283,True,256,32,16,1.4878454758779325,64
229,1,1,32,1,1.5185090572128768,False,DLMT,4,1,1,35,1,3,1,8,1,0.0007721227564450998,1.5187648571428574,True,128,1,512,1.519020657072838,2048
230,128,256,32,1,1.1419995126872224,False,DLMT,1,14,1,35,1,17,1,32,1,9.202484136673511e-05,1.1420299999999997,True,1,64,64,1.1420604873127769,64
231,512,1,8,1,1.525177091325218,False,DLMT,1,21,1,35,512,1,23,8,1,0.00010278330683174265,1.5252111428571427,True,32,32,1,1.5252451943890672,1
232,1,2048,1,1,1.144742594026313,False,DLMT,1,15,1,35,2048,18,1,32,1,7.92742591467489e-05,1.1447688571428571,True,16,512,1,1.1447951202594013,1024
233,32,1024,1,1,1.5280594484974377,False,DLMT,1,30,1,35,512,1,9,32,1,0.00011032937699710868,1.5280960000000001,True,1,64,512,1.5281325515025626,128
234,1,128,8,1,1.5021643271759402,False,DLMT,1,19,1,35,64,29,1,8,1,6.714346504284962e-05,1.5021865714285714,True,512,512,1,1.5022088156812026,512
235,64,1024,8,1,1.5134914914145607,False,DLMT,30,1,1,35,512,16,1,1,1,5.155539917093174e-05,1.5135085714285714,True,64,1,512,1.513525651442582,2048
236,16,256,8,1,1.484621658275934,False,DLMT,15,1,1,35,1,1,9,8,1,4.932689790716089e-05,1.484638,True,1,1,1,1.4846543417240659,1
237,1,512,32,1,1.4569186276786672,False,DLMT,1,6,1,35,2048,1,2,1,1,5.243771815892872e-05,1.456936,True,1,128,32,1.4569533723213328,512
238,128,512,32,1,1.6743021950032033,False,DLMT,2,1,1,35,128,29,1,32,1,4.4257133634610085e-05,1.674316857142857,True,64,128,16,1.6743315192825108,256
239,256,1,1,1,1.0983645851719308,False,DLMT,1,11,1,35,512,12,1,1,1,4.3079423564996274e-05,1.0983788571428572,True,1,64,32,1.0983931291137836,512
240,1,2048,8,1,1.0982431645910375,False,DLMT,1,12,1,35,1,12,1,1,1,6.720301256610476e-05,1.0982654285714284,True,1,1,256,1.0982876925518192,2048
241,32,512,1,1,1.1181588753885994,False,DLMT,10,1,1,35,256,12,1,8,1,4.479066958232376e-05,1.1181737142857142,True,1,128,512,1.118188553182829,1024
242,512,1024,8,1,1.1419037967280674,False,DLMT,1,27,1,35,2048,12,1,32,1,0.0002852115577129855,1.1419982857142859,True,1,64,64,1.1420927747005043,1024
243,32,1024,1,1,1.1052339217407565,False,DLMT,1,30,1,35,2048,12,1,1,1,0.00013822312633225982,1.1052797142857143,True,1,512,1,1.105325506830672,512
244,128,2048,32,1,1.1012269695058792,False,DLMT,1,18,1,35,2048,12,1,1,1,6.434219740845115e-05,1.1012482857142858,True,1,64,32,1.1012696019226924,256
245,128,1,8,1,1.095304207836574,False,DLMT,1,2,1,35,512,12,1,1,1,6.577885027009784e-05,1.0953259999999998,True,1,256,1,1.0953477921634256,1
246,512,1,1,1,1.1190335216495615,False,DLMT,1,6,1,35,2048,12,1,8,1,6.698766258628944e-05,1.1190557142857143,True,1,1,512,1.119077906921867,512
247,128,1,1,1,1.1456009795604039,False,DLMT,1,21,1,35,1,12,1,32,1,7.638570226293629e-05,1.1456262857142858,True,1,512,256,1.1456515918681678,2048
248,512,2048,32,1,1.0944325632164869,False,DLMT,18,1,1,35,512,12,1,32,1,4.3145695270878584e-05,1.094446857142857,True,1,512,1,1.094461151069227,512
249,128,2048,8,1,1.2641748593353113,False,DLMT,25,1,1,35,1,12,1,8,1,0.0001500541398894466,1.2642245714285718,True,1,1,16,1.2642742835218324,256
250,512,256,32,1,1.1136712860276738,False,DLMT,1,25,1,35,512,12,1,1,1,7.287338754471681e-05,1.1136954285714284,True,1,16,1,1.113719571115183,1
251,16,1,8,1,1.1134676218457542,False,DLMT,1,30,1,35,64,12,1,32,1,4.512477033691282e-05,1.1134825714285714,True,1,1,512,1.1134975210113887,256
252,128,2048,32,1,1.108613364088113,False,DLMT,2,1,1,35,256,12,1,32,1,7.263776495707792e-05,1.1086374285714284,True,1,1,64,1.1086614930547438,1
253,128,1024,32,1,1.1065099269881944,False,DLMT,26,1,1,35,128,12,1,1,1,5.455272678794542e-05,1.106528,True,1,1,512,1.1065460730118055,2048
254,1,1,32,1,1.1185239663681321,False,DLMT,9,1,1,35,1,12,1,1,1,7.944398617125847e-05,1.1185502857142857,True,1,256,64,1.1185766050604393,256
255,32,512,32,1,1.125726412400053,False,DLMT,1,16,1,35,128,12,1,8,1,5.3087528801825016e-05,1.125744,True,1,128,512,1.1257615875999472,1
256,256,256,32,1,1.118243721897085,False,DLMT,1,1,1,35,2048,12,1,8,1,7.67322405165737e-05,1.118269142857143,True,1,32,1,1.1182945638172008,2048
257,512,1024,32,1,1.1089854813731492,False,DLMT,1,1,1,35,1,12,1,32,1,5.9347472136384445e-05,1.109005142857143,True,1,512,512,1.1090248043411368,512
258,512,128,8,1,1.1087008738960824,False,DLMT,21,1,1,35,1,12,1,1,1,7.41173917181593e-05,1.1087254285714285,True,1,512,128,1.1087499832467747,1
259,16,1,1,1,1.2014370189801749,False,DLMT,30,1,1,35,256,12,1,8,1,0.00010731376844543136,1.2014725714285714,True,1,512,32,1.201508123876968,1024
260,512,512,1,1,1.1141078680051013,False,DLMT,13,1,1,35,512,12,1,32,1,6.680461917304807e-05,1.11413,True,1,64,64,1.1141521319948988,2048
261,1,2048,1,1,1.163460285301047,False,DLMT,12,1,1,35,1,12,1,8,1,0.001671367617936211,1.164014,True,1,1,16,1.1645677146989533,1
262,128,2048,1,1,1.117632029875042,False,DLMT,26,1,1,35,2048,12,1,32,1,7.321536584568354e-05,1.1176562857142858,True,1,128,512,1.1176805415535296,1
263,1,256,8,1,1.1101667874471868,False,DLMT,14,1,1,35,1024,12,1,32,1,7.179108011219184e-05,1.1101905714285714,True,1,512,1,1.110214355409956,1024
264,256,1,32,1,1.0963194723199772,False,DLMT,20,1,1,35,1,12,1,8,1,6.541172584141439e-05,1.096341142857143,True,1,128,1,1.0963628133943089,2048
265,1,2048,32,1,1.131892117086123,False,DLMT,1,29,1,35,1024,12,1,8,1,8.588839459748934e-05,1.1319205714285714,True,1,512,128,1.1319490257710199,1
266,16,128,32,1,1.115395643740243,False,DLMT,13,1,1,35,2048,12,1,32,1,6.0582209283208734e-05,1.1154157142857144,True,1,1,64,1.1154357848311858,512
267,1,256,1,1,1.1279544855124264,False,DLMT,29,1,1,35,1,12,1,32,1,6.321585954455027e-05,1.1279754285714285,True,1,64,1,1.1279963716304306,128
268,16,1,32,1,1.1114918626482568,False,DLMT,10,1,1,35,1024,12,1,1,1,5.043484380256876e-05,1.1115085714285713,True,1,512,512,1.1115252802088857,1024
269,1,1,8,1,1.1095884338160502,False,DLMT,25,1,1,35,1,12,1,1,1,8.924444760640005e-05,1.109618,True,1,256,32,1.1096475661839498,512
270,1,2048,1,1,1.1093916148105627,False,DLMT,1,30,1,35,128,12,1,1,1,5.8082278023575174e-05,1.1094108571428571,True,1,128,16,1.1094300994751516,1024
271,512,1,32,1,1.1021415334345892,False,DLMT,1,24,1,35,2048,12,1,1,1,7.040176250113768e-05,1.102164857142857,True,1,512,64,1.102188180851125,1
272,32,2048,1,1,1.1116826407231566,False,DLMT,13,1,1,35,2048,12,1,1,1,6.360977976407326e-05,1.1117037142857138,True,1,64,64,1.111724787848271,2048
273,64,128,8,1,1.129000409697948,False,DLMT,1,28,1,35,2048,12,1,1,1,9.62165923999714e-05,1.1290322857142854,True,1,1,1,1.1290641617306227,512
274,1,64,1,1,1.0926526984356602,False,DLMT,1,3,1,35,1,12,1,1,1,7.11973400099674e-05,1.0926762857142855,True,1,1,64,1.092699872992911,1
275,1,512,32,1,1.0948366360157247,False,DLMT,1,2,1,35,2048,12,1,1,1,0.0002645674174333316,1.0949242857142858,True,1,16,32,1.095011935412847,2048
276,512,256,1,1,1.114342861136139,False,DLMT,15,1,1,35,1,12,1,1,1,5.432028974103614e-05,1.1143608571428572,True,1,16,1,1.1143788531495753,64
277,64,1,32,1,1.1262284803656586,False,DLMT,1,29,1,35,1,12,1,1,1,6.754348561466855e-05,1.126250857142857,True,1,32,512,1.1262732339200556,1024
278,64,2048,1,1,1.1055723404674067,False,DLMT,1,21,1,35,1,12,1,1,1,5.502949116572834e-05,1.1055905714285714,True,1,512,1,1.1056088023897361,2048
279,128,512,8,1,1.1081173200221064,False,DLMT,1,30,1,35,512,12,1,1,1,0.00015470050063898962,1.1081685714285714,True,1,64,512,1.1082198228350364,1
280,32,2048,1,1,1.1055863100120735,False,DLMT,30,1,1,35,256,12,1,1,1,4.9946910590667484e-05,1.105602857142857,True,1,1,512,1.1056194042736407,512
281,128,1024,8,1,1.095889484423095,False,DLMT,1,4,1,35,1,12,1,1,1,5.071408450664348e-05,1.0959062857142856,True,1,512,256,1.0959230870054761,512
282,16,1024,1,1,1.109010797017439,False,DLMT,17,1,1,35,2048,12,1,1,1,4.416481192359153e-05,1.1090254285714287,True,1,512,512,1.1090400601254184,1
283,128,2048,32,1,1.140149527340555,False,DLMT,4,1,1,35,512,12,1,1,1,4.4547612684844515e-05,1.1401642857142857,True,1,1,32,1.1401790440880164,128
284,512,2048,8,1,1.1107031979640316,False,DLMT,1,16,1,35,2048,12,1,1,1,4.812907814687356e-05,1.1107191428571426,True,1,32,1,1.1107350877502535,1
285,1,1024,8,1,1.1073069182309832,False,DLMT,1,21,1,35,256,12,1,1,1,9.123193139534522e-05,1.1073371428571428,True,1,1,512,1.1073673674833024,256
286,512,256,1,1,1.104670892173194,False,DLMT,30,1,1,35,2048,12,1,1,1,8.096156810612115e-05,1.1046977142857142,True,1,256,1,1.1047245363982343,512
287,512,1,8,1,1.0985709506402654,False,DLMT,11,1,1,35,512,12,1,1,1,0.00023774519029878233,1.0986497142857143,True,1,1,1,1.0987284779311632,2048
288,16,256,32,1,1.1037528651185637,False,DLMT,30,1,1,35,128,12,1,1,1,4.827134190157218e-05,1.103768857142857,True,1,64,1,1.1037848491671503,64
289,1,512,32,1,1.1097985442809133,False,DLMT,1,26,1,35,512,12,1,1,1,6.476330530699463e-05,1.10982,True,1,512,1,1.1098414557190868,2048
290,512,128,8,1,1.1091048458271235,False,DLMT,30,1,1,35,1024,12,1,1,1,0.00012508478757081062,1.1091462857142855,True,1,512,128,1.1091877256014475,2048
291,512,1,1,1,1.096261026345384,False,DLMT,1,6,1,35,1024,12,1,1,1,5.727128425309955e-05,1.09628,True,1,64,512,1.0962989736546158,256
292,512,256,32,1,1.1066200099767836,False,DLMT,17,1,1,35,1,12,1,1,1,6.12015739426782e-05,1.1066402857142859,True,1,256,128,1.1066605614517881,256
293,64,128,1,1,1.1110298588509138,False,DLMT,1,20,1,35,256,12,1,1,1,8.753028630371387e-05,1.1110588571428572,True,1,32,64,1.1110878554348007,1024
294,64,1,8,1,1.0977173697544067,False,DLMT,5,1,1,35,512,12,1,1,1,4.243602628112583e-05,1.0977314285714286,True,1,512,1,1.0977454873884505,1
295,16,1,1,1,1.1058484501480441,False,DLMT,1,3,1,35,64,12,1,1,1,0.0001038562585932172,1.1058828571428574,True,1,128,512,1.1059172641376707,2048
