id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
91,32,512,DLMT,1,16,True,1,2,0.00022830024091080267,True,256,2,1,True,5.98506550064481,128,64,1,1024,False,False,True,2,True,16,True,32,False,16,12,1024,False,12,1,1,12,8,1,4,False,10,5.98534849935519,16,5.985207,16,16,4,True,4,512,4,1024,False,12,1,1,1
92,2048,1024,DLMT,8,1,False,1,8,0.0017468328483287437,False,16,4,8,True,4.456902321678339,1,64,2048,128,False,False,True,8,False,16,False,1,False,8,4,256,True,1,8,8,1,8,12,1,False,10,4.45906767832166,1,4.457985,8,16,2,True,8,8,16,8,False,8,2,32,1
93,32,32,DLMT,2,32,False,2,2,0.00022803727765447892,False,4,2,32,True,4.28200566362813,256,4,64,2048,False,False,False,16,False,8,False,64,True,8,4,1024,False,4,1,8,1,1,1,4,False,10,4.28228833637187,4,4.282147,16,1,8,True,512,1024,16,16,False,12,16,1,1
94,16,256,DLMT,32,1,True,32,4,0.0006257315718421722,False,8,16,2,False,2.069982174680216,1024,8,64,1024,True,False,True,16,True,1,False,1024,True,16,12,2048,True,12,1,4,1,4,1,1,False,10,2.070757825319784,4,2.07037,16,4,32,True,256,1,4,16,True,4,1,16,1
95,64,2048,DLMT,2,2,False,2,4,0.00017950208912437043,False,16,2048,16,True,2.1784117454968723,4,1024,1,1024,False,True,False,2,True,1,True,4,False,16,12,64,True,16,1,1,1,12,8,1,False,10,2.178634254503127,12,2.1785229999999998,12,16,1,True,2,128,4,2048,True,12,4,2,1
96,1024,128,DLMT,2,16,True,2,4,0.00012051555916151517,False,16,8,16,True,2.0022213050551168,16,32,1,1,False,True,True,16,True,4,True,4,False,1,4,16,False,12,1,1,8,8,8,1,False,10,2.002370694944884,16,2.0022960000000003,1,8,16,True,512,16,4,1,True,1,1,16,8
97,4,1024,DLMT,32,2,False,16,64,0.0008439674164325959,True,4,2,1,False,2.8604039131878674,2,64,2048,64,False,True,True,128,True,8,False,32,False,1,4,64,True,1,4,16,1,4,16,1,False,10,2.8614500868121313,4,2.8609269999999993,12,16,4,True,256,256,16,1024,False,1,8,16,16
98,1,2048,DLMT,1,1,False,16,2,0.0034404627595717233,False,512,128,2,True,2.541121618272789,16,2048,1024,1,True,True,True,8,True,2,False,512,False,1,8,128,False,1,8,1,1,4,12,1,False,10,2.5453863817272113,16,2.543254,16,2,2,True,256,2,12,1,True,16,4,8,1
99,256,32,DLMT,4,4,True,4,64,0.001275603778608466,True,4,4,2,False,2.0043643871148293,8,32,256,256,True,False,False,2,True,16,False,16,False,12,16,32,True,12,1,1,1,12,1,16,False,10,2.0059456128851703,1,2.005155,16,2,2,True,1,1024,16,1024,True,1,32,1,1
100,64,2048,DLMT,16,32,True,2,32,0.00013660161053225713,True,32,2048,4,False,1.9428553350003874,1,8,128,1,False,False,False,1,True,4,False,128,True,4,1,2048,False,1,16,1,12,12,1,16,False,10,1.9430246649996128,16,1.9429400000000001,16,2,32,True,32,1,4,1,True,8,8,2,1
101,32,512,DLMT,16,16,False,8,2048,0.00018666547618660678,False,64,1,2,False,3.3412203056651566,4,128,512,256,False,False,False,32,True,2048,True,1,False,16,4,8,True,1,16,1,12,16,16,1,False,10,3.3414516943348427,12,3.3413359999999996,16,4,16,True,64,2048,12,4,False,1,1,32,16
102,8,512,DLMT,32,4,False,32,1,0.0005148941638823266,False,2048,1,4,False,3.7956428711550636,1024,1,2048,2048,False,False,True,8,True,4,True,128,False,4,1,2048,True,1,12,1,1,12,1,1,False,10,3.796281128844937,1,3.7959620000000003,8,4,8,True,8,4,8,256,False,1,2,2,1
103,16,256,DLMT,16,4,False,4,16,0.0001203993355463402,False,2,4,8,True,3.3806073770899356,64,4,512,256,True,True,True,64,True,256,True,1024,False,4,8,512,False,1,16,1,1,4,1,4,False,10,3.3807566229100647,8,3.380682,4,1,2,True,64,1,8,512,False,1,2,2,16
104,4,64,DLMT,4,16,False,2,128,0.0001817388235903682,False,1,4,8,True,2.562248359179962,64,16,8,16,False,False,True,4,True,4,False,256,False,4,12,1,False,16,1,1,1,12,1,12,False,10,2.562473640820038,16,2.562361,12,8,16,True,2048,256,16,32,True,1,1,16,12
105,16,1,DLMT,32,8,True,1,1,9.798469268214282e-05,True,8,128,4,False,4.333372269574235,4,8,2048,128,True,True,False,256,False,256,False,2048,True,16,16,256,False,4,1,1,8,1,1,4,False,10,4.333493730425768,1,4.333433000000001,8,1,8,True,1024,2,12,1,False,12,4,4,1
106,1,2048,DLMT,2,2,False,4,1,0.00014361058456817893,False,8,32,32,False,3.3218949908730977,256,4,32,8,False,True,True,32,True,128,False,512,False,16,4,256,True,1,16,4,1,8,1,1,False,10,3.3220730091269015,12,3.3219839999999996,8,1,32,True,32,16,12,1024,False,1,8,4,1
107,4,2048,DLMT,8,4,True,4,512,0.0001570636813525085,False,2,1,1,False,1.9338316527105421,4,128,8,2048,False,False,False,64,False,16,False,2048,False,8,1,128,False,1,1,16,1,8,1,4,False,10,1.9340263472894574,4,1.9339289999999998,16,2,4,True,64,1,1,512,True,8,16,8,1
108,32,16,DLMT,32,4,False,1,32,0.00011730728877611768,False,64,1,1,False,4.490904293525164,1,4,512,1,False,False,True,1,True,512,False,512,False,8,16,2,False,1,1,8,1,12,16,1,False,10,4.491049706474836,1,4.490977,4,4,1,True,2048,32,12,512,False,8,8,4,1
109,16,8,DLMT,8,4,True,1,4,0.00013131641176944108,True,64,8,1,True,1.6369526107403256,64,1,64,2048,False,False,True,8,False,16,True,64,False,4,4,512,False,1,16,1,4,8,1,12,False,10,1.637115389259675,4,1.6370340000000003,1,2,8,True,512,4,4,2048,True,8,32,4,1
110,2,2048,DLMT,2,16,False,2,1,0.00015988746042132826,True,256,1,2,False,2.0595069025463033,2,1,1,2048,False,False,True,8,False,4,True,512,True,8,1,32,False,8,1,16,1,12,16,1,False,10,2.059705097453697,4,2.059606,8,2,16,True,16,16,12,2048,True,1,4,32,12
111,8,16,DLMT,2,4,False,1,64,0.00019652226336982573,True,1024,2048,8,True,1.751365196477426,2048,8,2048,1,False,True,True,2,True,64,True,2048,False,12,4,2048,True,12,1,1,4,12,1,8,False,10,1.7516088035225736,1,1.7514869999999998,8,4,16,True,16,64,16,2048,True,4,16,2,1
112,1,1,DLMT,8,1,True,8,1,0.002123029910293265,False,2,4,1,False,3.0913221566081663,8,1024,1024,512,False,True,True,2,True,4,False,16,True,12,8,8,False,1,16,1,12,1,1,1,False,10,3.0939538433918337,16,3.092638,16,16,1,True,512,64,12,256,True,12,4,1,1
113,32,2048,DLMT,2,1,True,8,2048,0.0006905649860802076,True,1,2,2,True,3.9725519912521436,8,4,512,2,True,False,False,8,True,1,True,1,False,16,8,1024,True,1,12,12,1,8,1,4,False,10,3.973408008747856,12,3.9729799999999997,16,1,32,True,32,2048,4,128,True,1,4,4,12
114,32,1024,DLMT,4,2,True,4,256,6.655073252791326e-05,False,2048,1,4,False,1.542547752186583,4,1024,2048,1,True,False,True,256,False,4,False,512,False,12,12,4,True,1,1,1,4,8,1,4,False,10,1.542630247813417,12,1.542589,16,2,4,True,1,512,4,2048,True,1,16,4,8
115,32,1024,DLMT,8,32,True,2,16,0.00013857849761052257,False,8,16,4,False,2.0780781097355967,16,8,1,1,True,True,True,8,False,256,True,256,False,1,12,32,False,4,1,1,16,16,1,12,False,10,2.0782498902644035,8,2.078164,1,4,2,True,256,128,1,1024,True,12,1,1,1
116,1,64,DLMT,2,8,True,8,4,0.00026557296549162447,False,512,4,32,True,3.1701263991952735,8,2,16,1,True,False,True,64,False,256,False,512,False,8,4,1,True,4,1,12,1,16,4,1,False,10,3.170455600804726,16,3.1702909999999997,16,8,16,True,128,8,1,128,True,1,32,1,12
117,512,1,DLMT,16,2,True,1,32,0.0008697407659757079,False,128,256,4,False,1.5858899389938557,256,64,1,1024,False,False,True,256,False,1,False,8,False,4,12,2048,True,1,8,1,4,4,12,1,False,10,1.5869680610061445,8,1.586429,16,8,4,True,1024,512,1,512,True,1,32,2,1
118,512,64,DLMT,4,1,False,8,8,0.0004998809858356108,False,8,16,2,False,4.440367176248236,1,16,1024,16,True,False,True,4,False,128,True,1024,False,16,4,256,True,12,1,1,12,1,12,1,False,10,4.440986823751764,8,4.440677,8,8,4,True,8,2048,4,1,False,4,4,8,1
119,256,2048,DLMT,8,8,False,4,2,0.00013782597723216244,True,512,2,4,False,2.225132576143989,16,8,256,2048,False,False,True,2,False,16,True,2048,True,1,16,64,False,1,16,1,4,16,1,12,False,10,2.225303423856011,8,2.225218,16,1,2,True,8,16,4,128,True,4,8,1,1
120,4,64,DLMT,2,32,True,4,256,0.00013778243719724334,True,256,64,32,False,3.459288603129887,32,2,4,2048,True,True,False,1,False,128,True,1024,False,12,4,128,True,1,4,1,1,1,16,1,False,10,3.459459396870114,12,3.4593740000000004,4,4,16,True,128,256,8,512,False,12,1,16,1
121,64,32,DLMT,1,8,False,4,512,0.00024146428307312147,True,4,4,4,False,2.1064353416368724,1,8,1,2048,False,False,False,2,False,8,True,256,False,12,8,8,True,12,1,1,1,16,16,1,False,10,2.1067346583631275,16,2.106585,1,1,4,True,2048,2048,1,64,True,8,4,32,1
122,8,128,DLMT,1,4,False,32,32,0.00014388884598889645,True,128,1,1,False,2.188456818408052,32,1,16,1024,True,False,False,512,True,16,False,1,False,1,4,1,False,1,4,4,1,12,1,8,False,10,2.1886351815919483,4,2.188546,4,16,1,True,2048,32,12,2048,True,4,4,2,1
123,1,64,DLMT,2,8,False,4,32,0.00021462758443407772,True,1024,128,8,False,3.262961974889372,1,32,16,1,True,True,False,2,True,2,False,4,True,16,12,512,True,4,1,1,8,8,1,4,False,10,3.2632280251106276,1,3.263095,1,8,1,True,1,512,8,512,False,1,16,2,1
124,4,2048,DLMT,16,2,False,32,1,0.00023346091750019014,False,8,4,2,False,2.1815313020830964,64,64,2048,1,False,False,True,8,False,1,False,64,False,16,12,1024,False,1,1,1,4,1,1,16,False,10,2.1818206979169044,1,2.1816760000000004,8,1,16,True,32,512,4,4,True,1,8,1,8
125,8,64,DLMT,1,1,True,32,2,0.0003190438841288158,False,2048,8,1,True,2.8763432581855293,8,1,1024,2048,False,False,True,128,True,1,False,1024,True,16,16,128,True,1,4,1,4,16,1,1,False,10,2.87673874181447,12,2.8765409999999996,1,1,32,True,1024,512,16,256,True,1,8,2,1
126,512,512,DLMT,4,8,False,1,128,0.00016480594649464695,True,16,4,4,False,4.116500854093068,8,1,1,64,False,True,True,1,True,128,True,128,False,1,1,8,False,4,1,1,12,4,16,1,False,10,4.1167051459069315,16,4.116603,12,1,32,True,256,256,8,64,False,1,1,2,16
127,2,64,DLMT,1,16,False,2,4,0.00012892245731442242,False,8,32,2,False,2.6383730945014046,1,1,128,1024,True,False,True,1,True,1,True,8,True,4,8,1,False,1,1,16,1,12,1,1,False,10,2.6385329054985966,16,2.6384530000000006,4,4,1,True,1,4,1,32,False,8,4,2,1
128,1,2048,DLMT,2,1,False,2,2,8.651589449345475e-05,True,128,64,16,True,3.370371377878377,8,16,1,2048,False,True,True,1,True,4,True,256,False,1,4,1,True,1,8,1,8,1,16,1,False,10,3.370478622121622,4,3.3704249999999996,16,1,4,True,1,16,12,1024,False,1,32,2,16
129,1,1,DLMT,1,16,True,4,64,0.0012344553454863856,False,4,8,4,True,3.379794890709266,2048,4,32,4,True,True,True,128,True,512,True,1024,False,12,1,2048,False,8,1,4,1,16,1,1,False,10,3.381325109290734,4,3.38056,16,16,1,True,1024,1024,8,1024,False,8,1,1,1
130,2048,16,DLMT,32,1,True,4,8,0.00010817116066675698,True,64,8,2,True,5.148999956051981,2048,8,1,1024,False,False,True,2,False,2,True,16,True,16,1,2048,False,1,1,1,4,12,1,16,False,10,5.14913404394802,8,5.1490670000000005,16,1,16,True,32,1024,4,128,False,8,4,32,1
131,256,1,DLMT,2,1,False,2,128,0.0002608850321501368,True,8,1,16,False,3.951681304753071,8,64,256,256,False,False,True,16,False,512,True,1024,False,16,4,1,False,8,1,1,1,16,16,1,False,10,3.9520046952469294,4,3.951843,12,32,2,True,128,256,1,256,False,1,8,4,8
132,2,128,DLMT,1,2,True,2,2,0.00029466760934991864,True,8,512,4,True,2.335358366479544,16,32,1024,1,False,False,True,1,True,4,True,64,True,1,8,32,True,1,8,16,1,1,4,1,False,10,2.3357236335204563,12,2.335541,12,2,1,True,1,8,4,1024,True,1,4,16,1
133,4,1024,DLMT,8,8,False,1,128,0.00018875645684315794,True,8,16,4,False,1.7584820096857334,128,512,8,2048,True,True,True,16,True,64,True,1024,True,8,4,256,True,1,12,1,12,1,1,12,False,10,1.758715990314267,1,1.7585990000000002,12,16,2,True,512,512,12,32,True,1,4,32,8
134,16,128,DLMT,4,4,False,4,128,0.0016469656948461225,False,4,8,32,True,1.6733672188439583,16,1,2048,1024,True,True,False,32,False,32,False,256,True,16,16,16,False,12,1,16,1,16,1,16,False,10,1.6754087811560416,12,1.674388,12,2,2,True,32,512,16,2048,True,4,1,2,1
135,2,16,DLMT,4,4,False,4,1,0.0001785525132838758,True,4,2,2,False,4.174216334039261,32,2,128,16,False,False,True,4,False,512,True,2048,True,1,1,64,True,8,1,1,1,1,12,1,False,10,4.174437665960739,1,4.174327,1,8,2,True,1024,128,12,16,False,1,32,2,8
136,512,512,DLMT,4,2,False,1,2,0.00021296948138171368,True,256,256,32,True,1.9302360025734073,8,64,1,1024,False,True,False,32,False,2048,True,2048,True,4,8,16,False,8,1,4,1,8,1,12,False,10,1.9304999974265928,16,1.930368,8,16,4,True,256,1,12,1,True,1,2,8,12
137,64,16,DLMT,32,4,True,32,1024,0.0001741378764084013,False,128,2,4,False,2.568208070209266,2,16,1024,1,False,True,True,32,False,2,True,512,False,16,4,2,False,1,12,4,1,4,1,8,False,10,2.568423929790734,12,2.568316,8,32,1,True,128,1024,8,128,True,1,2,16,4
138,8,1,DLMT,8,4,False,4,8,0.0007745508375826783,True,16,1,4,True,3.274808937238599,8,2,64,1024,True,True,True,2048,False,1024,False,1,False,8,12,16,True,12,1,1,12,16,1,4,False,10,3.275769062761401,12,3.275289,16,1,2,True,2048,32,16,1024,False,4,16,8,1
139,4,64,DLMT,8,2,True,16,2,0.00013958868148960737,False,512,16,4,False,2.3725084836286463,8,64,1024,1024,False,True,False,2048,False,2,True,4,True,1,8,256,False,8,1,12,1,1,1,16,False,10,2.372681516371353,12,2.3725949999999996,1,32,1,True,1,256,8,1024,True,1,32,4,12
140,1,1,DLMT,1,1,False,1,1,0.00022778279127273063,False,1,1,1,False,2.583143821357525,1,1,1,1,False,False,False,1,False,1,False,1,False,1,1,1,False,1,1,1,1,1,1,1,True,10,2.5834261786424753,1,2.583285,1,1,1,True,1,1,1,1,False,1,1,1,1
141,1,2048,DLMT,4,2,True,32,8,0.00016507271125174218,False,4,2048,4,False,2.1398886887535973,2,2048,8,32,False,True,True,2,False,2048,True,2048,True,1,12,8,False,16,1,12,1,4,1,1,False,10,2.140093311246403,12,2.139991,1,2,1,True,4,512,8,2048,True,8,4,4,1
142,1,1,DLMT,2,2,True,32,1,0.00012322337440597253,False,256,2048,4,False,3.654069626764679,16,2048,2,256,False,True,False,2,False,128,True,2048,False,1,4,16,False,16,1,1,1,1,1,8,False,10,3.6542223732353207,12,3.654146,4,2,16,True,32,128,12,2048,True,1,4,4,12
143,1,2048,DLMT,4,2,True,16,32,0.00017343874999550156,True,64,2,4,False,3.5043855035243436,16,2048,16,2048,False,True,True,2,True,2048,False,2048,False,12,1,512,False,16,1,1,8,12,1,16,False,10,3.5046004964756565,12,3.504493,12,2,2,True,16,1024,16,2048,True,1,4,4,16
144,1,1,DLMT,32,2,True,16,1,0.00042706088558892705,True,32,512,4,False,3.473102309784621,2048,2048,4,256,False,True,False,2,True,16,True,2048,True,4,8,1,True,16,1,1,1,4,1,16,False,10,3.47363169021538,12,3.4733670000000005,16,2,1,True,1,512,1,2048,True,1,4,4,1
145,1,2048,DLMT,32,2,True,2,32,0.0006083091319386688,False,8,64,4,False,2.2643429730219187,1024,2048,16,1,True,True,True,2,False,512,False,2048,False,4,8,2048,True,16,1,16,1,16,1,8,False,10,2.2650970269780806,12,2.2647199999999996,4,2,1,True,16,1,16,2048,True,4,4,4,1
146,1,1,DLMT,8,2,True,2,8,0.0006107503581661583,False,1024,256,4,False,2.3087034599620306,256,2048,2048,1,False,True,True,2,False,8,True,2048,True,12,16,256,True,16,1,16,1,1,1,16,False,10,2.3094605400379695,12,2.309082,16,2,2,True,2,128,8,2048,True,1,4,4,1
147,1,1,DLMT,2,2,False,2,64,0.00010811567878896027,False,32,2048,4,False,1.9337819904393723,8,2048,8,256,True,True,False,2,False,64,True,2048,True,4,16,512,False,16,1,1,12,12,1,1,False,10,1.9339160095606276,12,1.933849,12,2,1,True,1,512,8,2048,True,12,4,4,1
148,1,2048,DLMT,32,2,False,1,128,0.00012823416081533335,False,64,8,4,False,3.0460645211041553,4,2048,8,128,False,True,True,2,True,64,True,2048,True,1,12,1,True,16,1,1,16,12,1,16,False,10,3.0462234788958455,12,3.0461440000000004,12,2,4,True,64,128,16,2048,True,1,4,4,8
149,1,2048,DLMT,16,2,False,1,32,0.0005930505880614445,True,16,1024,4,False,3.2272534301916145,8,2048,512,128,False,True,False,2,True,2048,True,2048,True,16,1,1,True,16,1,1,1,1,1,8,False,10,3.2279885698083857,12,3.227621,4,2,4,True,1,1,1,2048,True,1,4,4,12
150,1,2048,DLMT,16,2,False,4,16,0.0001836954000512515,True,64,1,4,False,3.6154401465035906,2048,2048,16,256,True,True,True,2,False,64,True,2048,True,1,1,2048,False,16,1,8,1,12,1,12,False,10,3.6156678534964084,12,3.6155539999999995,12,2,1,True,128,64,12,2048,True,12,4,4,1
151,1,2048,DLMT,4,2,False,2,256,8.911228871486553e-05,True,512,256,4,False,2.073767768646137,64,2048,256,1,True,True,False,2,False,8,True,2048,False,1,12,512,True,16,1,1,1,12,1,4,False,10,2.073878231353863,12,2.073823,16,2,32,True,2,512,1,2048,True,16,4,4,1
152,1,2048,DLMT,1,2,True,4,256,0.00010117311895959099,False,256,2048,4,False,4.021975293403466,2048,2048,512,512,False,True,False,2,False,8,True,2048,False,4,1,1,True,16,1,1,12,8,1,12,False,10,4.022100706596534,12,4.022038,16,2,32,True,8,1024,16,2048,True,1,4,4,4
153,1,2048,DLMT,32,2,True,1,8,9.394147114023802e-05,True,256,16,4,False,3.4676567755428604,8,2048,2048,2048,True,True,True,2,False,256,True,2048,False,8,1,128,True,16,1,12,1,12,1,4,False,10,3.4677732244571406,12,3.4677150000000005,16,2,32,True,8,128,8,2048,True,4,4,4,1
154,1,1,DLMT,16,2,True,32,1024,0.0004683844574705932,False,128,32,4,False,3.5501436976400513,2,2048,2048,2048,True,True,False,2,True,128,False,2048,False,16,12,256,False,16,1,1,16,8,1,16,False,10,3.550724302359949,12,3.550434,16,2,4,True,16,1,8,2048,True,1,4,4,8
155,1,1,DLMT,16,2,True,2,512,0.0012957395571642034,True,4,2048,4,False,2.341949907059309,4,2048,16,8,True,True,True,2,True,128,False,2048,False,12,4,1024,False,16,1,12,1,16,1,12,False,10,2.343556092940691,12,2.342753,12,2,16,True,256,2048,12,2048,True,1,4,4,4
156,1,1,DLMT,16,2,False,32,8,0.00031779867841133063,False,8,16,4,False,3.619141029957848,512,2048,32,64,False,True,False,2,False,1,False,2048,False,12,4,1024,True,16,1,1,16,4,1,4,False,10,3.6195349700421526,12,3.6193380000000004,4,2,16,True,1,16,16,2048,True,1,4,4,4
157,1,2048,DLMT,16,2,False,4,1,0.0005676662752004204,True,512,1024,4,False,3.437493163262624,128,2048,256,512,True,True,False,2,True,128,False,2048,True,12,8,1024,True,16,1,1,12,1,1,16,False,10,3.4381968367373763,12,3.4378450000000003,4,2,4,True,1024,4,8,2048,True,4,4,4,1
158,1,1,DLMT,4,2,True,4,32,0.00012091319200154822,False,128,32,4,False,1.9766150586042575,8,2048,32,1,False,True,True,2,True,512,True,2048,True,1,1,256,True,16,1,4,1,16,1,1,False,10,1.9767649413957427,12,1.97669,4,2,2,True,8,2048,1,2048,True,1,4,4,16
159,1,2048,DLMT,1,2,True,32,256,0.00014064494303017697,True,4,256,4,False,4.078145828962992,1,2048,1,64,False,True,False,2,True,2048,True,2048,False,8,1,512,False,16,1,4,1,16,1,12,False,10,4.07832017103701,12,4.078233000000001,12,2,1,True,16,2048,8,2048,True,12,4,4,1
160,1,1,DLMT,2,2,False,2,32,0.0001536098955145947,True,512,32,4,False,2.4084127933498474,1,2048,1024,1024,False,True,False,2,True,512,False,2048,True,1,16,8,False,16,1,12,1,4,1,4,False,10,2.4086032066501533,12,2.4085080000000003,8,2,4,True,16,1,16,2048,True,1,4,4,4
161,1,1,DLMT,1,2,True,2,4,0.001076774813969958,False,4,512,4,False,2.066328620319391,4,2048,32,4,True,True,False,2,True,1024,False,2048,True,8,1,1,False,16,1,1,12,8,1,1,False,10,2.067663379680609,12,2.066996,4,2,4,True,1024,128,4,2048,True,1,4,4,12
162,1,1,DLMT,1,2,True,8,1024,0.00028514733033994943,False,1024,32,4,False,3.3882342671011805,1,2048,1,1,True,True,False,2,True,1,True,2048,True,4,8,2048,False,16,1,12,1,1,1,16,False,10,3.3885877328988196,12,3.388411,1,2,1,True,2048,1024,16,2048,True,8,4,4,1
163,1,2048,DLMT,32,2,False,32,2,0.00030219861018873883,True,64,2048,4,False,2.3615466988026355,1024,2048,32,1,False,True,False,2,True,4,True,2048,False,12,12,2048,False,16,1,12,1,16,1,1,False,10,2.361921301197364,12,2.3617339999999998,12,2,4,True,1024,2048,8,2048,True,1,4,4,12
164,1,2048,DLMT,4,2,False,4,16,9.246080250566781e-05,False,2048,1024,4,False,2.027471693253924,1,2048,16,1,False,True,False,2,False,1024,False,2048,True,16,8,2,False,16,1,8,1,12,1,1,False,10,2.027586306746076,12,2.027529,1,2,16,True,1,128,16,2048,True,1,4,4,1
165,1,1,DLMT,2,2,False,32,64,0.000728288404411277,False,4,1,4,False,3.8127126104648603,32,2048,64,8,True,True,True,2,True,2048,True,2048,False,16,1,32,True,16,1,1,16,16,1,8,False,10,3.813615389535139,12,3.8131639999999996,1,2,16,True,4,256,16,2048,True,12,4,4,1
166,1,1,DLMT,32,2,True,16,512,0.0001982548864466881,False,32,1,4,False,3.63112212260625,256,2048,256,32,True,True,False,2,False,1024,True,2048,True,4,16,256,False,16,1,1,4,1,1,12,False,10,3.6313678773937497,12,3.631245,1,2,16,True,8,512,4,2048,True,1,4,4,4
167,1,1,DLMT,8,2,True,16,4,0.00015956503376366585,True,2,256,4,False,3.848778102384743,8,2048,128,128,True,True,True,2,False,8,False,2048,False,16,16,512,False,16,1,1,16,8,1,8,False,10,3.8489758976152557,12,3.8488769999999994,8,2,1,True,2048,1,8,2048,True,1,4,4,4
168,1,1,DLMT,1,2,False,16,2,0.00023148218073979447,False,128,1024,4,False,4.30015052849431,128,2048,1024,128,False,True,False,2,True,4,False,2048,False,8,1,1,False,16,1,1,1,1,1,8,False,10,4.300437471505688,12,4.300293999999999,8,2,1,True,32,512,12,2048,True,1,4,4,4
169,1,2048,DLMT,32,2,True,16,2,0.0003110964480670576,True,32,8,4,False,4.098750183966921,8,2048,64,1,True,True,False,2,True,2048,False,2048,False,4,4,128,True,16,1,1,4,1,1,12,False,10,4.09913581603308,12,4.098943,12,2,32,True,1024,1,4,2048,True,1,4,4,12
170,1,2048,DLMT,32,2,True,4,1,0.0006126899705397198,False,64,32,4,False,2.929611257799917,32,2048,2048,64,True,True,False,2,True,4,False,2048,True,12,12,256,True,16,1,1,16,1,1,1,False,10,2.9303707422000835,12,2.9299910000000002,8,2,32,True,128,1,16,2048,True,1,4,4,16
171,1,2048,DLMT,16,2,True,1,32,0.00019555306185278746,True,8,64,4,False,3.2153017971837117,16,2048,4,1,False,True,False,2,True,16,True,2048,True,12,1,512,False,16,1,1,1,1,1,4,False,10,3.215544202816288,12,3.215423,4,2,8,True,64,32,1,2048,True,4,4,4,1
172,1,1,DLMT,4,2,True,32,1,0.0002928566202085545,False,128,256,4,False,2.9643634889216175,128,2048,1024,128,True,True,True,2,False,256,True,2048,False,4,1,2048,False,16,1,16,1,1,1,1,False,10,2.964726511078383,12,2.964545,1,2,2,True,64,4,1,2048,True,1,4,4,16
173,1,1,DLMT,1,2,False,32,32,8.270429251260526e-05,False,512,16,4,False,3.3961887402903503,8,2048,512,512,True,True,True,2,False,1,False,2048,False,16,4,2048,False,16,1,4,1,16,1,16,False,10,3.396291259709649,12,3.3962399999999997,1,2,16,True,32,256,8,2048,True,1,4,4,16
174,1,1,DLMT,16,2,True,32,16,0.00014331782861882884,True,256,64,4,False,3.6926311723217813,4,2048,2,2048,False,True,False,2,False,128,True,2048,True,12,12,2048,False,16,1,1,8,4,1,4,False,10,3.6928088276782187,12,3.69272,1,2,1,True,1,2048,4,2048,True,1,4,4,4
175,1,2048,DLMT,16,2,False,32,2048,0.0004623807954488994,False,2048,128,4,False,3.7261454186799483,4,2048,2,2048,False,True,True,2,False,64,True,2048,True,4,12,4,True,16,1,16,1,1,1,16,False,10,3.7267185813200525,12,3.7264320000000004,4,2,8,True,512,2048,16,2048,True,1,4,4,4
176,1,2048,DLMT,16,2,False,1,1,0.0013048310235428508,True,64,32,4,False,3.1441652722136118,1,2048,128,64,False,True,True,2,False,1,True,2048,False,1,12,512,False,16,1,8,1,8,1,8,False,10,3.145782727786389,12,3.1449740000000004,16,2,8,True,1024,2048,16,2048,True,1,4,4,8
177,1,2048,DLMT,1,2,False,16,1024,0.00018602419197506548,False,16,128,4,False,3.650529703129925,32,2048,2,128,False,True,True,2,True,16,False,2048,True,4,8,32,False,16,1,1,4,16,1,16,False,10,3.6507602968700748,12,3.650645,16,2,32,True,1,1,16,2048,True,4,4,4,1
178,1,2048,DLMT,1,2,False,1,4,0.00042668958271786095,False,2,256,4,False,3.2811715399162957,1024,2048,64,4,True,True,False,2,False,256,True,2048,False,8,12,1,True,16,1,1,1,12,1,12,False,10,3.2817004600837048,12,3.2814360000000002,1,2,2,True,32,1,16,2048,True,4,4,4,1
179,1,1,DLMT,1,2,True,1,256,0.00020638798414639585,False,1,128,4,False,3.058574081752699,512,2048,256,256,True,True,False,2,True,128,False,2048,True,4,1,512,False,16,1,16,1,4,1,16,False,10,3.0588299182473015,12,3.0587020000000003,12,2,4,True,1,1024,12,2048,True,16,4,4,1
180,1,2048,DLMT,1,2,False,2,32,0.0004938258802453234,True,1,1,4,False,2.5430799291726007,2,2048,8,8,False,True,False,2,False,16,False,2048,True,1,8,256,False,16,1,12,1,1,1,16,False,10,2.5436920708274,12,2.5433860000000004,1,2,8,True,2048,1,8,2048,True,1,4,4,16
181,1,2048,DLMT,2,2,False,8,4,0.00010237187113652572,False,2048,1024,4,False,3.4666865504228217,16,2048,32,2048,True,True,False,2,False,2,False,2048,False,4,8,1,False,16,1,4,1,4,1,16,False,10,3.466813449577178,12,3.4667499999999998,12,2,8,True,128,16,1,2048,True,8,4,4,1
