id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
51,32,4,16,1,0.5531287442065924,False,64,RS,2,False,True,False,9,13,0.03598553494447457,10,25,1,0.5754324,True,True,0.5977360557934075
52,1,512,16,2048,inf,False,128,RS,32,True,False,True,22,27,inf,1,1,13,inf,False,False,inf
53,8,1024,8,2048,3.4524492702097014,False,256,RS,16,True,True,False,17,26,0.0009934409896918566,10,6,1,3.453065,True,False,3.4536807297902987
54,32,4,2,256,6.85369663936151,False,1024,RS,4,False,False,False,9,2,0.048458537214818964,10,22,1,6.883731,True,True,6.91376536063849
55,1,4,2,32,2.800158325021866,False,256,RS,8,False,True,False,2,6,0.0314792374272313,10,29,1,2.8196689999999998,True,True,2.8391796749781335
56,32,1,2,2,7.512835954962403,False,512,RS,2,False,True,False,6,2,0.004708080712986937,10,23,1,7.515754000000001,True,False,7.518672045037599
57,1,2,1,128,1.480137131046328,False,4,RS,2,False,False,False,13,9,0.038557696832150115,10,16,1,1.504035,True,True,1.527932868953672
58,16,1,1,2048,inf,False,128,RS,2,False,True,True,26,17,inf,1,19,1,inf,False,True,inf
59,8,2,2,2048,inf,False,4,RS,4,False,False,True,13,11,inf,1,1,27,inf,False,True,inf
60,32,128,32,256,inf,False,1,RS,2,True,True,True,24,27,inf,1,15,1,inf,False,True,inf
61,16,4,1,512,4.293290665247732,False,16,RS,1,True,True,False,6,22,0.0007782165508390825,10,17,1,4.293773,True,False,4.294255334752267
62,1,1,2,1,inf,False,2048,RS,2,True,True,True,24,10,inf,1,29,1,inf,False,True,inf
63,4,32,8,256,6.758913674687675,False,16,RS,32,False,True,False,14,7,0.0002780359688960843,10,1,10,6.759085999999999,True,False,6.759258325312323
64,1,128,2048,128,2.1056171875040066,False,2048,RS,16,False,True,True,16,23,0.00021267110758164967,10,1,11,2.1057490000000003,True,False,2.105880812495994
65,16,1,32,128,inf,False,256,RS,2,False,False,True,29,14,inf,1,1,17,inf,False,True,inf
66,4,32,16,2048,inf,False,2048,RS,1,True,True,True,1,2,inf,1,1,29,inf,False,False,inf
67,4,32,4,64,inf,False,2048,RS,8,False,False,True,23,23,inf,1,1,6,inf,False,False,inf
68,8,64,1,512,inf,False,512,RS,8,True,False,True,28,30,inf,1,1,24,inf,False,False,inf
69,1,128,2,128,inf,False,2,RS,4,False,True,True,15,13,inf,1,26,1,inf,False,False,inf
70,4,16,1,128,2.4251693843460953,False,1024,RS,1,True,True,False,29,24,0.06738778705373846,10,30,1,2.466936,True,True,2.5087026156539047
71,4,512,2,512,inf,False,4,RS,2,True,True,True,12,4,inf,1,26,1,inf,False,False,inf
72,2,16,16,128,inf,False,32,RS,32,True,False,True,25,27,inf,1,13,1,inf,False,False,inf
73,2,16,2,16,0.8676780173371523,False,256,RS,1,True,False,False,9,30,0.03230274787521953,10,11,1,0.8876991000000001,True,True,0.9077201826628478
74,8,4,1024,1024,4.418512780757011,False,1024,RS,16,True,False,False,8,5,0.0001988064385274943,10,1,28,4.418636,True,False,4.41875921924299
75,4,128,2,512,inf,False,32,RS,4,True,False,True,2,30,inf,1,1,17,inf,False,True,inf
76,8,64,4,128,4.215551751987348,False,1024,RS,2,False,False,False,12,27,0.046915910094551184,10,26,1,4.244629999999999,True,True,4.27370824801265
77,2,1,2,128,inf,False,512,RS,16,False,True,True,4,8,inf,1,30,1,inf,False,False,inf
78,8,512,4,1,inf,False,32,RS,2,True,False,True,7,6,inf,1,30,1,inf,False,False,inf
79,2,2,8,512,12.066371890586687,False,2048,RS,1,True,False,False,5,12,0.02924855551988867,10,1,30,12.084499999999998,True,True,12.10262810941331
80,1,32,256,256,inf,False,2048,RS,32,False,True,True,14,27,inf,1,1,16,inf,False,True,inf
81,4,4,256,128,4.9268518596386235,False,1,RS,32,True,True,False,27,14,0.00013898201322480556,10,16,1,4.926938,True,False,4.927024140361376
82,16,16,1024,128,inf,False,2048,RS,2,False,False,True,17,13,inf,1,1,29,inf,False,False,inf
83,16,16,4,1024,0.24036153821399445,False,1,RS,4,True,True,False,6,18,0.030783663617087557,10,11,1,0.2594411,True,True,0.27852066178600554
84,4,64,1024,512,3.3787840777318374,False,1024,RS,1,True,False,False,2,29,0.022152359332585803,10,28,1,3.392514,True,True,3.406243922268162
85,2,4,32,512,9.250257470214962,False,128,RS,8,True,False,False,26,7,0.0003654914499681079,10,24,1,9.250484000000002,True,False,9.250710529785042
86,2,32,1,256,inf,False,64,RS,32,True,True,True,9,25,inf,1,14,1,inf,False,False,inf
87,1,32,4,32,7.078685011244458,False,2048,RS,8,False,False,False,16,28,0.0061471753675977295,10,19,1,7.082495,True,True,7.086304988755542
88,16,32,128,512,3.981383438553437,False,2048,RS,1,False,False,True,1,22,0.0002703497734416693,10,28,1,3.9815510000000005,True,False,3.981718561446564
89,8,32,16,512,3.819353417416622,False,2048,RS,1,False,False,False,25,13,0.0004059125521586908,10,1,11,3.819605,True,False,3.819856582583378
90,4,16,256,32,2.7015640383787005,False,2048,RS,2,True,False,False,10,21,0.00026776855677988244,10,15,1,2.70173,True,False,2.7018959616212994
91,4,1,1,2048,inf,False,1,RS,16,True,True,True,20,6,inf,1,11,1,inf,False,True,inf
92,1,64,256,1,2.1131912358759455,False,512,RS,16,False,True,False,15,17,0.043107418955442046,10,1,25,2.139909,True,True,2.166626764124054
93,1,32,512,32,4.542041339770612,False,1,RS,2,False,True,False,11,13,0.000686775800389073,10,1,17,4.542467,True,False,4.542892660229389
94,1,32,64,1024,3.2391325907884494,False,128,RS,8,False,False,True,2,26,0.0004185403206383138,10,1,23,3.239392,True,False,3.2396514092115507
95,8,2,4,128,inf,False,256,RS,2,True,True,True,2,24,inf,1,1,28,inf,False,False,inf
96,32,2,16,32,inf,False,1024,RS,1,True,True,True,14,10,inf,1,1,4,inf,False,False,inf
97,4,2,16,16,0.45189933244081354,False,32,RS,4,True,True,False,2,6,0.020955262437154055,10,20,1,0.4648873,True,True,0.47787526755918647
98,2,512,32,2048,inf,False,1024,RS,4,True,True,True,15,3,inf,1,3,1,inf,False,True,inf
99,1,2,4,2048,inf,False,128,RS,2,True,True,True,1,9,inf,1,21,1,inf,False,True,inf
100,8,8,128,2048,inf,False,256,RS,2,True,True,True,28,7,inf,1,1,28,inf,False,False,inf
101,1,8,16,16,7.437586593275867,False,512,RS,8,True,False,False,28,12,0.0007912401658156661,10,1,6,7.438077,True,False,7.4385674067241325
102,16,8,2,128,4.71436755705557,False,2048,RS,2,False,True,False,17,28,0.0010881709424533518,10,4,1,4.715042,True,False,4.715716442944431
103,2,2,64,512,inf,False,2048,RS,32,False,False,True,27,3,inf,1,1,8,inf,False,True,inf
104,8,128,4,256,inf,False,1,RS,8,True,False,True,17,14,inf,1,1,23,inf,False,False,inf
105,8,8,128,2048,2.518426219616839,False,512,RS,4,False,True,False,28,29,0.00023036709834528974,10,29,1,2.518569,True,False,2.5187117803831605
106,2,1,512,4,inf,False,512,RS,2,False,False,True,1,17,inf,1,28,1,inf,False,True,inf
107,2,512,2,1,inf,False,512,RS,16,True,True,True,8,30,inf,1,1,3,inf,False,False,inf
108,1,2,1,2,10.059057631178952,False,4,RS,2,False,True,True,9,24,0.001859274051881592,10,9,1,10.060210000000001,True,False,10.061362368821051
109,8,256,512,2048,4.63571430659347,False,2048,RS,16,True,False,False,5,29,0.1240550333561681,10,1,7,4.712603,True,True,4.7894916934065295
110,1,64,1,1024,inf,False,512,RS,32,True,False,True,22,22,inf,1,1,14,inf,False,True,inf
111,16,32,16,64,inf,False,1,RS,4,False,True,True,29,10,inf,1,1,13,inf,False,True,inf
112,8,16,64,128,5.354116289120028,False,2048,RS,16,True,True,False,6,14,0.00032706115636070066,10,1,18,5.354319,True,False,5.354521710879973
113,1,1,2,128,inf,False,16,RS,16,True,True,True,30,13,inf,1,1,16,inf,False,False,inf
114,1,256,1,1024,2.5842501458500764,False,1024,RS,8,False,True,False,16,19,0.06235586304430405,10,1,20,2.6228979999999997,True,True,2.661545854149923
115,2,512,2048,2048,2.08988845971119,False,1,RS,2,True,False,True,19,8,9.445104552093713e-05,10,4,1,2.089947,True,False,2.09000554028881
116,16,256,512,256,inf,False,512,RS,4,False,True,True,1,15,inf,1,1,28,inf,False,True,inf
117,2,2,1,32,43.0600792242984,False,4,RS,8,False,False,False,22,11,0.00046914816422885855,10,1,29,43.06037,True,False,43.0606607757016
118,8,128,32,256,3.5835185578568267,False,1024,RS,1,False,True,False,29,1,0.0006122058477342802,10,1,19,3.583898,True,False,3.5842774421431733
119,4,1024,64,1,0.8779057093650628,False,256,RS,8,False,False,False,26,29,0.024477109115457252,10,14,1,0.8930764999999999,True,True,0.908247290634937
120,8,512,2,512,inf,False,256,RS,2,False,False,True,7,3,inf,1,27,1,inf,False,True,inf
121,16,2,128,1,2.9570323926109214,False,1024,RS,1,False,False,True,20,19,0.07334135483477248,10,12,1,3.0024889999999997,True,True,3.047945607389078
122,4,4,2,512,inf,False,32,RS,1,False,False,True,5,10,inf,1,1,19,inf,False,True,inf
123,8,8,4,128,inf,False,16,RS,16,True,True,True,18,25,inf,1,1,27,inf,False,False,inf
124,2,2,4,16,22.556673439011124,False,2048,RS,16,False,False,False,18,16,0.04646142593593083,10,24,1,22.58547,True,True,22.614266560988877
125,2,16,4,256,4.040711072703455,False,64,RS,2,False,True,False,12,5,0.0002322175703947064,10,1,29,4.040855,True,False,4.0409989272965445
126,1,512,4,1,0.23412195000166663,False,8,RS,16,False,False,False,19,27,0.03122491951310683,10,27,1,0.253475,True,True,0.2728280499983334
127,1,2,128,2,inf,False,2048,RS,16,False,True,True,6,18,inf,1,5,1,inf,False,False,inf
128,4,2,64,256,inf,False,1024,RS,1,False,False,True,12,20,inf,1,1,26,inf,False,True,inf
129,8,2048,4,2048,3.076031842239555,False,512,RS,16,True,True,False,1,4,0.00011480853626806379,10,9,1,3.0761030000000003,True,False,3.0761741577604456
130,1,32,256,32,3.6031537515011536,False,256,RS,4,True,True,False,16,10,0.000129475866477111,10,1,22,3.6032339999999996,True,False,3.6033142484988456
131,2,8,2,16,inf,False,128,RS,4,False,True,True,22,3,inf,1,13,1,inf,False,False,inf
132,8,8,8,16,0.2647266046844179,False,32,RS,1,True,True,False,3,11,0.04857524463149928,10,1,25,0.29483329999999996,True,True,0.32493999531558204
133,1,32,1,2048,0.3251896619656065,False,16,RS,16,True,True,False,22,17,0.06796914437625355,10,1,20,0.3673166,True,True,0.4094435380343935
134,2,2048,2,1,inf,False,1,RS,8,False,False,True,9,16,inf,1,1,20,inf,False,False,inf
135,4,512,256,1024,inf,False,256,RS,4,False,False,True,29,18,inf,1,14,1,inf,False,True,inf
136,4,1,16,2,inf,False,1,RS,16,True,False,True,10,29,inf,1,1,8,inf,False,False,inf
137,16,8,1,64,inf,False,2048,RS,8,True,False,True,1,2,inf,1,1,28,inf,False,True,inf
138,32,16,8,1,inf,False,1024,RS,2,False,True,True,24,30,inf,1,14,1,inf,False,True,inf
139,1,2,2,8,inf,False,1,RS,1,False,True,True,3,11,inf,1,1,27,inf,False,True,inf
140,16,16,4,64,7.3567299559602315,False,512,RS,8,False,False,False,19,15,0.001879724713887693,10,25,1,7.357894999999999,True,False,7.359060044039767
141,2,1,4,2048,inf,False,1,RS,4,True,True,True,21,19,inf,1,17,1,inf,False,True,inf
142,32,2,4,2,1.1717527885469905,False,1,RS,4,True,True,False,7,20,0.04830340659829285,10,18,1,1.2016909999999998,True,True,1.2316292114530092
143,2,2,32,4,1.0168959179409884,False,1,RS,4,False,True,False,8,30,0.01805287470183072,10,25,1,1.028085,True,True,1.0392740820590114
144,8,4,4,1024,6.931680689300799,False,1024,RS,4,False,True,False,27,17,0.00022638241981211906,10,9,1,6.931820999999999,True,False,6.9319613106992
145,4,1,2,32,0.3040182983496187,False,1,RS,1,False,False,False,19,27,0.016240210272345616,10,20,1,0.3140839,True,True,0.32414950165038137
146,1,1024,32,1024,inf,False,128,RS,32,True,True,True,29,5,inf,1,1,25,inf,False,False,inf
147,1,64,1,128,inf,False,128,RS,16,False,False,True,4,8,inf,1,1,30,inf,False,False,inf
148,1,2,8,2048,inf,False,2048,RS,32,True,True,True,18,22,inf,1,1,7,inf,False,False,inf
149,8,128,256,512,inf,False,1,RS,4,False,False,True,1,10,inf,1,9,1,inf,False,False,inf
150,4,2,4,512,1.2992957966904841,False,256,RS,32,True,False,False,2,14,0.0672741811990306,10,20,1,1.3409920000000002,True,True,1.3826882033095163
151,1,16,64,1024,1.5515527336146617,False,128,RS,4,False,False,False,2,6,0.014845660106576604,10,1,25,1.560754,True,True,1.5699552663853382
152,2,1,128,128,1.4440242516227508,False,1024,RS,1,False,False,True,24,22,0.016789015456541774,10,1,7,1.45443,True,True,1.464835748377249
153,32,1,8,128,0.21116523760118538,False,16,RS,2,False,False,False,4,3,0.0242305304432239,10,14,1,0.2261832,True,True,0.24120116239881462
154,2,16,64,2048,inf,False,64,RS,4,True,True,True,10,27,inf,1,1,21,inf,False,True,inf
155,8,4,256,2048,3.2759652718059886,False,512,RS,1,False,True,False,27,5,0.0008095066398740214,10,29,1,3.2764670000000002,True,False,3.276968728194012
156,2,1,2,2,0.8956861707270631,False,4,RS,16,True,True,False,11,18,0.06582019401034914,10,1,24,0.9364812,True,True,0.9772762292729369
157,8,1,64,256,inf,False,64,RS,4,False,True,True,9,20,inf,1,1,20,inf,False,True,inf
158,32,4,256,256,24.519127745298047,False,1024,RS,1,True,True,False,29,27,1.2767644357515604,10,17,1,25.31046,True,True,26.10179225470195
159,8,64,64,128,inf,False,256,RS,16,False,False,True,7,9,inf,1,1,23,inf,False,True,inf
160,4,1,1,256,inf,False,2048,RS,32,False,False,True,16,24,inf,1,1,30,inf,False,False,inf
161,1,256,512,512,3.9462594698203817,False,2048,RS,1,False,True,False,10,12,0.011733766488216793,10,1,13,3.953532,True,True,3.9608045301796184
162,8,1,16,32,inf,False,128,RS,2,True,False,True,1,16,inf,1,1,9,inf,False,True,inf
163,1,4,1,128,inf,False,64,RS,8,False,True,True,27,16,inf,1,1,28,inf,False,False,inf
164,16,64,2,128,inf,False,8,RS,8,True,True,True,3,9,inf,1,1,7,inf,False,True,inf
165,4,1,4,1,inf,False,1024,RS,16,False,False,True,23,2,inf,1,1,20,inf,False,True,inf
166,1,128,1,512,0.351831693159555,False,1,RS,16,True,False,False,20,29,0.03508661042278093,10,27,1,0.3735782,True,True,0.3953247068404451
167,1,2,8,64,5.51367065616724,False,512,RS,1,False,True,True,30,17,0.005805699699433166,10,11,1,5.517269000000001,True,False,5.520867343832761
168,32,4,1,8,12.097217207170853,False,2048,RS,4,False,False,False,6,6,0.03327356909019543,10,10,1,12.11784,True,True,12.138462792829145
169,4,2,1024,1024,inf,False,1,RS,16,True,False,True,26,25,inf,1,28,1,inf,False,False,inf
170,1,64,1024,128,3.3942456540326327,False,1,RS,4,True,False,False,24,25,0.00017642278764380662,10,17,1,3.3943549999999996,True,False,3.3944643459673665
171,32,512,128,2048,2.24111549861361,False,512,RS,4,True,True,False,17,9,0.01640623247427634,10,2,1,2.2512840000000005,True,True,2.261452501386391
172,1,1,16,16,inf,False,64,RS,2,True,False,True,5,22,inf,1,28,1,inf,False,True,inf
173,4,256,8,256,inf,False,1,RS,8,False,True,True,26,27,inf,1,1,11,inf,False,True,inf
174,1,8,512,16,8.193917468182192,False,1024,RS,1,False,True,True,29,10,0.0011302636860486964,10,1,5,8.194618,True,False,8.195318531817808
175,8,1,1,1,inf,False,1,RS,4,False,False,True,5,11,inf,1,5,1,inf,False,True,inf
176,8,8,64,256,inf,False,128,RS,4,True,True,True,24,27,inf,1,1,12,inf,False,True,inf
177,1,4,1024,4,7.997048468696867,False,1024,RS,4,False,False,True,25,14,0.033428037049758205,10,1,2,8.017767,True,True,8.038485531303133
178,2,1024,8,1024,inf,False,128,RS,2,True,False,True,6,19,inf,1,1,11,inf,False,False,inf
179,4,128,8,2048,inf,False,512,RS,8,True,True,True,20,25,inf,1,1,16,inf,False,False,inf
180,16,128,2,512,inf,False,1024,RS,1,False,False,True,13,14,inf,1,16,1,inf,False,True,inf
181,8,64,16,256,inf,False,64,RS,16,True,False,True,2,9,inf,1,4,1,inf,False,False,inf
182,1,2,1,1024,23.719401649831035,False,2048,RS,32,True,True,False,11,18,0.0006749814812279068,10,1,15,23.71982,True,False,23.720238350168962
183,16,1,128,128,4.150811062122768,False,2048,RS,2,True,True,False,3,9,0.10808724559817405,10,1,8,4.217803,True,True,4.284794937877232
184,16,128,4,128,inf,False,8,RS,2,False,True,True,10,24,inf,1,21,1,inf,False,True,inf
185,4,8,1,32,0.33049002110770564,False,4,RS,8,False,True,False,24,20,0.048341269824136814,10,19,1,0.36045170000000004,True,True,0.39041337889229444
186,16,2,8,4,inf,False,512,RS,4,True,True,False,17,13,inf,1,1,29,inf,False,True,inf
187,2,64,8,1024,4.0447424451864045,False,128,RS,16,False,False,False,8,21,0.00011867602959315106,10,1,7,4.044816,True,False,4.0448895548135955
188,4,1024,8,1024,inf,False,64,RS,32,False,True,False,5,24,inf,1,1,4,inf,False,False,inf
189,2,1,1,32,inf,False,256,RS,32,False,False,True,13,5,inf,1,1,5,inf,False,False,inf
190,1,128,16,1024,inf,False,1,RS,16,True,True,True,18,13,inf,1,28,1,inf,False,False,inf
191,1,1,128,8,1.026153117936783,False,1,RS,32,False,False,False,25,15,0.045881106786998936,10,9,1,1.0545900000000001,True,True,1.0830268820632172
192,2,32,64,256,4.373317396175097,False,1024,RS,8,False,False,False,23,11,0.0007867178655656636,10,1,11,4.373805,True,False,4.374292603824903
193,8,32,512,128,3.846792140607374,False,1024,RS,1,False,True,False,14,20,0.025637280979074157,10,1,26,3.8626820000000004,True,True,3.878571859392627
194,4,2,64,512,inf,False,64,RS,32,False,True,True,11,14,inf,1,23,1,inf,False,True,inf
195,16,1,8,1,2.3096583629804748,False,256,RS,4,True,True,False,9,9,0.00014462364951832663,10,1,26,2.309748,True,False,2.309837637019525
196,4,16,64,2048,inf,False,128,RS,32,False,False,True,30,2,inf,1,1,29,inf,False,False,inf
197,4,256,16,256,inf,False,64,RS,16,True,True,True,25,20,inf,1,1,28,inf,False,False,inf
198,16,2,8,8,inf,False,32,RS,1,True,False,True,25,9,inf,1,7,1,inf,False,False,inf
199,1,8,64,256,inf,False,1,RS,16,False,True,True,20,26,inf,1,15,1,inf,False,True,inf
200,1,128,16,2048,0.4364326294505366,False,128,RS,4,True,False,False,20,2,0.03484243890946786,10,18,1,0.4580278,True,True,0.47962297054946335
201,1,32,1,64,0.1900507968292348,False,2,RS,2,True,True,False,7,5,0.03693544152111898,10,22,1,0.2129432,True,True,0.23583560317076518
202,8,4,128,1024,0.7064404495711389,False,256,RS,1,False,True,True,17,29,0.023158705185955444,10,13,1,0.7207941,True,True,0.735147750428861
203,2,1,32,256,4.740763614151518,False,2048,RS,16,True,True,False,19,12,0.019841052618245848,10,1,28,4.753061000000001,True,True,4.765358385848483
204,1,64,8,1024,inf,False,16,RS,16,True,False,True,3,27,inf,1,20,1,inf,False,False,inf
205,32,2,2,32,0.7334224035494358,False,8,RS,1,True,False,False,27,18,0.02090932610798349,10,1,17,0.7463819,True,True,0.7593413964505643
206,16,1,2,8,inf,False,64,RS,8,True,True,True,16,14,inf,1,24,1,inf,False,True,inf
207,32,32,16,1,inf,False,2048,RS,4,False,True,True,13,28,inf,1,17,1,inf,False,False,inf
208,4,4,32,4,3.1014188861173295,False,2048,RS,4,True,False,False,3,16,0.00020831706603151307,10,26,1,3.101548,True,False,3.101677113882671
209,32,2,128,128,inf,False,1024,RS,1,False,True,True,29,29,inf,1,6,1,inf,False,False,inf
210,8,2,256,32,3.3950491566128975,False,1024,RS,1,False,True,False,26,3,0.017066679847000117,10,9,1,3.4056270000000004,True,True,3.4162048433871033
211,2,1,32,128,3.6867040426563578,False,1024,RS,1,False,False,True,28,19,0.03679435322165615,10,30,1,3.7095089999999997,True,True,3.7323139573436417
212,16,1,8,512,2.5514568746756274,False,32,RS,8,True,True,False,13,1,0.00022285645604283626,10,1,9,2.551595,True,False,2.5517331253243722
213,8,2,16,2048,inf,False,128,RS,16,True,False,True,8,30,inf,1,1,26,inf,False,False,inf
214,2,1,2,1,inf,False,1024,RS,16,True,False,True,8,19,inf,1,1,11,inf,False,True,inf
215,2,256,256,2048,1.0685933439532949,False,256,RS,16,True,True,False,25,30,0.016014416911021116,10,1,6,1.078519,True,True,1.0884446560467052
216,8,8,1,1,inf,False,512,RS,8,False,True,True,28,1,inf,1,1,30,inf,False,False,inf
217,16,2,32,16,5.012149569361768,False,1,RS,4,False,True,False,20,6,0.00029272683512111293,10,1,21,5.012330999999999,True,False,5.012512430638229
218,8,4,16,1024,0.3493077564817342,False,16,RS,16,True,False,False,27,4,0.035841112562112254,10,1,19,0.37152189999999996,True,True,0.39373604351826574
219,1,1,1,1024,inf,False,2,RS,32,True,True,True,20,15,inf,1,27,1,inf,False,False,inf
220,1,64,16,128,inf,False,1,RS,2,True,False,True,2,10,inf,1,1,25,inf,False,False,inf
221,32,512,128,2048,3.7575101750309376,False,1024,RS,4,False,True,False,8,7,0.04308331557575395,10,1,11,3.784213,True,True,3.810915824969062
