id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
255,256,1,2048,4,16,inf,1,11,RS,inf,False,True,True,inf,False,inf,False
256,16,10,32,16,4,0.2782489,1,12,RS,0.27768842291630824,True,False,True,0.0009042942496776088,False,0.2788093770836918,False
257,64,10,512,4,1,0.9141899,1,21,RS,0.9140533675948852,True,False,True,0.00022028638178517087,False,0.9143264324051148,False
258,512,10,32,4,32,0.8261704999999999,1,24,RS,0.822832782254434,True,False,False,0.005385196027072734,False,0.8295082177455658,False
259,256,10,2,2,1,0.45264180000000004,14,1,RS,0.4525877534467203,True,False,False,8.720068807069034e-05,False,0.45269584655327977,False
260,4,1,16,8,32,inf,1,11,RS,inf,False,True,False,inf,True,inf,False
261,512,10,1024,4,2,0.4323008,6,1,RS,0.431709012588668,True,False,False,0.0009548114787747376,False,0.43289258741133196,False
262,2048,1,1,16,4,inf,21,1,RS,inf,False,True,True,inf,True,inf,False
263,64,1,32,1,2,inf,1,17,RS,inf,False,True,False,inf,False,inf,False
264,256,1,2,4,4,inf,9,1,RS,inf,False,True,False,inf,True,inf,False
265,64,1,32,32,1,inf,1,13,RS,inf,False,True,True,inf,True,inf,False
266,2,10,4,16,32,0.3126702,1,22,RS,0.3122824280923358,True,False,True,0.0006256453947724669,False,0.3130579719076642,False
267,1024,10,64,16,4,0.429971,1,20,RS,0.4296088311110602,True,False,True,0.0005843365468631885,True,0.4303331688889398,False
268,256,1,512,32,32,inf,1,28,RS,inf,False,True,True,inf,True,inf,False
269,512,1,512,8,4,inf,5,1,RS,inf,False,True,True,inf,True,inf,False
270,64,1,256,32,4,inf,1,4,RS,inf,False,True,False,inf,False,inf,False
271,4,1,64,2,32,inf,19,1,RS,inf,False,True,False,inf,True,inf,False
272,256,10,128,2,8,0.7446881,1,3,RS,0.7426621524088803,True,False,True,0.003268738027129112,False,0.7467140475911196,False
273,8,10,8,32,1,0.29094319999999996,28,1,RS,0.2909025036710486,True,False,True,6.566094729746773e-05,False,0.29098389632895133,False
274,32,1,4,16,16,inf,1,16,RS,inf,False,True,False,inf,False,inf,False
275,32,10,4,1,32,0.2638164,1,20,RS,0.2635809367429853,True,False,True,0.0003799050407667751,False,0.26405186325701474,False
276,512,10,1024,4,16,0.9454158999999999,23,1,RS,0.9452554909986806,True,False,False,0.0002588097563848969,False,0.9455763090013192,False
277,64,10,256,1,8,0.6775038,27,1,RS,0.677450962482584,True,False,True,8.524998533724635e-05,False,0.677556637517416,False
278,8,1,1024,4,4,inf,1,9,RS,inf,False,True,True,inf,False,inf,False
279,1024,1,64,32,1,inf,15,1,RS,inf,False,True,True,inf,False,inf,False
280,2048,1,1,1,16,inf,6,1,RS,inf,False,True,False,inf,False,inf,False
281,8,1,1024,16,2,inf,30,1,RS,inf,False,True,False,inf,False,inf,False
282,2048,1,32,2,2,inf,1,16,RS,inf,False,True,False,inf,False,inf,False
283,1024,1,1,32,4,inf,7,1,RS,inf,False,True,False,inf,True,inf,False
284,4,10,1024,8,1,0.7405046000000001,1,20,RS,0.7404674162236375,True,False,False,5.999366633237311e-05,False,0.7405417837763626,False
285,4,10,1,8,2,0.6520301,2,1,RS,0.6520086933706235,True,False,False,3.453823967721724e-05,False,0.6520515066293764,False
286,4,10,512,16,4,0.3952199,1,8,RS,0.39513902235275533,True,False,True,0.00013049095754113157,False,0.3953007776472447,False
287,2,1,32,2,16,inf,9,1,RS,inf,False,True,True,inf,False,inf,False
288,1024,1,128,8,8,inf,1,3,RS,inf,False,True,True,inf,True,inf,False
289,512,1,2048,4,8,inf,1,24,RS,inf,False,True,False,inf,True,inf,False
290,32,1,1,4,1,inf,20,1,RS,inf,False,True,False,inf,True,inf,False
291,256,10,2048,1,16,0.7264837,1,10,RS,0.7264490712023465,True,False,False,5.5871370128180025e-05,False,0.7265183287976534,False
292,16,1,2048,4,32,inf,7,1,RS,inf,False,True,True,inf,False,inf,False
293,1,10,256,1,8,0.7078556,28,1,RS,0.7077308184038194,True,False,True,0.0002013271963744495,True,0.7079803815961807,False
294,512,10,32,2,4,0.3801213,7,1,RS,0.38000662517205597,True,False,True,0.00018502056642438332,True,0.380235974827944,False
295,2,1,512,32,4,inf,27,1,RS,inf,False,True,True,inf,False,inf,False
296,16,1,64,32,16,inf,1,29,RS,inf,False,True,False,inf,False,inf,False
297,256,10,32,1,32,0.9225178999999999,30,1,RS,0.9222117353754057,True,False,True,0.0004939772160737678,True,0.9228240646245941,False
298,2,1,256,16,8,inf,1,11,RS,inf,False,True,True,inf,True,inf,False
299,4,1,1,2,32,inf,20,1,RS,inf,False,True,False,inf,False,inf,False
300,32,1,128,16,1,inf,12,1,RS,inf,False,True,False,inf,True,inf,False
301,1,10,1,1,1,0.20347109999999996,1,1,RS,0.20343108556998285,True,False,False,6.456074658799813e-05,False,0.20351111443001707,True
