id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
37,1,512,2048,0.1869234262051802,4,False,512,1,DLMT,True,True,True,True,True,27,4,16,35,1,1,30,17,2.734579772215931e-05,True,0.18693248571428572,0.18694154522339124
38,1,2048,128,inf,64,False,2,64,DLMT,False,True,False,False,True,9,1,4,1,1,1,21,12,inf,False,inf,inf
39,256,1024,2,0.18277139500636927,1,False,32,128,DLMT,True,False,False,False,False,4,4,1,35,16,13,30,1,4.054872604254496e-05,True,0.18278482857142858,0.1827982621364879
40,1,2048,1,0.34814829415699855,1,False,16,8,DLMT,False,True,False,True,False,1,1,2048,35,64,23,1,29,0.002824566433913676,True,0.34908405714285723,0.3500198201287159
41,512,512,256,0.14031565227914752,2,False,32,2,DLMT,False,True,False,True,True,9,1,64,35,8,29,1,30,0.00020837490545766302,True,0.14038468571428572,0.14045371914942392
42,1,512,1,0.19637958109545453,8,False,512,2048,DLMT,True,True,False,True,True,12,1,1,35,1,10,1,29,9.086969365244985e-05,True,0.1964096857142857,0.19643979033311684
43,1,1024,256,inf,8,False,1,2,DLMT,False,True,False,False,True,21,1,256,1,8,19,18,1,inf,False,inf,inf
44,4,1,2048,0.13690763050592203,4,False,1,1,DLMT,True,True,False,True,False,12,8,1,35,8,11,16,1,0.00025000918187220256,True,0.13699045714285712,0.13707328377979222
45,8,2048,64,0.14098240416534677,2,False,2048,8,DLMT,True,True,False,False,False,30,8,1,35,4,28,1,10,7.199934240062708e-05,True,0.14100625714285714,0.1410301101203675
46,64,2,8,0.16040663661675703,4,False,1,1,DLMT,True,False,False,False,False,18,1,8,35,4,28,29,1,0.00031036000689127523,True,0.16050945714285714,0.16061227766895725
47,512,512,1,inf,64,False,2,512,DLMT,True,True,True,False,True,21,1,512,1,1,14,1,30,inf,False,inf,inf
48,1,1,128,inf,1,False,8,4,DLMT,True,False,True,True,False,2,64,16,1,1,13,4,1,inf,False,inf,inf
49,128,1,2048,0.11389071777978625,1,False,2048,32,DLMT,False,False,False,True,True,10,4,512,35,8,19,1,15,3.224389200187465e-05,True,0.11390139999999999,0.11391208222021372
50,1,1,1,0.177263104397705,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,1,1,1,1,0.0002944594022812585,True,0.17736065714285715,0.17745820988800928
51,2048,512,256,0.15379184733372792,1,False,2,2048,DLMT,True,False,False,False,False,26,2,64,35,4,5,1,28,4.177064685608253e-05,True,0.1538056857142857,0.1538195240948435
52,1024,32,256,0.11614790807916107,8,False,1,1,DLMT,False,True,False,False,True,1,4,64,35,4,12,1,30,4.995274501660507e-05,True,0.11616445714285713,0.11618100620655318
53,2048,32,512,0.12683362105003923,4,False,1,16,DLMT,True,True,False,True,False,1,4,256,35,1,1,30,9,4.7024492098721576e-05,True,0.1268492,0.12686477894996076
54,64,128,64,0.1904389801006257,1,False,2,32,DLMT,False,True,False,False,False,16,64,64,35,1,29,1,10,6.43102175523657e-05,True,0.19046028571428572,0.19048159132794573
55,1024,1,1,0.2865456591164475,8,False,1024,64,DLMT,False,False,True,True,False,1,8,2048,35,1,1,17,30,0.0002766577846291666,True,0.2866373142857143,0.2867289694549811
56,1,1,1024,0.09454842594263078,2,False,1,1,DLMT,True,False,True,True,False,19,2,32,35,4,1,21,25,1.998153923510546e-05,True,0.09455504571428572,0.09456166548594065
57,1024,512,1,inf,1,False,4,64,DLMT,False,False,True,True,False,30,1,1,1,64,18,1,29,inf,False,inf,inf
