id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
261,4,10,512,2,8,0.8332476999999999,2,1,RS,0.8332058181331818,True,False,True,6.757373750208441e-05,False,0.833289581866818,False
262,16,1,256,1,4,inf,14,1,RS,inf,False,True,True,inf,False,inf,False
263,16,10,1024,32,16,0.6822077999999999,1,6,RS,0.6821718093824933,True,False,True,5.806858014452528e-05,False,0.6822437906175065,False
264,512,10,512,1,1,0.6670143000000001,1,9,RS,0.6669750428950234,True,False,True,6.333885063686952e-05,False,0.6670535571049767,False
265,16,1,2048,16,16,inf,27,1,RS,inf,False,True,True,inf,False,inf,False
266,16,10,1,4,4,0.23206790000000002,6,1,RS,0.23187428979129118,True,False,True,0.00031237780010749433,True,0.23226151020870886,False
267,2,1,2048,8,16,inf,11,1,RS,inf,False,True,True,inf,True,inf,False
268,32,1,512,8,16,inf,12,1,RS,inf,False,True,True,inf,True,inf,False
269,4,10,256,16,4,0.38915140000000004,10,1,RS,0.38908849633071513,True,False,True,0.00010149108335218286,False,0.38921430366928494,False
270,256,1,2,4,8,inf,1,29,RS,inf,False,True,False,inf,True,inf,False
271,4,1,64,32,2,inf,1,17,RS,inf,False,True,False,inf,True,inf,False
272,4,10,1024,16,16,0.7415163,1,28,RS,0.7414930547114628,True,False,False,3.7504799692839325e-05,False,0.7415395452885373,False
273,2048,1,4,16,32,inf,1,18,RS,inf,False,True,True,inf,False,inf,False
274,2048,1,2048,1,32,inf,1,16,RS,inf,False,True,False,inf,False,inf,False
275,64,1,16,16,32,inf,1,14,RS,inf,False,True,False,inf,True,inf,False
276,128,1,256,32,32,inf,1,21,RS,inf,False,True,False,inf,True,inf,False
277,8,10,4,2,1,0.2252697,30,1,RS,0.22525257065482326,True,False,True,2.7637112729080824e-05,True,0.22528682934517671,False
278,256,1,32,32,1,inf,1,5,RS,inf,False,True,False,inf,True,inf,False
279,4,10,32,32,4,0.39287970000000005,8,1,RS,0.3928169658115279,True,False,True,0.00010121763680308035,False,0.3929424341884722,False
280,32,10,2,8,4,0.22212359999999998,27,1,RS,0.2221051217905137,True,False,True,2.9813419797128785e-05,False,0.22214207820948625,False
281,16,1,512,2,16,inf,20,1,RS,inf,False,True,False,inf,False,inf,False
282,1024,1,128,16,2,inf,1,6,RS,inf,False,True,True,inf,True,inf,False
283,8,10,128,16,16,0.7151706000000001,28,1,RS,0.7151462913891464,True,False,True,3.9220402853612916e-05,False,0.7151949086108538,False
284,128,1,32,2,1,inf,7,1,RS,inf,False,True,False,inf,False,inf,False
285,512,10,32,8,4,0.39952319999999997,13,1,RS,0.3994552003778199,True,False,False,0.0001097130803505245,False,0.39959119962218004,False
286,1,1,64,8,4,inf,14,1,RS,inf,False,True,False,inf,True,inf,False
287,16,1,2,1,2,inf,8,1,RS,inf,False,True,False,inf,False,inf,False
288,16,10,1,1,8,0.6581889000000001,19,1,RS,0.6581413681860776,True,False,False,7.668956904299607e-05,True,0.6582364318139226,False
289,512,10,4,32,16,0.4541132,1,6,RS,0.4540870922791629,True,False,False,4.2123152778486513e-05,True,0.4541393077208371,False
290,2,1,32,1,32,inf,7,1,RS,inf,False,True,False,inf,False,inf,False
291,128,10,32,16,16,1.0201850000000001,1,6,RS,1.0197590402557186,True,False,False,0.0006872590486854261,True,1.0206109597442816,False
292,2,10,256,4,16,0.8419807,1,20,RS,0.8419351781328624,True,False,True,7.34466473026432e-05,False,0.8420262218671376,False
293,1,10,16,16,32,0.2117067,7,1,RS,0.21158835321000674,True,False,False,0.00019094504444996702,True,0.21182504678999325,False
294,256,10,16,8,2,0.19516570000000003,19,1,RS,0.19513580550516393,True,False,True,4.823287260779923e-05,False,0.19519559449483612,False
295,8,1,16,1,8,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
296,1,1,8,2,8,inf,1,11,RS,inf,False,True,False,inf,False,inf,False
297,2048,1,1,1,1,inf,10,1,RS,inf,False,True,True,inf,True,inf,False
298,512,10,32,4,32,0.8210139,1,19,RS,0.8209624178606516,True,False,True,8.306316873320583e-05,True,0.8210653821393483,False
299,8,1,16,1,8,inf,1,25,RS,inf,False,True,False,inf,False,inf,False
300,8,1,16,8,4,inf,1,9,RS,inf,False,True,True,inf,True,inf,False
301,1,10,1,1,1,0.2030919,1,1,RS,0.20307175246635134,True,False,False,3.250676852595225e-05,False,0.20311204753364864,True
