id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
130,1,64,64,0.24872229828777914,1,False,16,64,SIMA,True,True,False,False,False,26,1,32,35,32,1,2,16,0.00015321375224682448,True,0.2487730571428571,0.24882381599793507
131,1,1,128,0.15959888822461468,8,False,32,128,SIMA,True,False,True,True,False,25,1,32,35,1,1,4,17,6.105162753350129e-05,True,0.1596191142857143,0.1596393403468139
132,64,64,256,0.09253360277125158,1,False,16,64,SIMA,True,False,True,False,False,26,8,32,35,8,1,4,16,3.316886122709235e-05,True,0.09254459142857142,0.09255558008589126
133,1,1,256,0.09563502465452867,1,False,16,256,SIMA,True,False,True,False,False,26,8,1,35,8,1,4,17,3.1136493976405964e-05,True,0.09564534,0.09565565534547132
134,1,1,64,0.10354012863332283,1,False,32,128,SIMA,True,True,True,False,True,25,1,1,35,8,1,2,18,3.704067262579603e-05,True,0.10355239999999999,0.10356467136667714
135,1,64,64,0.20954737138531596,1,False,64,64,SIMA,False,False,True,False,False,24,1,16,35,32,1,2,18,7.986005105872293e-05,True,0.2095738285714286,0.20960028575754122
136,1,64,64,0.10978160805865206,1,False,16,256,SIMA,True,False,True,False,False,25,1,16,35,32,1,2,16,3.619723746365169e-05,True,0.10979359999999999,0.10980559194134792
137,1,64,128,inf,32,False,64,128,SIMA,False,False,True,False,True,26,1,1,1,1,1,3,18,inf,False,inf,inf
138,1,1,128,0.18618200161148993,1,False,32,64,SIMA,True,True,False,False,False,25,8,16,35,1,1,4,17,6.0623131572300485e-05,True,0.1862020857142857,0.18622216981708148
139,1,1,128,0.1365563875888725,1,False,16,64,SIMA,False,False,False,False,True,26,1,1,35,1,1,4,17,3.8501311930998585e-05,True,0.13656914285714286,0.13658189812541321
140,1,1,256,0.17661733049125594,8,False,16,128,SIMA,True,False,False,False,True,24,1,32,35,1,1,4,18,4.729784048226455e-05,True,0.17663299999999998,0.17664866950874403
141,1,64,256,0.10339795076640734,1,False,16,128,SIMA,False,True,True,False,False,26,8,16,35,8,1,3,17,0.0007482101112737294,True,0.10364582857142858,0.10389370637644982
142,1,1,64,0.19121951503507628,1,False,64,256,SIMA,False,False,True,True,True,24,1,32,35,32,1,4,16,0.00014298666699652545,True,0.1912668857142857,0.19131425639349514
143,64,1,64,0.17248923742632546,1,False,64,64,SIMA,True,False,True,True,False,26,1,32,35,1,1,4,18,0.00032432873723417993,True,0.1725966857142857,0.17270413400224596
144,64,1,128,0.16592799596471067,1,False,16,64,SIMA,True,True,True,True,False,24,8,1,35,1,1,2,17,6.081265979906534e-05,True,0.16594814285714285,0.16596828974957503
145,1,1,256,0.16228530917304662,8,False,16,128,SIMA,False,False,True,False,True,24,8,32,35,1,1,3,18,3.020006757662066e-05,True,0.16229531428571428,0.16230531939838194
146,1,1,256,0.11215141353286368,8,False,16,256,SIMA,True,True,False,False,False,25,1,32,35,8,1,3,16,0.00019245088215130634,True,0.11221517142857142,0.11227892932427916
147,64,64,64,0.15212770795257027,1,False,32,64,SIMA,False,True,False,False,False,24,1,1,35,1,1,4,18,5.236789794037607e-05,True,0.15214505714285712,0.15216240633314396
148,1,64,256,0.12601166695050392,8,False,32,128,SIMA,True,False,True,False,False,24,1,32,35,1,1,2,17,2.4290587746311933e-05,True,0.12601971428571432,0.12602776162092472
149,64,64,64,0.23773287868176682,1,False,32,64,SIMA,False,False,True,True,False,26,1,32,35,32,1,2,16,0.00022588854033142084,True,0.23780771428571432,0.23788254988966182
150,1,64,64,0.09382832672387577,1,False,64,256,SIMA,True,False,True,False,False,24,8,16,35,8,1,4,18,4.023738336930209e-05,True,0.09384165714285714,0.09385498756183851
151,1,64,256,0.17676436755615263,8,False,16,64,SIMA,False,False,False,False,False,26,1,32,35,1,1,4,17,7.935415835972168e-05,True,0.17679065714285713,0.17681694672956164
152,1,64,256,0.10796020406115403,8,False,64,128,SIMA,True,False,True,False,True,26,1,1,35,1,1,4,17,3.5950578321254905e-05,True,0.10797211428571428,0.10798402451027453
153,1,1,128,0.12655011802751626,8,False,16,64,SIMA,True,True,True,False,True,24,1,1,35,1,1,3,17,2.9569647979518147e-05,True,0.12655991428571428,0.1265697105439123
154,1,64,128,0.12209141873696967,1,False,32,64,SIMA,False,False,False,False,True,26,1,32,35,1,1,4,16,8.765136877983897e-05,True,0.12212045714285712,0.12214949554874456
155,1,1,256,0.1645189667118426,8,False,16,64,SIMA,True,True,False,False,False,26,8,32,35,1,1,4,18,4.667105907414023e-05,True,0.16453442857142855,0.1645498904310145
156,1,64,128,0.12544513251718445,1,False,64,256,SIMA,False,False,True,False,True,26,8,1,35,1,1,2,17,4.582561443969462e-05,True,0.1254603142857143,0.12547549605424416
